col_1,col_2,division
,Representative In The General Assembly 177th District - Republican,All
,John J Taylor,All
John J Taylor,84,All
Total,84,All
,Representative In The General Assembly 177th District - Republican,1
,John J Taylor,1
John J Taylor,4,1
Total,4,1
,Representative In The General Assembly 177th District - Republican,3
,John J Taylor,3
John J Taylor,3,3
Total,3,3
,Representative In The General Assembly 177th District - Republican,4
,John J Taylor,4
John J Taylor,9,4
Total,9,4
,Representative In The General Assembly 177th District - Republican,8
,John J Taylor,8
John J Taylor,4,8
Total,4,8
,Representative In The General Assembly 177th District - Republican,9
,John J Taylor,9
John J Taylor,19,9
Total,19,9
,Representative In The General Assembly 177th District - Republican,13
,John J Taylor,13
John J Taylor,21,13
Total,21,13
,Representative In The General Assembly 177th District - Republican,14
,John J Taylor,14
John J Taylor,24,14
Total,24,14
