col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
Rania Major,,,,,,,,,,,,,,,,,,4,181,151,32,83,46,148,126,45,137,63,30,34,34,23,1,2,1,0,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,2,157,67,103,70,179,154,35,174,30,79,37,29,26,0,2,0,0,All
Mark B Cohen,,,,,,,,,,,,,,,,,,,,10,73,131,65,113,91,79,89,59,38,50,29,28,2,2,1,0,All
David Conroy,,,,,,,,,,,,,,,,,,,,,1,109,216,58,41,252,49,38,61,48,37,26,2,1,0,0,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,1,66,99,105,78,83,75,86,97,46,29,0,0,2,0,All
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,53,33,223,38,37,40,37,24,24,1,1,0,0,All
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,5,142,28,162,31,44,48,40,27,0,0,0,0,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,2,18,151,37,34,69,27,14,0,1,0,0,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,42,25,36,32,20,1,0,0,0,All
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,54,30,36,14,0,0,0,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,47,26,30,1,2,0,0,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,20,12,0,0,0,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,26,1,0,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,0,0,2,0,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,751","1,629","1,238","1,011",354,"1,131",895,890,782,643,603,597,588,560,550,510,498,470,466,456,439,437,414,406,385,383,331,223,218,212,130,86,3,3,2,0,All
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Deborah Cianfrani,Stella Tsai,Shanese Johnson,Vikki Kristiansson,Deborah Canty,Zac Shaffer,Danyl S Patterson,David Conroy,Crystal B Powell,Leon Goodman,Terri M Booker,Daniel R Sulman,John Macoretta,Vincent Melchiorre,Wendi Barish,Mark B Cohen,Leonard Deutchman,Jennifer Schultz,Lucretia C Clemons,Rania Major,Brian Mclaughlin,Vincent Furlong,Lawrence J Bozzelli,Henry Mcgregor Sias,Bill Rice,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Mark J Moore,Matthew C Monroe,1
Carolyn H Nichols,0,67,64,51,2,57,56,51,41,39,38,33,36,36,27,33,27,22,25,21,11,10,9,6,6,4,6,5,4,1,1,0,0,0,0,0,1
Maria Mclaughlin,,0,63,49,2,55,54,47,38,36,36,31,34,34,25,33,26,21,23,21,10,10,9,4,5,5,5,4,3,1,1,0,0,0,0,0,1
Geoff Moulton,,,0,49,2,54,52,45,36,34,35,29,34,33,23,32,26,20,24,20,8,10,8,4,6,5,4,4,3,1,1,0,0,0,0,0,1
Debbie Kunselman,,,,0,1,46,46,38,28,29,29,22,27,28,19,26,24,18,22,17,5,5,8,2,2,2,2,4,3,0,0,0,0,0,0,0,1
Bill Caye,,,,,0,0,0,2,2,2,1,1,0,2,4,1,1,0,1,2,1,1,3,2,2,2,1,0,0,2,0,0,0,0,0,0,1
Deborah Cianfrani,,,,,,0,52,43,30,29,34,27,31,29,17,28,25,17,23,18,5,7,7,1,4,2,4,3,3,0,0,0,0,0,0,0,1
Stella Tsai,,,,,,,0,44,29,27,32,27,27,29,17,24,25,19,22,15,7,5,6,2,4,2,4,4,3,0,1,0,0,0,0,0,1
Shanese Johnson,,,,,,,,0,24,25,31,28,28,26,13,23,25,11,22,12,3,6,5,4,2,0,2,2,1,1,1,0,0,0,0,0,1
Vikki Kristiansson,,,,,,,,,1,35,19,14,17,12,24,32,5,26,5,20,13,11,8,1,4,3,3,5,4,0,1,0,0,0,0,0,1
Deborah Canty,,,,,,,,,,0,22,15,20,16,28,29,7,21,6,19,10,14,9,4,3,1,3,2,1,1,0,0,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,0,29,31,22,17,13,25,12,22,9,9,12,3,1,2,0,2,0,0,0,0,0,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,0,32,22,14,8,23,7,21,3,10,9,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
David Conroy,,,,,,,,,,,,,0,22,15,12,24,7,23,5,8,11,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,0,8,11,21,9,20,10,3,3,5,3,2,2,2,0,0,1,1,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,0,16,4,14,4,12,13,10,8,4,3,3,2,2,1,2,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,0,6,14,6,20,3,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,0,2,22,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,,,,0,2,9,11,6,3,1,4,2,3,4,4,0,1,0,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,3,3,7,1,1,2,0,0,0,0,0,0,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,0,5,4,3,3,1,2,1,1,0,1,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,0,0,1,0,0,0,0,0,0,1
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,0,1,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,3,3,1,0,0,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,0,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,76,68,66,52,6,57,56,53,49,45,44,40,40,36,34,34,28,27,26,22,17,15,11,8,8,7,6,5,4,2,1,0,0,0,0,0,1
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Stella Tsai,Deborah Cianfrani,Shanese Johnson,Vikki Kristiansson,Crystal B Powell,Rania Major,Zac Shaffer,Danyl S Patterson,Leon Goodman,Daniel R Sulman,Deborah Canty,David Conroy,John Macoretta,Mark B Cohen,Vincent Melchiorre,Lucretia C Clemons,Brian Mclaughlin,Jennifer Schultz,Vincent Furlong,Wendi Barish,Henry Mcgregor Sias,Lawrence J Bozzelli,Terri M Booker,Mark J Moore,Leonard Deutchman,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Carolyn H Nichols,7,54,43,33,15,42,41,38,24,32,28,25,19,20,19,18,19,13,13,19,17,13,12,14,12,13,10,10,7,3,5,3,0,0,0,0,2
Maria Mclaughlin,,0,45,27,16,41,39,37,24,21,24,19,14,17,19,17,14,15,9,16,13,13,9,13,11,13,11,9,6,3,4,3,0,0,0,0,2
Geoff Moulton,,,2,25,11,34,37,33,19,17,22,21,14,12,19,12,13,15,5,14,9,10,6,12,9,10,11,5,4,3,4,2,0,0,0,0,2
Debbie Kunselman,,,,1,6,28,23,21,14,20,12,18,15,8,16,6,13,6,4,12,6,4,6,5,10,6,4,4,2,4,1,0,0,0,0,0,2
Bill Caye,,,,,0,7,9,11,6,7,12,2,1,7,5,9,6,4,5,4,8,3,5,7,4,3,3,5,4,1,3,3,0,0,0,0,2
Stella Tsai,,,,,,0,34,29,17,17,16,17,15,12,19,13,12,10,4,14,8,7,6,10,10,11,6,5,6,3,1,0,0,0,0,0,2
Deborah Cianfrani,,,,,,,0,32,14,16,22,20,14,10,20,12,12,14,8,19,8,8,10,11,10,9,8,6,2,3,3,0,0,0,0,0,2
Shanese Johnson,,,,,,,,1,12,19,15,20,13,7,17,10,10,8,5,14,9,3,5,7,7,8,5,6,1,1,3,2,0,0,0,0,2
Vikki Kristiansson,,,,,,,,,2,11,16,11,8,7,6,10,6,14,6,3,3,5,4,8,6,11,7,1,3,4,1,2,0,0,0,0,2
Crystal B Powell,,,,,,,,,,0,11,19,18,11,11,8,13,3,7,10,9,6,7,3,5,4,1,8,4,2,2,2,0,0,0,0,2
Rania Major,,,,,,,,,,,2,3,4,11,8,10,4,12,7,3,9,10,10,13,10,8,8,7,4,3,5,1,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,0,19,7,16,8,15,8,5,16,4,1,2,0,3,4,2,2,1,5,1,1,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,0,8,15,5,15,4,6,13,1,2,4,0,1,1,1,2,4,4,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,0,6,11,6,3,6,3,6,6,8,4,8,3,1,7,6,5,3,1,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,0,6,10,5,3,16,2,2,3,3,4,1,3,1,4,3,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,,,,,,,,0,7,7,7,4,7,1,5,3,8,3,2,4,5,4,0,2,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,0,2,6,10,4,1,3,3,1,3,0,1,2,3,1,2,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,,,,0,5,3,2,6,1,8,2,9,9,1,2,4,1,0,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,,,,,,,,1,1,3,3,7,2,3,2,2,2,1,3,1,2,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,0,3,1,2,3,1,1,2,1,3,1,1,0,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,0,3,6,5,4,4,1,8,4,0,4,1,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,0,4,7,2,5,6,3,1,2,2,1,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,3,7,0,1,4,3,4,2,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,6,2,2,1,3,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,4,1,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,2,1,0,1,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,93,70,55,38,17,50,49,45,39,38,38,32,26,26,25,23,22,21,21,21,20,18,18,16,16,15,12,12,9,8,5,3,0,0,0,0,2
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Vikki Kristiansson,Shanese Johnson,Deborah Cianfrani,Stella Tsai,Rania Major,Zac Shaffer,John Macoretta,Lucretia C Clemons,Mark B Cohen,Crystal B Powell,Deborah Canty,Leon Goodman,Brian Mclaughlin,Vincent Furlong,Wendi Barish,Danyl S Patterson,Jennifer Schultz,Terri M Booker,Vincent Melchiorre,Daniel R Sulman,Lawrence J Bozzelli,David Conroy,Henry Mcgregor Sias,Leonard Deutchman,Bill Rice,Jon Marshall,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Carolyn H Nichols,1,39,29,19,17,32,33,30,26,21,15,16,19,18,18,15,15,16,15,13,15,11,13,9,6,9,9,8,4,6,5,5,0,0,0,0,3
Maria Mclaughlin,,1,25,18,14,21,25,22,18,12,13,9,14,13,12,13,11,10,13,9,13,10,6,9,5,6,9,6,3,5,3,4,0,0,0,0,3
Geoff Moulton,,,0,13,11,17,21,20,19,11,14,9,7,10,8,8,9,10,11,7,11,8,5,10,6,8,8,6,3,3,2,1,0,0,0,0,3
Debbie Kunselman,,,,0,8,11,15,14,9,7,12,8,5,5,8,11,7,5,4,8,9,7,3,9,8,4,6,1,5,3,1,3,0,0,0,0,3
Bill Caye,,,,,0,9,9,8,9,7,7,3,6,7,5,7,8,6,9,5,4,5,3,6,1,3,3,4,6,4,2,4,0,0,0,0,3
Vikki Kristiansson,,,,,,2,16,16,13,13,9,10,6,9,6,12,6,8,10,8,7,7,3,4,1,7,4,6,2,2,0,1,0,0,0,0,3
Shanese Johnson,,,,,,,0,21,15,13,11,6,9,11,12,9,9,9,11,7,9,8,8,7,6,7,6,3,1,4,2,4,0,0,0,0,3
Deborah Cianfrani,,,,,,,,0,18,13,10,9,4,8,10,8,4,11,9,7,5,9,4,7,6,9,4,6,2,2,0,2,0,0,0,0,3
Stella Tsai,,,,,,,,,0,11,10,5,5,7,7,6,7,8,8,7,7,5,4,5,2,5,4,5,2,3,1,1,0,0,0,0,3
Rania Major,,,,,,,,,,1,4,6,6,6,5,5,7,10,9,5,6,7,4,1,2,5,1,4,3,2,2,2,0,0,0,0,3
Zac Shaffer,,,,,,,,,,,0,6,4,5,6,8,9,2,4,7,9,5,1,8,8,4,6,1,4,0,0,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,,1,2,5,1,5,3,6,5,2,3,1,0,3,2,7,2,6,2,0,0,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,,,,,,0,4,8,5,5,5,3,4,6,4,5,2,0,0,3,0,0,3,3,1,0,0,0,0,3
Mark B Cohen,,,,,,,,,,,,,,0,6,6,8,7,7,3,4,3,5,1,2,3,4,3,1,2,3,3,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,0,6,4,4,1,5,8,3,8,6,4,1,4,1,0,4,4,2,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,,,,,0,7,2,5,10,5,8,2,2,3,2,2,0,3,0,1,1,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,0,4,6,7,5,6,4,4,4,1,3,2,5,2,3,3,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,0,5,2,2,3,3,0,1,7,1,6,1,1,2,0,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,4,3,5,1,3,2,5,1,5,3,2,1,3,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,4,7,2,3,2,0,0,1,3,0,0,2,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,0,3,3,5,3,0,8,0,2,3,3,1,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,1,0,2,1,1,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,0,3,4,2,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,5,1,4,3,2,1,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,0,1,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,0,0,0,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,2,1,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,75,43,32,26,19,40,33,31,27,24,21,20,20,20,19,19,19,16,16,16,15,14,13,13,11,11,10,8,7,6,5,5,0,0,0,0,3
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Vikki Kristiansson,Rania Major,Stella Tsai,Deborah Cianfrani,John Macoretta,Leon Goodman,Lucretia C Clemons,Shanese Johnson,Zac Shaffer,Vincent Furlong,Mark B Cohen,Daniel R Sulman,Brian Mclaughlin,Deborah Canty,Henry Mcgregor Sias,Wendi Barish,Crystal B Powell,Jennifer Schultz,David Conroy,Vincent Melchiorre,Danyl S Patterson,Lawrence J Bozzelli,Mark J Moore,Terri M Booker,Bill Rice,Jon Marshall,Leonard Deutchman,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,4
Carolyn H Nichols,3,23,18,8,7,17,15,18,14,13,14,11,12,13,11,8,11,10,8,8,8,8,4,7,5,5,6,5,2,3,2,2,0,0,0,0,4
Maria Mclaughlin,,2,19,8,8,15,14,13,10,11,11,10,9,12,11,10,11,6,8,6,6,7,5,7,6,5,4,4,2,4,2,2,2,0,0,0,4
Geoff Moulton,,,1,7,7,12,9,9,9,10,10,8,10,12,6,6,10,5,6,4,6,4,4,6,6,4,3,4,2,4,1,2,1,0,0,0,4
Debbie Kunselman,,,,1,1,5,4,4,5,4,5,3,7,7,3,4,6,0,4,0,3,3,2,2,1,1,2,2,0,0,0,0,1,0,0,0,4
Bill Caye,,,,,1,4,2,4,2,3,5,3,2,3,4,4,4,3,1,1,2,2,2,3,3,2,2,1,1,4,1,2,1,0,0,0,4
Vikki Kristiansson,,,,,,2,11,8,8,11,7,4,8,6,7,7,5,6,3,7,4,2,2,4,2,3,5,4,1,2,1,1,0,0,0,0,4
Rania Major,,,,,,,1,10,8,9,4,4,5,6,9,6,2,5,3,6,4,3,3,1,3,1,5,0,1,1,1,0,2,0,0,0,4
Stella Tsai,,,,,,,,0,10,8,5,6,5,5,7,5,4,6,4,7,4,4,2,2,2,2,5,0,0,1,1,1,0,0,0,0,4
Deborah Cianfrani,,,,,,,,,0,9,3,4,6,3,6,3,2,3,2,7,3,3,6,1,1,1,4,2,2,1,0,1,1,0,0,0,4
John Macoretta,,,,,,,,,,1,4,2,6,5,7,5,4,5,1,8,2,1,2,1,1,1,5,3,2,1,0,0,1,0,0,0,4
Leon Goodman,,,,,,,,,,,0,8,6,8,3,5,7,3,5,1,6,5,3,5,2,3,2,4,1,2,2,1,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,2,5,6,2,2,5,2,5,1,5,5,3,5,2,3,0,3,1,2,2,1,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,0,6,1,5,5,1,4,2,4,3,4,3,2,1,2,3,1,2,0,2,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,0,5,3,10,2,4,0,5,5,0,5,5,5,2,2,0,0,0,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,0,6,3,5,2,5,2,2,2,1,2,2,4,0,1,1,0,0,2,0,0,0,4
Mark B Cohen,,,,,,,,,,,,,,,,0,3,2,3,3,2,3,4,1,2,1,2,1,3,2,1,1,2,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,0,2,3,0,3,4,0,5,3,4,1,3,0,1,1,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,,,0,1,4,1,0,0,1,0,1,4,1,0,1,1,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,,,,,,0,0,5,2,2,1,0,1,0,1,0,1,1,1,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,0,4,2,2,0,0,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2,1,2,1,1,1,1,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,3,1,1,1,1,1,1,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,3,2,0,1,2,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,2,0,2,1,1,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,2,0,1,1,0,0,0,4
