col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Total,445,423,248,236,233,206,197,191,183,164,161,158,157,154,153,148,144,136,136,113,90,68,50,49,20,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jennifer Schultz,Chris Hall,Tiffany Palmer,Anthony Kyriakakis,Henry Mcgregor Sias,Kay Yu,Wendi Barish,Carmella Jacquinto,Joshua Roberts,Beth Grossman,James C Crumlish,Nicola Serianni,Cateria R Mccabe,Kendra Mccrae,Leon Goodman,Terri M Booker,Craig Levin,Janine D Momasso,Laurie Dow,Sherman Toppin,Vicki Markovitz,Jon Marshall,James F Berardinelli,Robert Trimble,Gregory Weyer,1
Jennifer Schultz,7,18,26,18,15,17,26,16,13,20,12,23,13,13,9,8,13,9,3,4,10,10,4,3,0,1
Chris Hall,,9,27,26,15,15,7,10,14,12,24,4,6,6,11,6,7,5,7,7,5,4,4,2,0,1
Tiffany Palmer,,,0,33,24,24,17,7,7,16,23,13,10,12,7,7,3,7,10,2,4,2,1,1,1,1
Anthony Kyriakakis,,,,1,27,16,11,11,9,7,21,6,11,5,4,1,2,3,2,7,3,5,3,2,0,1
Henry Mcgregor Sias,,,,,2,18,10,9,12,3,10,6,13,3,3,2,2,1,1,9,3,0,1,1,0,1
Kay Yu,,,,,,3,13,5,6,8,5,8,6,9,5,5,3,5,3,2,2,2,3,1,0,1
Wendi Barish,,,,,,,0,10,5,12,4,14,7,11,2,7,7,7,5,1,9,6,1,3,0,1
Carmella Jacquinto,,,,,,,,3,10,8,1,7,11,8,3,6,3,6,5,8,4,2,1,2,0,1
Joshua Roberts,,,,,,,,,3,6,3,4,9,7,6,3,11,2,6,12,2,8,3,1,1,1
Beth Grossman,,,,,,,,,,0,5,10,4,10,4,9,4,2,10,3,9,7,2,2,1,1
James C Crumlish,,,,,,,,,,,0,4,4,2,4,1,3,0,1,1,4,3,0,0,0,1
Nicola Serianni,,,,,,,,,,,,0,7,9,4,3,4,10,3,1,4,4,2,2,0,1
Cateria R Mccabe,,,,,,,,,,,,,0,5,6,1,1,7,3,8,3,0,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,0,7,6,3,4,8,6,5,1,0,1,0,1
Leon Goodman,,,,,,,,,,,,,,,0,9,6,4,5,6,3,1,0,1,0,1
Terri M Booker,,,,,,,,,,,,,,,,1,1,6,6,7,5,1,0,3,0,1
Craig Levin,,,,,,,,,,,,,,,,,1,0,2,1,1,6,2,2,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,0,3,3,3,1,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,0,4,3,1,1,0,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,74,69,68,54,46,45,41,38,38,36,32,32,30,29,24,22,19,19,19,19,18,17,7,7,1,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Joshua Roberts,Craig Levin,Jennifer Schultz,Carmella Jacquinto,Jon Marshall,Wendi Barish,Laurie Dow,Sherman Toppin,James C Crumlish,Cateria R Mccabe,Anthony Kyriakakis,Nicola Serianni,Leon Goodman,Kendra Mccrae,Henry Mcgregor Sias,Terri M Booker,Tiffany Palmer,Robert Trimble,Beth Grossman,Chris Hall,Vicki Markovitz,Janine D Momasso,Kay Yu,Gregory Weyer,James F Berardinelli,2
Joshua Roberts,12,30,20,23,19,15,4,13,16,11,11,3,3,4,9,2,2,2,3,0,4,0,1,0,0,2
Craig Levin,,0,24,13,20,19,9,5,15,2,1,9,7,5,0,4,3,4,4,4,3,2,1,0,0,2
Jennifer Schultz,,,12,2,23,10,3,2,7,2,0,8,5,3,0,1,1,3,3,0,3,0,1,0,0,2
Carmella Jacquinto,,,,0,0,12,4,12,10,16,14,3,2,7,10,1,1,1,2,3,1,3,1,0,0,2
Jon Marshall,,,,,4,6,2,1,4,1,0,3,5,1,0,2,2,1,1,0,1,0,0,0,0,2
Wendi Barish,,,,,,1,6,2,14,2,1,6,5,5,0,2,4,3,4,2,2,0,2,0,0,2
Laurie Dow,,,,,,,8,3,3,3,1,5,1,1,0,2,1,2,3,2,2,2,0,0,0,2
Sherman Toppin,,,,,,,,0,3,11,12,3,5,1,10,3,2,4,1,1,1,0,2,2,0,2
James C Crumlish,,,,,,,,,0,0,1,2,2,3,0,0,1,3,1,0,0,0,1,0,0,2
Cateria R Mccabe,,,,,,,,,,0,13,1,3,4,10,2,1,0,0,1,1,3,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,1,0,3,2,10,1,1,0,0,0,0,2,1,1,0,2
Nicola Serianni,,,,,,,,,,,,0,1,1,0,2,2,4,5,4,4,1,0,0,0,2
Leon Goodman,,,,,,,,,,,,,0,4,0,2,4,3,0,1,1,2,3,2,0,2
Kendra Mccrae,,,,,,,,,,,,,,0,0,1,3,0,2,2,0,3,3,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,1,3,1,2,2,1,1,0,1,0,2
Tiffany Palmer,,,,,,,,,,,,,,,,,0,1,1,2,0,1,1,2,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,64,47,46,31,31,28,21,20,19,18,16,15,14,13,10,10,9,8,7,7,7,5,4,2,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Joshua Roberts,Jennifer Schultz,Leon Goodman,Cateria R Mccabe,Carmella Jacquinto,Tiffany Palmer,Craig Levin,Wendi Barish,Anthony Kyriakakis,Kendra Mccrae,Sherman Toppin,Laurie Dow,Chris Hall,Beth Grossman,James C Crumlish,Kay Yu,Jon Marshall,Terri M Booker,Vicki Markovitz,Henry Mcgregor Sias,Janine D Momasso,Nicola Serianni,James F Berardinelli,Gregory Weyer,Robert Trimble,3
Joshua Roberts,9,11,9,14,11,4,12,10,11,2,13,3,3,5,8,2,7,5,3,8,3,4,1,1,2,3
Jennifer Schultz,,7,9,7,2,11,6,7,4,7,1,2,5,7,6,4,6,1,2,0,4,3,2,1,1,3
Leon Goodman,,,1,2,7,11,3,4,6,5,4,10,11,5,8,1,3,6,8,1,2,6,3,3,1,3
Cateria R Mccabe,,,,0,8,4,2,2,9,8,12,2,1,6,0,7,1,4,1,9,4,3,3,0,1,3
Carmella Jacquinto,,,,,1,5,6,7,8,3,8,2,4,3,6,5,0,3,3,4,2,0,1,1,0,3
Tiffany Palmer,,,,,,0,2,6,5,6,2,3,5,5,7,3,1,6,2,1,1,1,1,0,1,3
Craig Levin,,,,,,,4,5,1,1,4,2,2,2,5,2,4,1,1,0,0,2,1,0,0,3
Wendi Barish,,,,,,,,1,2,4,1,3,2,4,7,3,2,2,1,0,2,2,1,1,0,3
Anthony Kyriakakis,,,,,,,,,0,1,11,0,6,3,5,0,0,2,1,8,0,0,0,0,0,3
Kendra Mccrae,,,,,,,,,,1,1,6,5,4,1,8,0,3,5,0,0,6,2,2,0,3
Sherman Toppin,,,,,,,,,,,1,3,2,3,1,0,0,3,1,8,1,0,0,1,0,3
Laurie Dow,,,,,,,,,,,,0,4,3,1,3,1,4,4,0,2,4,2,3,1,3
Chris Hall,,,,,,,,,,,,,0,0,6,2,1,1,5,0,1,4,0,0,0,3
Beth Grossman,,,,,,,,,,,,,,0,1,2,0,2,4,1,2,0,2,1,0,3
James C Crumlish,,,,,,,,,,,,,,,0,2,1,2,0,0,0,1,0,0,1,3
Kay Yu,,,,,,,,,,,,,,,,0,0,3,2,0,4,1,2,2,0,3
Jon Marshall,,,,,,,,,,,,,,,,,4,0,0,0,1,2,0,0,1,3
Terri M Booker,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,2,1,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,0,1,4,0,1,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,45,35,29,26,24,22,21,20,19,19,19,16,15,14,14,14,13,12,10,9,9,9,6,4,3,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Joshua Roberts,Jennifer Schultz,Terri M Booker,Carmella Jacquinto,Cateria R Mccabe,Jon Marshall,Sherman Toppin,Craig Levin,Leon Goodman,Anthony Kyriakakis,Tiffany Palmer,Wendi Barish,Henry Mcgregor Sias,Nicola Serianni,Kendra Mccrae,James C Crumlish,Kay Yu,Janine D Momasso,Beth Grossman,Chris Hall,Laurie Dow,Robert Trimble,James F Berardinelli,Vicki Markovitz,Gregory Weyer,4
Joshua Roberts,15,15,15,23,23,16,22,15,14,17,6,10,15,9,6,10,2,1,1,4,2,1,0,0,0,4
Jennifer Schultz,,19,7,7,8,14,2,12,6,5,7,9,2,11,7,5,6,4,3,5,3,3,3,2,0,4
Terri M Booker,,,5,15,3,1,7,7,16,5,13,10,0,5,7,9,5,1,2,6,4,5,1,2,2,4
Carmella Jacquinto,,,,0,16,3,17,2,8,17,5,12,12,4,5,8,4,4,3,2,5,3,1,1,1,4
Cateria R Mccabe,,,,,2,2,20,1,3,18,7,4,18,3,6,0,4,2,0,3,6,0,4,0,0,4
Jon Marshall,,,,,,8,1,13,5,1,3,4,1,6,4,5,2,3,1,2,1,2,1,0,0,4
Sherman Toppin,,,,,,,0,3,2,18,2,4,14,1,2,1,4,1,2,3,3,3,1,0,2,4
Craig Levin,,,,,,,,4,6,3,2,6,2,7,1,3,0,1,2,1,3,2,2,2,0,4
Leon Goodman,,,,,,,,,2,3,7,8,2,6,1,8,3,5,4,4,2,3,3,0,1,4
Anthony Kyriakakis,,,,,,,,,,1,2,2,15,2,2,2,4,1,1,0,0,2,0,1,2,4
Tiffany Palmer,,,,,,,,,,,0,5,4,2,7,1,7,4,3,2,2,3,2,2,1,4
Wendi Barish,,,,,,,,,,,,2,0,5,4,10,2,4,3,2,4,2,0,1,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,1,3,1,0,4,2,1,0,1,0,3,1,0,4
Nicola Serianni,,,,,,,,,,,,,,0,4,2,3,5,5,4,3,1,3,1,0,4
Kendra Mccrae,,,,,,,,,,,,,,,1,1,3,3,0,2,2,1,2,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,2,1,0,1,2,0,1,0,0,0,4
Kay Yu,,,,,,,,,,,,,,,,,0,3,1,3,1,1,1,1,1,4
Janine D Momasso,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,0,0,4
Beth Grossman,,,,,,,,,,,,,,,,,,,1,3,2,1,2,1,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,0,5,0,1,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,71,53,42,38,35,31,31,30,30,28,25,25,22,20,18,16,14,13,12,12,12,9,8,4,3,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Cateria R Mccabe,Craig Levin,Jon Marshall,Kay Yu,Sherman Toppin,Tiffany Palmer,Nicola Serianni,Wendi Barish,Leon Goodman,James C Crumlish,Kendra Mccrae,Terri M Booker,Beth Grossman,Chris Hall,James F Berardinelli,Janine D Momasso,Laurie Dow,Vicki Markovitz,Robert Trimble,Gregory Weyer,5
Joshua Roberts,4,6,14,12,11,10,10,8,2,11,0,1,3,4,6,0,3,0,0,0,0,0,2,0,0,5
Jennifer Schultz,,9,1,3,5,5,6,6,7,0,8,9,5,1,3,4,1,3,2,2,3,2,1,0,0,5
Carmella Jacquinto,,,3,11,12,11,3,0,2,12,1,1,3,6,4,4,5,1,2,1,1,0,0,1,0,5
Anthony Kyriakakis,,,,0,11,12,0,2,4,11,4,2,2,1,0,1,2,2,3,3,1,1,1,0,0,5
Henry Mcgregor Sias,,,,,0,13,2,2,5,9,4,4,1,2,1,2,2,0,1,1,1,0,1,0,0,5
Cateria R Mccabe,,,,,,0,0,0,4,11,5,5,2,1,0,1,1,0,1,0,1,0,0,0,0,5
Craig Levin,,,,,,,2,8,1,0,0,1,3,1,4,0,0,0,0,0,0,0,1,0,0,5
Jon Marshall,,,,,,,,3,2,0,1,1,1,0,2,0,1,1,0,1,0,0,2,0,0,5
Kay Yu,,,,,,,,,1,0,7,5,3,2,1,2,2,1,2,2,1,0,1,0,0,5
Sherman Toppin,,,,,,,,,,0,1,0,0,2,1,1,2,0,1,0,0,0,0,1,0,5
Tiffany Palmer,,,,,,,,,,,0,6,5,1,0,2,1,1,2,3,1,2,0,1,0,5
Nicola Serianni,,,,,,,,,,,,0,4,1,2,2,1,2,0,0,2,1,0,0,0,5
Wendi Barish,,,,,,,,,,,,,0,2,3,3,0,2,0,1,2,1,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,1,4,4,3,0,0,0,0,0,0,1,0,5
James C Crumlish,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,1,2,2,0,0,1,1,0,1,0,5
Terri M Booker,,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,0,0,5
Beth Grossman,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,29,27,23,19,18,17,13,13,13,13,12,10,10,9,8,8,8,4,4,4,4,3,2,1,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Joshua Roberts,Jennifer Schultz,Craig Levin,Terri M Booker,Carmella Jacquinto,James C Crumlish,Nicola Serianni,Wendi Barish,Janine D Momasso,Kendra Mccrae,Leon Goodman,Tiffany Palmer,Beth Grossman,Cateria R Mccabe,Jon Marshall,Sherman Toppin,Anthony Kyriakakis,Chris Hall,James F Berardinelli,Kay Yu,Laurie Dow,Gregory Weyer,Henry Mcgregor Sias,Robert Trimble,Vicki Markovitz,6
Joshua Roberts,32,4,4,2,3,3,1,1,0,1,3,0,0,0,2,2,1,0,0,0,1,0,0,0,0,6
Jennifer Schultz,,8,2,0,2,0,3,2,0,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,6
Craig Levin,,,5,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,6
Terri M Booker,,,,3,2,3,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,6
Carmella Jacquinto,,,,,0,2,1,0,0,1,2,1,0,1,1,2,0,0,0,0,1,0,0,0,0,6
James C Crumlish,,,,,,0,1,1,1,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,6
Nicola Serianni,,,,,,,0,3,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6
Wendi Barish,,,,,,,,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6
Janine D Momasso,,,,,,,,,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Kendra Mccrae,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6
Leon Goodman,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
Tiffany Palmer,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6
Beth Grossman,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Cateria R Mccabe,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,43,15,10,6,4,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Jennifer Schultz,Nicola Serianni,Joshua Roberts,Tiffany Palmer,Craig Levin,Wendi Barish,Beth Grossman,Carmella Jacquinto,Kendra Mccrae,Cateria R Mccabe,Henry Mcgregor Sias,James C Crumlish,Laurie Dow,Vicki Markovitz,Anthony Kyriakakis,Kay Yu,Chris Hall,James F Berardinelli,Janine D Momasso,Jon Marshall,Leon Goodman,Sherman Toppin,Robert Trimble,Terri M Booker,Gregory Weyer,7
Jennifer Schultz,6,16,8,11,11,8,12,7,6,4,6,7,4,5,6,4,4,3,5,4,1,4,3,1,1,7
Nicola Serianni,,1,9,11,4,8,10,7,6,7,9,4,3,7,3,3,2,4,4,3,3,3,2,2,1,7
Joshua Roberts,,,2,4,10,5,7,4,3,3,4,4,0,4,4,0,1,2,1,3,3,1,1,3,1,7
Tiffany Palmer,,,,0,3,8,6,4,6,8,4,2,5,3,5,6,3,1,4,0,2,1,1,2,1,7
Craig Levin,,,,,1,7,4,4,3,1,1,7,1,1,3,0,3,0,0,3,1,4,1,2,1,7
Wendi Barish,,,,,,0,3,9,7,4,0,5,3,1,3,0,3,0,2,0,1,2,2,3,1,7
Beth Grossman,,,,,,,0,3,5,1,4,4,4,6,1,1,1,1,3,1,1,2,2,2,1,7
Carmella Jacquinto,,,,,,,,0,6,2,1,6,4,2,1,2,2,1,2,0,1,0,2,2,0,7
Kendra Mccrae,,,,,,,,,1,4,2,2,6,2,0,2,2,2,1,1,1,2,0,3,0,7
Cateria R Mccabe,,,,,,,,,,0,4,0,3,0,3,4,0,3,3,1,2,0,1,1,0,7
Henry Mcgregor Sias,,,,,,,,,,,0,2,2,4,2,3,1,5,2,2,2,2,0,1,1,7
James C Crumlish,,,,,,,,,,,,0,1,1,3,0,5,1,0,1,1,1,2,0,0,7
Laurie Dow,,,,,,,,,,,,,3,1,0,2,0,1,1,0,1,2,2,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,0,0,2,0,2,3,1,3,2,2,1,2,7
Anthony Kyriakakis,,,,,,,,,,,,,,,0,1,4,2,0,1,1,0,1,0,1,7
Kay Yu,,,,,,,,,,,,,,,,2,0,0,1,1,1,0,0,0,0,7
Chris Hall,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,7
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,7
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,1,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,36,28,22,21,18,18,17,16,16,13,13,13,13,11,10,9,7,7,7,7,7,7,6,6,3,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
,Joshua Roberts,Jon Marshall,Jennifer Schultz,Leon Goodman,Carmella Jacquinto,Craig Levin,Kendra Mccrae,Terri M Booker,Cateria R Mccabe,Tiffany Palmer,Wendi Barish,Anthony Kyriakakis,Beth Grossman,Henry Mcgregor Sias,James C Crumlish,Janine D Momasso,Kay Yu,Robert Trimble,Sherman Toppin,Chris Hall,Laurie Dow,Vicki Markovitz,Gregory Weyer,James F Berardinelli,Nicola Serianni,8
Joshua Roberts,7,2,2,2,2,4,1,2,3,2,1,1,0,2,2,0,0,1,2,0,1,0,0,0,0,8
Jon Marshall,,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Jennifer Schultz,,,1,1,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Leon Goodman,,,,1,1,0,2,2,1,3,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,8
Carmella Jacquinto,,,,,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,0,0,1,0,0,0,8
Craig Levin,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Kendra Mccrae,,,,,,,0,2,0,2,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,8
Terri M Booker,,,,,,,,0,1,2,2,1,1,0,0,0,1,2,0,1,1,1,0,0,0,8
Cateria R Mccabe,,,,,,,,,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,8
Tiffany Palmer,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,8
Wendi Barish,,,,,,,,,,,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,8
Anthony Kyriakakis,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,0,0,0,0,8
Beth Grossman,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,8
Henry Mcgregor Sias,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,8
James C Crumlish,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Janine D Momasso,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Kay Yu,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,8
Robert Trimble,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Chris Hall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
