col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,All
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,All
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,All
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,All
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,All
Total,"1,577","1,364",782,732,663,611,529,448,339,331,292,242,240,217,194,194,185,145,118,114,112,109,101,99,84,78,76,74,65,0,829,698,540,390,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Helen Gym,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Ethelind Baylor,Deja Lynn Alvarez,Eryn Santamoor,Justin Diberardinis,Willie Floyd Singletary,Adrián Rivera-reyes,Beth Finn,Erika Almirón,Joseph A Diorio,Latrice Y Bryant,Hena Veit,Asa Khalif,Billy Thompson,Edwin Santana,Fareed Abdullah,Fernando Treviño,Ogbonna Paul Hagins,Sandra Dungee Glenn,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Mark Ross,Sherrie Cohen,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,1
Helen Gym,1,16,15,9,7,6,2,5,5,2,2,2,2,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,9,8,6,2,1
Allan Domb,,4,12,6,3,1,1,5,4,1,0,0,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,7,1,4,1
Derek S Green,,,1,10,7,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,7,0,3,1
Katherine Gilmore Richardson,,,,0,6,3,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4,0,1,1
Isaiah Thomas,,,,,0,3,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1
Ethelind Baylor,,,,,,0,2,0,1,0,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1
Deja Lynn Alvarez,,,,,,,0,1,0,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,1
Eryn Santamoor,,,,,,,,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,1
Justin Diberardinis,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1
Willie Floyd Singletary,,,,,,,,,,0,0,0,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1
Adrián Rivera-reyes,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
Beth Finn,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1
Erika Almirón,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Joseph A Diorio,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
Latrice Y Bryant,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1
Hena Veit,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,27,23,18,11,8,7,6,6,6,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,14,10,8,4,1
,Sheriff - Democrat,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,Allan Domb,Helen Gym,Adrián Rivera-reyes,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Willie Floyd Singletary,Asa Khalif,Eryn Santamoor,Justin Diberardinis,Latrice Y Bryant,Erika Almirón,Fareed Abdullah,Sandra Dungee Glenn,Beth Finn,Billy Thompson,Deja Lynn Alvarez,Edwin Santana,Ethelind Baylor,Fernando Treviño,Mark Ross,Ogbonna Paul Hagins,Wayne Allen,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Hena Veit,Joseph A Diorio,Sherrie Cohen,Vinny Black,2
Rochelle Bilal,1,0,0,0,2,2,5,1,2,2,4,2,2,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Jewell Williams,,0,0,0,3,4,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Malika Rahman,,,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
Larry King Sr,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Allan Domb,,,,,2,5,3,4,4,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
Helen Gym,,,,,,0,3,4,4,2,1,0,0,2,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,0,1,2,1,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Isaiah Thomas,,,,,,,,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Derek S Green,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,0,0,1,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,,,,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,10,4,2,0,9,8,6,5,5,4,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Beth Finn,Billy Thompson,Erika Almirón,Justin Diberardinis,Ogbonna Paul Hagins,Eryn Santamoor,Fernando Treviño,Sandra Dungee Glenn,Willie Floyd Singletary,Joseph A Diorio,Devon Cade,Fareed Abdullah,Hena Veit,Ethelind Baylor,Wayne Allen,Wayne Edmund Dorsey,Asa Khalif,Edwin Santana,Latrice Y Bryant,Vinny Black,Bobbie Curry,Mark Ross,Sherrie Cohen,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,3
Helen Gym,1,24,14,13,15,15,9,8,5,9,7,8,4,6,5,5,6,2,2,1,3,1,0,1,2,0,0,0,0,0,20,10,11,4,3
Allan Domb,,3,16,12,14,4,3,5,5,5,6,2,5,2,5,1,5,1,2,2,1,1,1,2,1,1,2,0,0,0,17,14,4,4,3
Derek S Green,,,0,13,12,2,2,1,1,5,4,1,1,0,0,1,1,0,3,0,1,0,1,1,0,2,1,1,0,0,8,10,4,2,3
Isaiah Thomas,,,,0,9,4,2,1,2,5,7,2,2,1,2,1,1,0,2,1,1,0,2,0,0,0,0,1,0,0,6,9,2,3,3
Katherine Gilmore Richardson,,,,,0,5,2,5,0,5,1,0,3,3,4,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,6,9,4,2,3
Adrián Rivera-reyes,,,,,,0,10,1,2,3,1,6,1,5,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8,5,6,0,3
Deja Lynn Alvarez,,,,,,,0,0,1,0,1,5,2,3,0,5,0,1,0,0,0,0,0,0,0,2,1,0,0,0,8,3,4,1,3
Beth Finn,,,,,,,,0,3,1,4,1,2,2,2,1,3,3,2,2,0,2,1,0,1,0,0,1,0,0,6,1,4,1,3
Billy Thompson,,,,,,,,,0,1,1,2,0,2,2,2,1,2,2,0,0,2,1,0,1,1,0,1,0,0,4,3,4,1,3
Erika Almirón,,,,,,,,,,0,2,1,2,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,0,4,2,3
Justin Diberardinis,,,,,,,,,,,0,2,1,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,7,2,1,2,3
Ogbonna Paul Hagins,,,,,,,,,,,,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5,2,4,0,3
Eryn Santamoor,,,,,,,,,,,,,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,3,3
Fernando Treviño,,,,,,,,,,,,,,0,2,0,0,1,2,0,1,0,0,0,1,1,1,0,0,0,2,2,5,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,6,2,1,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,3,1,3,1,3
Joseph A Diorio,,,,,,,,,,,,,,,,,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,1,3
Devon Cade,,,,,,,,,,,,,,,,,,0,0,3,0,2,1,1,0,1,2,0,0,0,1,2,2,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,0,0,0,0,0,2,2,2,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,0,2,1,0,1,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,1,1,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,1,2,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,2,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,2,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
Total,51,46,25,22,22,19,17,13,12,12,12,11,9,9,9,9,8,7,6,5,4,4,4,3,3,3,3,2,0,0,32,21,16,10,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Allan Domb,Helen Gym,Derek S Green,Eryn Santamoor,Justin Diberardinis,Katherine Gilmore Richardson,Isaiah Thomas,Joseph A Diorio,Beth Finn,Billy Thompson,Adrián Rivera-reyes,Deja Lynn Alvarez,Erika Almirón,Fareed Abdullah,Ogbonna Paul Hagins,Vinny Black,Asa Khalif,Fernando Treviño,Sandra Dungee Glenn,Willie Floyd Singletary,Bobbie Curry,Devon Cade,Hena Veit,Mark Ross,Wayne Allen,Wayne Edmund Dorsey,Edwin Santana,Ethelind Baylor,Latrice Y Bryant,Sherrie Cohen,Jewell Williams,Rochelle Bilal,Larry King Sr,Malika Rahman,4
Allan Domb,3,16,13,11,17,12,7,8,5,5,2,1,1,2,1,3,1,0,2,1,1,2,2,2,2,2,0,0,0,0,16,8,4,3,4
Helen Gym,,2,7,8,6,9,4,3,7,2,2,3,3,2,0,1,2,2,1,0,1,1,2,0,1,0,1,1,0,0,7,8,2,4,4
Derek S Green,,,0,5,5,10,6,2,2,1,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,1,2,4
Eryn Santamoor,,,,1,5,4,0,1,3,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,4,8,2,1,4
Justin Diberardinis,,,,,0,5,4,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,7,5,2,1,4
Katherine Gilmore Richardson,,,,,,0,6,3,2,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,9,2,3,1,4
Isaiah Thomas,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,4
Joseph A Diorio,,,,,,,,0,2,4,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,2,1,0,0,0,4,2,4,0,4
Beth Finn,,,,,,,,,0,1,0,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3,3,2,1,4
Billy Thompson,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,2,1,0,2,1,1,0,0,0,0,3,1,3,0,4
Adrián Rivera-reyes,,,,,,,,,,,1,2,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,1,4
Deja Lynn Alvarez,,,,,,,,,,,,0,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,2,1,3,4
Erika Almirón,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4
Fareed Abdullah,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
Vinny Black,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,1,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,42,27,20,19,18,18,12,10,9,7,6,6,4,4,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,0,23,18,9,9,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Allan Domb,Helen Gym,Derek S Green,Eryn Santamoor,Isaiah Thomas,Katherine Gilmore Richardson,Justin Diberardinis,Willie Floyd Singletary,Adrián Rivera-reyes,Fernando Treviño,Beth Finn,Billy Thompson,Erika Almirón,Deja Lynn Alvarez,Vinny Black,Fareed Abdullah,Joseph A Diorio,Bobbie Curry,Asa Khalif,Ethelind Baylor,Hena Veit,Sandra Dungee Glenn,Mark Ross,Ogbonna Paul Hagins,Wayne Allen,Devon Cade,Edwin Santana,Latrice Y Bryant,Wayne Edmund Dorsey,Sherrie Cohen,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,5
Allan Domb,1,16,17,11,10,10,7,5,1,4,3,5,2,0,4,3,2,1,2,1,1,2,1,0,1,0,0,0,1,0,10,7,6,7,5
Helen Gym,,1,11,7,10,13,5,2,5,5,6,3,4,4,0,3,2,2,2,2,3,3,1,3,1,0,0,0,1,0,10,11,5,6,5
Derek S Green,,,0,7,12,7,9,5,0,1,2,3,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,3,5,5,5
Eryn Santamoor,,,,0,2,5,9,1,1,6,1,2,3,1,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,8,4,0,4,5
