col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Isaiah Thomas,Allan Domb,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Adrián Rivera-reyes,Willie Floyd Singletary,Deja Lynn Alvarez,Fareed Abdullah,Sandra Dungee Glenn,Eryn Santamoor,Ogbonna Paul Hagins,Latrice Y Bryant,Justin Diberardinis,Erika Almirón,Asa Khalif,Billy Thompson,Ethelind Baylor,Fernando Treviño,Beth Finn,Joseph A Diorio,Wayne Allen,Edwin Santana,Mark Ross,Bobbie Curry,Hena Veit,Vinny Black,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Isaiah Thomas,65,"1,551","1,702",892,"1,181",152,136,108,255,230,175,76,121,162,118,144,103,96,54,47,51,71,48,50,22,24,25,36,28,0,"1,397",519,282,All
Allan Domb,,56,"1,579",784,"1,189",124,103,83,176,189,213,41,68,119,62,77,63,42,39,38,51,44,29,39,37,21,20,29,20,0,"1,344",352,222,All
Derek S Green,,,27,780,"1,221",107,88,60,181,168,181,44,86,147,63,119,54,82,30,23,35,51,32,29,24,17,23,21,18,0,"1,347",351,221,All
Helen Gym,,,,39,578,318,241,244,145,183,138,192,91,112,127,85,110,89,27,67,30,41,27,32,27,34,16,19,14,0,703,574,285,All
Katherine Gilmore Richardson,,,,,6,69,50,46,106,140,99,28,72,59,78,51,66,31,25,36,19,28,15,20,14,14,13,15,8,0,"1,062",249,166,All
Adrián Rivera-reyes,,,,,,12,225,237,42,28,41,178,36,12,38,28,38,11,42,28,16,14,17,17,13,17,9,5,6,0,167,362,114,All
Willie Floyd Singletary,,,,,,,14,213,38,19,33,162,31,9,19,14,40,10,23,14,18,10,10,13,16,12,13,8,4,0,134,271,101,All
Deja Lynn Alvarez,,,,,,,,8,38,10,41,170,35,12,24,24,26,8,25,14,17,10,12,11,19,18,8,3,6,0,130,257,110,All
Fareed Abdullah,,,,,,,,,15,43,31,27,41,21,23,79,27,17,13,12,13,26,19,18,12,7,11,18,10,0,136,172,89,All
Sandra Dungee Glenn,,,,,,,,,,5,26,18,41,40,71,38,47,12,39,25,32,12,36,9,13,11,5,7,5,0,104,138,127,All
Eryn Santamoor,,,,,,,,,,,3,12,40,78,26,17,29,7,20,20,16,9,8,11,18,29,9,9,7,0,113,107,83,All
Ogbonna Paul Hagins,,,,,,,,,,,,9,14,8,10,20,12,8,12,8,9,7,13,4,4,2,4,2,3,0,85,157,68,All
Latrice Y Bryant,,,,,,,,,,,,,6,9,36,21,19,10,11,24,11,21,13,13,22,17,16,11,6,0,55,140,46,All
Justin Diberardinis,,,,,,,,,,,,,,1,14,13,5,28,26,6,23,3,24,2,7,5,2,3,1,0,82,55,56,All
