col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,3,5,3,3,0,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,18,3,1,1,0,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,5,4,0,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,0,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,640",564,538,"1,171","1,023",620,533,530,496,374,263,230,225,189,182,159,151,141,119,109,96,88,79,74,71,62,60,60,57,52,41,37,0,All
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Allan Domb,Helen Gym,Eryn Santamoor,Justin Diberardinis,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Joseph A Diorio,Beth Finn,Adrián Rivera-reyes,Willie Floyd Singletary,Erika Almirón,Ogbonna Paul Hagins,Deja Lynn Alvarez,Mark Ross,Sandra Dungee Glenn,Vinny Black,Bobbie Curry,Ethelind Baylor,Wayne Allen,Wayne Edmund Dorsey,Billy Thompson,Devon Cade,Fareed Abdullah,Fernando Treviño,Hena Veit,Asa Khalif,Edwin Santana,Latrice Y Bryant,Sherrie Cohen,1
Daniel D Mccaffery,4,13,6,33,28,22,17,17,17,10,8,7,4,5,5,3,2,3,3,2,1,2,1,2,1,1,0,1,1,0,0,0,0,1
Beth Tarasi,,0,3,13,9,7,6,6,5,4,3,2,0,3,2,3,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1
Amanda Green-hawkins,,,0,7,8,6,3,5,1,2,2,3,2,2,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Allan Domb,,,,0,20,18,14,15,14,9,7,5,2,2,2,2,0,1,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,1
Helen Gym,,,,,0,16,10,12,9,6,3,4,3,3,2,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,0,12,9,7,7,4,4,3,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Justin Diberardinis,,,,,,,0,1,2,2,4,0,0,1,1,1,1,1,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,0,7,7,3,5,2,3,3,2,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
Derek S Green,,,,,,,,,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,0,4,1,3,0,1,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1
Beth Finn,,,,,,,,,,,,0,0,1,2,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,,,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,,,,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,59,16,11,40,33,26,19,19,18,11,10,9,6,6,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,1
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Allan Domb,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Beth Finn,Erika Almirón,Sandra Dungee Glenn,Justin Diberardinis,Eryn Santamoor,Bobbie Curry,Joseph A Diorio,Deja Lynn Alvarez,Billy Thompson,Adrián Rivera-reyes,Asa Khalif,Mark Ross,Ethelind Baylor,Fernando Treviño,Vinny Black,Wayne Edmund Dorsey,Willie Floyd Singletary,Devon Cade,Edwin Santana,Fareed Abdullah,Hena Veit,Latrice Y Bryant,Ogbonna Paul Hagins,Wayne Allen,Sherrie Cohen,2
Daniel D Mccaffery,5,18,11,33,35,19,18,17,12,7,5,10,8,7,8,7,6,5,2,5,2,4,3,4,3,4,4,1,3,1,3,1,0,2
Amanda Green-hawkins,,0,12,23,24,11,16,10,8,10,12,6,6,3,3,4,3,3,5,3,3,3,2,0,3,1,1,4,2,3,2,1,0,2
Beth Tarasi,,,0,13,15,5,3,6,9,9,6,6,2,1,4,2,2,1,2,2,1,1,2,2,1,2,1,1,0,3,0,1,0,2
Allan Domb,,,,3,30,17,19,13,5,5,7,9,6,2,2,1,5,2,2,2,2,1,4,1,1,1,0,3,1,1,0,0,0,2
Helen Gym,,,,,0,16,16,14,9,10,8,6,5,2,4,4,2,3,4,1,2,2,2,1,2,3,2,2,1,2,2,0,0,2
Isaiah Thomas,,,,,,0,11,12,2,4,2,2,1,1,2,1,0,1,2,0,2,1,2,2,1,2,1,2,2,1,0,1,0,2
Derek S Green,,,,,,,0,10,1,3,1,6,3,0,1,3,2,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,0,4,1,4,3,2,2,2,0,1,1,1,1,0,2,0,0,2,1,1,1,2,0,1,1,0,2
Beth Finn,,,,,,,,,0,7,6,5,2,2,0,1,2,1,0,1,1,1,0,1,0,1,2,1,0,0,0,1,0,2
Erika Almirón,,,,,,,,,,0,4,3,1,1,3,1,0,1,2,1,1,2,1,4,1,2,1,0,0,2,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,0,1,2,3,2,0,2,1,0,1,0,1,2,0,3,0,0,2,1,1,1,0,0,2
Justin Diberardinis,,,,,,,,,,,,0,3,1,1,1,2,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,2
Eryn Santamoor,,,,,,,,,,,,,0,1,1,2,2,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,2
Bobbie Curry,,,,,,,,,,,,,,1,2,1,2,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,0,2,0,0,1,2,0,1,1,2,1,1,0,0,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,,,,0,0,1,1,1,2,1,0,2,1,0,1,0,1,2,2,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,2
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,1,0,1,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,1,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,67,39,24,47,47,24,23,22,18,16,15,14,11,10,10,9,8,6,6,6,5,5,5,5,5,4,4,4,4,4,3,2,0,2
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Eryn Santamoor,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Billy Thompson,Justin Diberardinis,Ogbonna Paul Hagins,Sandra Dungee Glenn,Beth Finn,Erika Almirón,Joseph A Diorio,Vinny Black,Asa Khalif,Fareed Abdullah,Hena Veit,Bobbie Curry,Devon Cade,Ethelind Baylor,Fernando Treviño,Wayne Allen,Wayne Edmund Dorsey,Edwin Santana,Latrice Y Bryant,Mark Ross,Sherrie Cohen,3
Daniel D Mccaffery,1,16,7,38,26,19,14,13,12,8,10,10,9,8,5,5,2,4,2,4,1,2,1,2,2,1,2,2,1,1,1,0,0,3
Beth Tarasi,,0,4,15,5,4,3,3,3,7,5,6,2,2,4,2,5,1,2,0,2,2,2,1,1,2,0,0,2,0,0,1,0,3
Amanda Green-hawkins,,,0,6,3,1,1,2,1,5,5,4,3,3,4,3,3,2,2,0,2,0,2,1,1,1,0,1,1,0,1,0,0,3
Helen Gym,,,,0,18,17,13,11,8,8,6,7,5,6,6,2,2,3,1,2,2,2,2,0,1,1,2,1,0,0,0,0,0,3
Allan Domb,,,,,1,13,13,5,11,1,1,2,5,5,1,2,1,1,1,2,1,1,0,1,2,1,1,1,1,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,0,11,4,9,0,0,0,3,3,0,2,2,2,0,0,1,1,1,1,0,0,2,1,1,0,0,0,0,3
Derek S Green,,,,,,,0,3,8,0,1,1,1,1,0,1,0,0,1,3,0,2,1,0,0,0,0,1,0,1,0,1,0,3
Eryn Santamoor,,,,,,,,0,0,0,1,1,6,1,0,1,1,2,1,2,0,0,0,1,2,0,1,0,0,1,0,0,0,3
Isaiah Thomas,,,,,,,,,1,0,1,0,1,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,3
Adrián Rivera-reyes,,,,,,,,,,0,7,7,0,1,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,,0,8,1,1,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,0,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,0,1,0,3,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,2,1,0,1,2,0,1,0,1,0,1,0,0,0,1,0,3
Beth Finn,,,,,,,,,,,,,,,,,0,1,1,0,2,0,2,1,0,1,0,0,2,0,0,0,0,3
Erika Almirón,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,58,25,12,45,28,20,17,14,14,11,11,11,9,9,7,7,5,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,0,3
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Helen Gym,Allan Domb,Adrián Rivera-reyes,Eryn Santamoor,Isaiah Thomas,Justin Diberardinis,Katherine Gilmore Richardson,Beth Finn,Deja Lynn Alvarez,Derek S Green,Ethelind Baylor,Erika Almirón,Joseph A Diorio,Latrice Y Bryant,Willie Floyd Singletary,Billy Thompson,Ogbonna Paul Hagins,Sandra Dungee Glenn,Bobbie Curry,Wayne Allen,Edwin Santana,Fernando Treviño,Mark Ross,Asa Khalif,Fareed Abdullah,Hena Veit,Vinny Black,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,4
Daniel D Mccaffery,3,10,13,21,15,8,9,8,7,8,7,7,7,5,5,7,6,6,4,3,4,3,3,2,0,1,1,0,0,1,1,0,0,4
Beth Tarasi,,0,8,16,9,10,4,2,3,6,7,5,3,6,2,3,4,3,2,2,2,1,3,2,2,1,0,1,1,0,0,0,0,4
Amanda Green-hawkins,,,0,16,12,6,10,5,7,4,7,5,7,5,6,2,3,2,0,1,4,2,0,0,0,0,1,1,0,0,1,0,0,4
Helen Gym,,,,2,12,11,8,6,7,9,9,10,5,7,6,2,6,3,2,4,3,1,2,1,1,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,1,3,5,7,11,7,4,2,7,3,2,5,0,2,3,1,2,2,1,0,1,1,0,1,0,1,1,0,0,4
Adrián Rivera-reyes,,,,,,1,3,1,0,4,2,7,0,2,1,2,4,4,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,4
Eryn Santamoor,,,,,,,1,2,2,4,5,4,2,0,4,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,,,0,5,3,1,1,5,3,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
Justin Diberardinis,,,,,,,,,0,2,1,1,6,3,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,,0,4,1,0,1,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4
Beth Finn,,,,,,,,,,,1,3,1,0,4,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,4
Deja Lynn Alvarez,,,,,,,,,,,,0,0,0,4,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Derek S Green,,,,,,,,,,,,,0,4,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4
Erika Almirón,,,,,,,,,,,,,,,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,0,1,0,2,0,1,1,1,1,1,2,0,0,0,0,1,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,39,25,24,39,28,15,14,13,13,13,12,11,11,9,8,8,7,6,5,5,5,4,4,2,2,2,1,1,1,1,1,0,0,4
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Allan Domb,Helen Gym,Justin Diberardinis,Eryn Santamoor,Katherine Gilmore Richardson,Adrián Rivera-reyes,Billy Thompson,Derek S Green,Isaiah Thomas,Ogbonna Paul Hagins,Deja Lynn Alvarez,Joseph A Diorio,Sandra Dungee Glenn,Willie Floyd Singletary,Beth Finn,Erika Almirón,Fareed Abdullah,Fernando Treviño,Hena Veit,Mark Ross,Vinny Black,Edwin Santana,Latrice Y Bryant,Wayne Edmund Dorsey,Asa Khalif,Bobbie Curry,Devon Cade,Ethelind Baylor,Sherrie Cohen,Wayne Allen,5
Daniel D Mccaffery,2,6,7,19,15,8,7,5,4,6,4,4,3,2,4,4,2,4,0,2,3,2,2,3,2,1,2,1,1,1,0,0,0,5
Beth Tarasi,,1,4,8,9,2,3,5,5,1,0,0,4,4,4,2,4,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,5
Amanda Green-hawkins,,,1,6,6,3,2,2,2,2,2,2,1,1,1,2,1,2,3,1,1,2,1,2,0,1,1,0,0,1,1,0,0,5
Allan Domb,,,,2,13,11,7,7,1,5,5,4,0,0,3,2,0,3,0,1,0,1,3,2,1,1,0,0,1,1,0,0,0,5
Helen Gym,,,,,1,4,4,5,7,2,3,5,6,5,2,2,5,4,1,1,1,2,0,1,0,1,1,0,0,1,0,0,0,5
Justin Diberardinis,,,,,,0,5,2,1,2,2,1,0,0,1,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,5
Eryn Santamoor,,,,,,,0,3,0,1,1,1,0,0,0,3,0,0,1,2,0,1,2,1,0,1,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,0,0,0,3,2,0,0,2,2,0,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5
Adrián Rivera-reyes,,,,,,,,,0,0,0,0,5,4,0,0,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5
Billy Thompson,,,,,,,,,,1,1,2,1,0,1,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5
Derek S Green,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
