col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Beth Finn,,,,,,,,,,,3,30,54,21,19,19,5,12,10,16,28,8,6,3,4,6,6,2,1,0,214,65,47,All
Fernando Treviño,,,,,,,,,,,,1,11,7,14,10,8,11,8,11,6,12,4,4,7,5,3,2,3,0,119,70,44,All
Sandra Dungee Glenn,,,,,,,,,,,,,2,10,12,31,6,10,8,19,21,6,4,7,3,2,5,1,2,0,136,44,31,All
Ethelind Baylor,,,,,,,,,,,,,,1,10,3,2,3,6,8,6,0,5,2,1,2,2,2,1,0,116,31,20,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,2,13,41,10,11,4,9,5,2,2,4,3,5,0,4,0,98,37,32,All
Asa Khalif,,,,,,,,,,,,,,,,0,7,35,7,8,8,5,6,4,3,2,6,1,1,0,83,38,27,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,6,5,14,4,7,5,7,5,1,6,2,3,3,0,67,42,18,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,2,11,9,3,2,5,2,7,5,2,1,1,0,65,20,22,All
Billy Thompson,,,,,,,,,,,,,,,,,,,2,5,5,6,2,7,2,5,4,5,4,0,46,30,14,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,1,9,5,6,4,0,3,3,3,4,0,60,13,16,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,3,1,7,5,2,4,3,1,0,60,7,14,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,4,8,2,6,2,0,3,0,23,26,9,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,1,0,0,20,13,7,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,2,1,0,24,9,5,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,3,0,18,8,9,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,3,0,22,12,3,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,13,10,7,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,8,10,5,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,11,4,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,All
Total,"2,614","1,787","1,672","1,672","1,581",785,780,683,585,460,380,283,239,207,190,164,138,119,98,95,84,65,47,42,41,40,33,25,22,0,"1,418",904,451,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Helen Gym,Allan Domb,Derek S Green,Eryn Santamoor,Justin Diberardinis,Adrián Rivera-reyes,Deja Lynn Alvarez,Erika Almirón,Isaiah Thomas,Katherine Gilmore Richardson,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Asa Khalif,Ethelind Baylor,Willie Floyd Singletary,Hena Veit,Ogbonna Paul Hagins,Billy Thompson,Latrice Y Bryant,Edwin Santana,Fareed Abdullah,Joseph A Diorio,Bobbie Curry,Mark Ross,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Helen Gym,0,106,102,94,84,38,27,42,35,34,24,24,16,11,11,7,6,7,6,5,4,2,0,2,2,1,2,2,0,0,80,50,21,1
Allan Domb,,5,92,73,55,8,10,5,16,17,12,13,7,2,3,3,4,1,0,1,2,3,2,0,2,2,3,2,0,0,34,38,18,1
Derek S Green,,,1,67,49,9,6,7,25,18,8,13,8,4,6,1,0,2,1,4,1,3,0,1,2,2,3,1,0,0,33,41,15,1
Eryn Santamoor,,,,0,62,13,9,15,8,20,19,14,3,1,4,1,4,2,2,1,2,0,4,1,1,0,0,1,0,0,36,28,14,1
Justin Diberardinis,,,,,0,17,11,18,14,9,12,9,2,2,4,0,2,1,0,3,1,0,2,0,0,1,1,1,0,0,30,28,12,1
Adrián Rivera-reyes,,,,,,3,25,13,4,4,8,8,1,4,3,6,2,6,2,2,0,0,1,0,1,0,0,0,0,0,23,13,5,1
Deja Lynn Alvarez,,,,,,,0,10,5,5,8,6,2,7,3,8,5,6,2,1,2,1,3,0,1,1,0,0,0,0,23,11,8,1
Erika Almirón,,,,,,,,0,13,8,9,7,5,9,6,0,3,2,3,1,0,1,0,1,2,0,0,0,0,0,27,7,5,1
Isaiah Thomas,,,,,,,,,0,8,5,3,6,6,5,1,0,1,2,2,3,2,0,1,1,1,1,0,0,0,23,11,3,1
Katherine Gilmore Richardson,,,,,,,,,,0,3,5,9,1,5,0,3,3,1,1,0,0,0,1,0,1,0,0,0,0,19,7,6,1
Fernando Treviño,,,,,,,,,,,1,4,0,2,0,3,1,0,0,3,2,0,4,0,0,0,1,2,0,0,15,10,5,1
Beth Finn,,,,,,,,,,,,0,3,2,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,17,4,5,1
Sandra Dungee Glenn,,,,,,,,,,,,,0,4,2,0,2,0,0,0,0,1,0,2,0,1,0,1,0,0,14,2,0,1
Asa Khalif,,,,,,,,,,,,,,0,0,1,0,1,2,1,2,2,0,2,0,1,0,0,0,0,8,4,1,1
Ethelind Baylor,,,,,,,,,,,,,,,0,0,4,0,3,1,1,0,0,0,0,0,0,0,0,0,10,2,1,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,8,4,2,1
Hena Veit,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,5,1,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,2,3,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,1,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,1,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,200,133,122,112,94,56,51,51,45,42,35,34,20,18,16,16,11,9,8,7,6,6,5,3,3,3,3,3,0,0,106,67,31,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Helen Gym,Allan Domb,Derek S Green,Justin Diberardinis,Eryn Santamoor,Erika Almirón,Adrián Rivera-reyes,Isaiah Thomas,Katherine Gilmore Richardson,Beth Finn,Deja Lynn Alvarez,Sandra Dungee Glenn,Ethelind Baylor,Fareed Abdullah,Fernando Treviño,Asa Khalif,Billy Thompson,Latrice Y Bryant,Wayne Allen,Willie Floyd Singletary,Ogbonna Paul Hagins,Bobbie Curry,Edwin Santana,Hena Veit,Mark Ross,Devon Cade,Wayne Edmund Dorsey,Joseph A Diorio,Vinny Black,Sherrie Cohen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Helen Gym,1,69,63,69,64,41,28,26,23,16,8,8,7,6,5,6,3,1,3,2,4,2,1,2,0,1,0,0,0,0,59,23,16,2
Allan Domb,,2,61,54,59,8,8,19,10,9,5,5,2,4,1,4,3,3,3,2,2,0,0,2,1,1,1,1,0,0,31,25,6,2
Derek S Green,,,1,50,51,13,6,18,15,10,3,3,1,3,1,1,0,3,1,1,3,2,2,1,0,1,1,0,1,0,27,16,6,2
Justin Diberardinis,,,,2,50,21,13,16,11,4,4,2,6,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,31,16,5,2
Eryn Santamoor,,,,,0,10,13,12,7,8,2,1,3,2,2,1,1,3,2,2,1,1,0,0,0,1,0,1,0,0,23,16,9,2
Erika Almirón,,,,,,0,15,12,11,9,7,3,8,1,3,2,2,2,0,0,1,1,0,3,0,0,0,0,0,0,22,10,8,2
Adrián Rivera-reyes,,,,,,,1,8,5,4,4,1,2,0,4,3,1,1,1,2,0,2,0,0,1,0,0,0,0,0,23,10,4,2
Isaiah Thomas,,,,,,,,0,8,2,2,2,4,7,1,2,3,3,1,1,0,0,2,0,0,1,1,1,1,0,18,14,3,2
Katherine Gilmore Richardson,,,,,,,,,0,7,2,8,3,1,4,1,2,1,2,0,2,2,0,1,0,0,0,0,0,0,12,10,7,2
Beth Finn,,,,,,,,,,0,2,4,1,0,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,7,5,2,2
Deja Lynn Alvarez,,,,,,,,,,,0,0,2,0,2,2,1,2,0,2,1,0,0,0,0,0,1,0,1,0,6,4,5,2
Sandra Dungee Glenn,,,,,,,,,,,,1,1,2,1,1,2,1,1,1,1,0,2,0,0,0,0,0,0,0,3,4,5,2
Ethelind Baylor,,,,,,,,,,,,,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,1,4,2
Fareed Abdullah,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,5,1,3,2
Fernando Treviño,,,,,,,,,,,,,,,0,1,1,2,0,1,1,2,0,0,1,0,0,0,0,0,4,1,3,2
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,2,0,2
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,1,1,0,4,2,1,2
Wayne Allen,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,3,2,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,3,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,2,1,1,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,136,96,85,81,78,47,41,40,34,22,18,14,11,9,9,8,7,7,7,7,6,4,3,3,3,2,2,1,1,0,77,44,26,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,3
,Helen Gym,Justin Diberardinis,Eryn Santamoor,Derek S Green,Allan Domb,Erika Almirón,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Beth Finn,Katherine Gilmore Richardson,Fernando Treviño,Sandra Dungee Glenn,Asa Khalif,Ethelind Baylor,Joseph A Diorio,Billy Thompson,Ogbonna Paul Hagins,Wayne Allen,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Hena Veit,Vinny Black,Bobbie Curry,Devon Cade,Edwin Santana,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,3
Helen Gym,0,80,78,74,60,31,19,11,11,9,8,5,4,4,6,1,2,1,1,2,1,2,1,0,0,0,0,0,0,0,45,27,7,3
Justin Diberardinis,,1,75,67,56,22,18,8,6,6,9,2,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,25,5,3
Eryn Santamoor,,,0,69,61,18,9,6,5,9,10,6,2,3,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,29,31,5,3
Derek S Green,,,,0,63,10,9,2,4,3,6,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,23,4,3
Allan Domb,,,,,2,8,7,5,2,9,7,2,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,18,25,5,3
Erika Almirón,,,,,,0,11,4,4,3,3,1,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,7,2,3
Isaiah Thomas,,,,,,,0,2,1,3,3,0,1,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12,6,2,3
Adrián Rivera-reyes,,,,,,,,0,7,5,4,2,2,1,1,1,1,2,0,3,0,0,1,1,0,0,0,0,0,0,11,5,2,3
Deja Lynn Alvarez,,,,,,,,,1,6,4,4,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,13,4,0,3
Beth Finn,,,,,,,,,,0,7,2,2,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,14,4,1,3
Katherine Gilmore Richardson,,,,,,,,,,,0,3,2,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,6,1,3
Fernando Treviño,,,,,,,,,,,,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,1,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,1,0,3
Asa Khalif,,,,,,,,,,,,,,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,5,0,1,3
Ethelind Baylor,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,4,1,0,3
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
Total,117,99,98,86,81,34,25,21,21,20,18,9,8,7,6,5,3,3,3,3,2,2,1,1,0,0,0,0,0,0,60,41,10,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,4
,Helen Gym,Allan Domb,Derek S Green,Eryn Santamoor,Justin Diberardinis,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Erika Almirón,Isaiah Thomas,Beth Finn,Sandra Dungee Glenn,Fareed Abdullah,Asa Khalif,Fernando Treviño,Latrice Y Bryant,Ogbonna Paul Hagins,Willie Floyd Singletary,Billy Thompson,Mark Ross,Bobbie Curry,Ethelind Baylor,Devon Cade,Edwin Santana,Hena Veit,Joseph A Diorio,Sherrie Cohen,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,4
Helen Gym,1,26,27,27,18,12,14,11,19,11,6,7,4,2,3,2,2,2,2,0,1,2,0,1,0,0,0,0,0,0,27,7,6,4
Allan Domb,,1,27,19,17,8,10,5,7,9,5,5,1,0,2,1,1,0,1,2,0,1,0,0,1,1,0,0,0,0,10,13,7,4
Derek S Green,,,0,17,18,7,12,5,6,9,0,5,3,3,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,13,14,2,4
Eryn Santamoor,,,,0,18,5,5,5,9,3,4,1,1,1,4,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,15,4,6,4
Justin Diberardinis,,,,,0,4,3,4,6,6,0,1,0,1,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,10,5,4,4
Adrián Rivera-reyes,,,,,,1,8,11,5,5,2,2,2,2,1,2,3,3,1,1,2,1,1,0,0,0,0,0,0,0,15,6,2,4
Katherine Gilmore Richardson,,,,,,,0,7,5,8,5,5,2,2,0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0,12,7,2,4
Deja Lynn Alvarez,,,,,,,,1,4,2,2,3,1,0,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,13,5,1,4
Erika Almirón,,,,,,,,,0,5,5,5,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,15,3,2,4
Isaiah Thomas,,,,,,,,,,0,0,2,5,3,1,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,11,5,2,4
Beth Finn,,,,,,,,,,,0,4,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,9,1,1,4
Sandra Dungee Glenn,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,3,0,4
Fareed Abdullah,,,,,,,,,,,,,0,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,0,4
Asa Khalif,,,,,,,,,,,,,,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,6,1,0,4
Fernando Treviño,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,4
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,2,1,1,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,55,42,39,33,29,25,25,22,21,20,11,11,9,7,7,5,5,5,4,4,3,3,1,1,1,1,0,0,0,0,45,22,10,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,5
,Helen Gym,Eryn Santamoor,Allan Domb,Justin Diberardinis,Derek S Green,Adrián Rivera-reyes,Erika Almirón,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Beth Finn,Ethelind Baylor,Sandra Dungee Glenn,Willie Floyd Singletary,Asa Khalif,Fernando Treviño,Ogbonna Paul Hagins,Fareed Abdullah,Billy Thompson,Joseph A Diorio,Latrice Y Bryant,Wayne Allen,Devon Cade,Edwin Santana,Hena Veit,Bobbie Curry,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,5
Helen Gym,0,48,36,44,34,24,27,19,19,13,10,10,7,4,4,8,8,3,2,2,1,1,2,1,1,1,0,0,0,0,45,29,7,5
Eryn Santamoor,,1,37,30,30,13,18,14,18,6,9,5,4,3,4,5,2,3,1,0,0,0,1,2,1,1,1,0,0,0,32,23,4,5
Allan Domb,,,1,25,30,15,4,8,9,5,7,0,4,2,3,5,1,3,2,2,0,0,1,3,1,0,0,0,0,0,21,24,4,5
Justin Diberardinis,,,,1,28,11,15,17,5,5,3,6,4,0,1,3,0,0,0,2,1,0,1,1,1,0,0,0,0,0,20,20,2,5
Derek S Green,,,,,0,6,9,9,14,3,5,3,3,1,1,3,2,1,0,1,1,0,1,1,0,0,0,0,1,0,16,25,2,5
Adrián Rivera-reyes,,,,,,2,5,5,2,8,6,0,0,4,4,3,5,2,3,3,0,0,0,2,0,0,0,0,1,0,16,10,4,5
Erika Almirón,,,,,,,0,16,12,4,4,7,2,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,23,2,3,5
Isaiah Thomas,,,,,,,,0,10,4,5,7,3,3,3,2,0,1,3,1,0,1,1,0,1,0,1,0,0,0,21,7,2,5
Katherine Gilmore Richardson,,,,,,,,,0,2,5,3,5,2,1,5,1,1,1,0,0,0,0,0,1,1,0,1,0,0,20,5,1,5
Deja Lynn Alvarez,,,,,,,,,,0,2,2,1,6,4,2,5,3,3,1,0,1,0,0,1,0,0,0,0,0,14,5,1,5
Beth Finn,,,,,,,,,,,0,0,2,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,13,2,1,5
