col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,All
Total,"4,700","3,516","3,429","3,129","2,488","1,550","1,225","1,050",943,720,711,680,428,339,234,186,183,170,164,154,151,146,105,100,90,79,78,73,37,0,"3,045","1,886",422,254,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Helen Gym,Eryn Santamoor,Justin Diberardinis,Allan Domb,Derek S Green,Erika Almirón,Katherine Gilmore Richardson,Adrián Rivera-reyes,Beth Finn,Sandra Dungee Glenn,Isaiah Thomas,Ethelind Baylor,Deja Lynn Alvarez,Fernando Treviño,Hena Veit,Latrice Y Bryant,Asa Khalif,Fareed Abdullah,Ogbonna Paul Hagins,Billy Thompson,Edwin Santana,Joseph A Diorio,Vinny Black,Bobbie Curry,Devon Cade,Willie Floyd Singletary,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,Wayne Allen,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,1
Helen Gym,0,121,107,93,90,46,41,25,20,15,14,16,8,9,4,3,3,3,1,1,0,0,2,0,0,2,0,0,0,0,109,41,9,2,1
Eryn Santamoor,,0,98,93,84,22,39,11,15,13,6,1,5,9,3,2,2,3,3,2,1,1,2,1,2,1,0,0,0,0,104,19,10,4,1
Justin Diberardinis,,,0,86,74,23,16,16,7,3,12,10,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,23,4,2,1
Allan Domb,,,,3,72,8,18,6,5,5,4,1,1,4,2,0,2,1,3,1,1,0,1,1,0,0,0,1,0,0,86,11,5,4,1
Derek S Green,,,,,0,16,21,9,4,5,6,5,2,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,75,18,6,2,1
Erika Almirón,,,,,,0,12,18,5,8,11,13,4,6,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,22,25,2,0,1
Katherine Gilmore Richardson,,,,,,,0,1,7,7,5,3,0,6,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,26,14,4,1,1
Adrián Rivera-reyes,,,,,,,,0,5,0,3,8,5,2,0,1,1,0,2,1,2,0,1,0,1,2,0,0,0,0,8,23,3,0,1
Beth Finn,,,,,,,,,0,9,1,1,3,1,3,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,9,2,2,1
Sandra Dungee Glenn,,,,,,,,,,0,1,1,4,0,4,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,10,10,3,0,1
Isaiah Thomas,,,,,,,,,,,0,11,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,14,1,2,1
Ethelind Baylor,,,,,,,,,,,,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,9,1,0,1
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,5,0,1,1
Hena Veit,,,,,,,,,,,,,,,0,3,2,1,0,0,1,1,1,1,0,0,0,1,0,0,5,3,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,1,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,1,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,169,145,123,118,106,52,47,35,24,23,22,19,13,12,8,6,5,5,5,3,3,3,3,2,2,2,1,1,0,0,124,56,13,6,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Helen Gym,Eryn Santamoor,Justin Diberardinis,Allan Domb,Derek S Green,Erika Almirón,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Beth Finn,Fernando Treviño,Ethelind Baylor,Sandra Dungee Glenn,Ogbonna Paul Hagins,Asa Khalif,Fareed Abdullah,Latrice Y Bryant,Vinny Black,Willie Floyd Singletary,Bobbie Curry,Hena Veit,Joseph A Diorio,Mark Ross,Billy Thompson,Devon Cade,Edwin Santana,Wayne Allen,Sherrie Cohen,Wayne Edmund Dorsey,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,2
Helen Gym,2,82,80,66,62,36,20,13,20,16,6,12,11,2,6,3,1,0,1,2,1,0,1,1,0,0,0,0,0,0,77,29,0,3,2
Eryn Santamoor,,0,82,69,71,23,26,12,9,2,9,9,3,2,0,0,0,3,0,0,0,2,0,1,1,0,1,0,0,0,77,15,3,2,2
Justin Diberardinis,,,0,54,68,21,10,25,12,6,8,3,10,0,2,2,3,3,3,0,1,0,0,1,1,1,1,1,0,0,60,27,3,3,2
Allan Domb,,,,1,57,8,14,8,5,2,4,5,1,0,1,2,1,0,1,0,1,1,2,1,0,1,0,0,0,0,55,14,5,4,2
Derek S Green,,,,,1,11,16,14,8,6,2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,13,2,2,2
Erika Almirón,,,,,,0,13,7,4,7,8,8,7,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,18,2,1,2
Katherine Gilmore Richardson,,,,,,,0,6,5,1,3,8,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,6,4,0,2
Isaiah Thomas,,,,,,,,0,1,0,4,2,6,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9,14,1,0,2
Adrián Rivera-reyes,,,,,,,,,0,10,1,2,2,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,9,0,0,2
Deja Lynn Alvarez,,,,,,,,,,1,3,1,1,2,4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,12,0,0,2
Beth Finn,,,,,,,,,,,0,0,3,4,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,4,8,2,1,2
Fernando Treviño,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,2
Ethelind Baylor,,,,,,,,,,,,,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,5,7,1,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,1,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,130,115,113,99,91,43,36,29,24,19,17,15,14,7,6,5,4,3,3,3,2,2,2,2,1,1,1,1,0,0,97,47,9,5,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Helen Gym,Justin Diberardinis,Eryn Santamoor,Allan Domb,Derek S Green,Erika Almirón,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Fernando Treviño,Beth Finn,Ethelind Baylor,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Joseph A Diorio,Willie Floyd Singletary,Billy Thompson,Edwin Santana,Hena Veit,Latrice Y Bryant,Vinny Black,Asa Khalif,Mark Ross,Wayne Allen,Devon Cade,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,Malika Rahman,Rochelle Bilal,Larry King Sr,Jewell Williams,3
Helen Gym,1,92,83,69,57,65,41,36,27,18,23,16,18,9,7,3,0,4,2,1,2,1,0,1,1,1,2,1,1,0,84,60,2,7,3
Justin Diberardinis,,1,62,63,60,35,47,11,21,9,9,12,15,3,0,0,3,1,1,2,1,1,1,0,0,0,1,0,1,0,59,45,5,4,3
Eryn Santamoor,,,0,73,63,26,18,39,17,9,25,17,4,6,2,3,0,1,1,2,1,0,0,0,2,1,1,1,0,0,74,31,2,3,3
Allan Domb,,,,6,61,10,19,21,10,4,10,9,1,1,2,1,4,3,3,1,1,1,1,0,3,1,1,2,0,0,61,20,6,7,3
Derek S Green,,,,,0,10,21,20,8,5,4,5,2,1,0,1,2,1,0,2,0,0,0,1,0,1,0,1,0,0,48,18,4,3,3
Erika Almirón,,,,,,0,29,19,17,9,16,5,15,8,3,3,1,0,0,2,1,2,0,1,1,1,1,0,1,0,30,36,1,2,3
Isaiah Thomas,,,,,,,0,8,8,2,6,6,12,3,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,17,29,4,3,3
Katherine Gilmore Richardson,,,,,,,,1,12,8,18,6,0,4,3,5,2,2,3,1,1,1,0,1,1,1,0,0,0,0,28,19,4,1,3
Adrián Rivera-reyes,,,,,,,,,0,20,7,7,4,5,6,2,1,4,0,5,1,0,2,1,0,0,0,0,0,0,17,29,3,1,3
Deja Lynn Alvarez,,,,,,,,,,0,3,7,3,8,6,4,0,4,0,1,2,5,1,2,0,0,0,0,0,0,16,17,1,0,3
Fernando Treviño,,,,,,,,,,,0,3,0,0,1,1,2,0,1,1,1,0,1,0,2,0,0,1,0,0,21,9,3,0,3
Beth Finn,,,,,,,,,,,,0,2,4,1,1,2,0,1,0,2,2,0,0,0,1,0,0,0,0,7,16,2,3,3
Ethelind Baylor,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13,0,1,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,2,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5,9,0,2,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0,1,3
Fareed Abdullah,,,,,,,,,,,,,,,,0,1,0,0,0,1,2,0,2,0,0,1,0,0,0,4,3,0,1,3
Joseph A Diorio,,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,0,0,1,0,1,0,0,2,0,5,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,1,0,0,0,0,2,3,2,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,0,0,1,0,3,1,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,4,1,1,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,2,1,1,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,2,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,2,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
Total,166,127,122,115,86,74,64,61,50,35,34,29,20,16,11,9,7,7,6,6,5,5,4,3,3,3,2,2,1,0,110,86,14,10,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Helen Gym,Justin Diberardinis,Eryn Santamoor,Allan Domb,Derek S Green,Erika Almirón,Adrián Rivera-reyes,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Beth Finn,Fernando Treviño,Ethelind Baylor,Ogbonna Paul Hagins,Sandra Dungee Glenn,Hena Veit,Asa Khalif,Billy Thompson,Joseph A Diorio,Willie Floyd Singletary,Wayne Allen,Edwin Santana,Latrice Y Bryant,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Fareed Abdullah,Mark Ross,Sherrie Cohen,Vinny Black,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,4
Helen Gym,1,104,106,90,78,52,31,23,26,15,13,12,14,8,6,5,4,2,2,3,3,0,2,2,1,1,1,0,0,0,94,50,5,4,4
Justin Diberardinis,,0,79,70,68,41,16,23,11,9,6,8,10,4,5,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,76,36,5,3,4
Eryn Santamoor,,,0,76,69,31,17,13,24,3,11,11,3,3,2,3,1,3,1,0,1,1,1,1,0,1,0,0,0,0,76,27,5,3,4
Allan Domb,,,,4,64,11,14,9,12,5,12,9,1,3,4,2,1,2,3,1,1,1,0,0,0,1,1,0,0,0,72,12,6,8,4
Derek S Green,,,,,0,16,9,8,6,7,4,5,3,2,3,0,3,0,0,0,1,0,2,1,1,0,1,0,0,0,66,16,3,1,4
Erika Almirón,,,,,,0,11,19,11,7,6,4,10,2,4,2,5,0,0,0,0,1,1,1,0,0,0,0,0,0,30,28,1,0,4
Adrián Rivera-reyes,,,,,,,0,7,6,11,5,1,4,8,1,2,0,0,1,3,0,1,0,0,0,0,1,0,0,0,11,22,3,1,4
Isaiah Thomas,,,,,,,,0,7,3,2,0,9,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,7,20,6,1,4
Katherine Gilmore Richardson,,,,,,,,,0,3,5,5,2,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,17,11,2,2,4
Deja Lynn Alvarez,,,,,,,,,,0,2,0,2,7,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,11,11,1,0,4
Beth Finn,,,,,,,,,,,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,11,5,1,2,4
Fernando Treviño,,,,,,,,,,,,0,1,2,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,13,3,0,0,4
Ethelind Baylor,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,1,1,0,0,3,0,2,0,0,0,0,0,0,0,0,5,7,1,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,4
Hena Veit,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,4
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,171,132,124,118,95,62,40,36,32,24,21,18,16,14,9,7,6,4,4,4,3,2,2,2,1,1,1,0,0,0,116,68,10,9,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Helen Gym,Allan Domb,Eryn Santamoor,Justin Diberardinis,Derek S Green,Erika Almirón,Katherine Gilmore Richardson,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Isaiah Thomas,Sandra Dungee Glenn,Fernando Treviño,Latrice Y Bryant,Ethelind Baylor,Ogbonna Paul Hagins,Billy Thompson,Willie Floyd Singletary,Wayne Allen,Fareed Abdullah,Edwin Santana,Hena Veit,Vinny Black,Devon Cade,Joseph A Diorio,Mark Ross,Asa Khalif,Bobbie Curry,Wayne Edmund Dorsey,Sherrie Cohen,Malika Rahman,Rochelle Bilal,Larry King Sr,Jewell Williams,5
Helen Gym,2,58,69,60,49,46,34,34,31,31,22,14,16,9,10,10,4,8,6,6,5,4,3,1,3,2,2,2,1,0,62,58,7,10,5
Allan Domb,,8,47,38,33,9,15,9,17,8,12,9,5,5,1,3,3,1,3,2,0,3,3,3,1,1,0,2,1,0,35,19,9,13,5
Eryn Santamoor,,,0,35,33,25,27,12,15,10,10,9,11,4,1,1,1,0,2,0,0,1,1,0,0,1,1,1,0,0,45,24,4,3,5
