col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,57,46,50,48,45,44,37,34,32,29,26,22,20,19,18,16,16,15,14,13,11,8,7,6,5,4,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,3
,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Cateria R Mccabe,Kendra Mccrae,Chris Hall,Craig Levin,Wendi Barish,Terri M Booker,Leon Goodman,Nicola Serianni,Beth Grossman,Kay Yu,Henry Mcgregor Sias,Laurie Dow,Vicki Markovitz,Janine D Momasso,James F Berardinelli,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,Theresa Brunson,David H Conroy,3
Anthony Kyriakakis,0,39,24,11,18,10,14,4,10,7,4,3,3,7,4,4,10,1,1,2,2,3,1,0,1,14,22,3
James C Crumlish,,0,27,9,14,16,16,8,11,7,6,6,6,2,4,3,8,0,2,2,2,2,1,0,1,15,21,3
Carmella Jacquinto,,,0,7,7,15,11,9,4,4,6,5,7,3,3,5,9,5,2,3,0,2,1,1,0,13,16,3
Jennifer Schultz,,,,4,11,7,8,8,4,4,6,4,2,5,5,7,2,3,5,3,0,1,3,2,0,15,12,3
Tiffany Palmer,,,,,0,1,5,9,13,2,5,6,3,9,7,8,2,4,1,3,1,1,0,1,0,16,14,3
Joshua Roberts,,,,,,1,11,3,3,7,5,6,4,1,2,1,7,1,5,1,0,0,4,2,0,7,20,3
Cateria R Mccabe,,,,,,,0,7,3,2,2,3,4,3,1,3,5,4,3,2,0,3,0,0,0,9,12,3
Kendra Mccrae,,,,,,,,0,3,3,5,8,5,6,4,5,0,6,4,3,0,1,0,0,0,16,4,3
Chris Hall,,,,,,,,,0,3,2,2,2,1,2,2,0,1,1,0,2,0,0,2,0,8,10,3
Craig Levin,,,,,,,,,,0,3,3,3,1,2,0,1,0,2,1,1,1,4,0,1,7,9,3
Wendi Barish,,,,,,,,,,,1,4,4,6,6,1,3,3,6,2,2,1,0,1,0,9,6,3
Terri M Booker,,,,,,,,,,,,0,8,6,3,2,0,4,2,2,0,1,0,1,1,10,6,3
Leon Goodman,,,,,,,,,,,,,0,2,2,2,0,1,4,0,1,4,0,1,0,8,6,3
Nicola Serianni,,,,,,,,,,,,,,0,5,1,2,4,2,1,1,3,0,0,0,8,6,3
Beth Grossman,,,,,,,,,,,,,,,0,1,0,2,3,2,2,0,0,0,0,6,4,3
Kay Yu,,,,,,,,,,,,,,,,0,1,4,2,3,1,0,0,1,0,8,3,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,2,8,3
Laurie Dow,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,1,0,10,1,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,7,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,5,2,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,1,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,49,49,38,34,32,31,24,23,18,18,18,16,15,15,13,13,11,11,11,7,5,5,4,3,1,46,43,3
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Theresa Brunson,David H Conroy,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Tiffany Palmer,Kay Yu,Anthony Kyriakakis,Beth Grossman,Wendi Barish,Chris Hall,Joshua Roberts,Henry Mcgregor Sias,Nicola Serianni,Craig Levin,Janine D Momasso,Laurie Dow,Cateria R Mccabe,Terri M Booker,Vicki Markovitz,Kendra Mccrae,Jon Marshall,Sherman Toppin,Leon Goodman,James F Berardinelli,Robert Trimble,Gregory Weyer,4
Theresa Brunson,2,0,19,6,13,12,9,3,12,10,5,6,3,7,6,9,6,9,6,4,6,3,4,1,0,1,1,4
David H Conroy,,0,9,20,10,13,13,19,7,6,10,9,9,6,4,2,4,1,2,5,1,2,0,2,1,0,0,4
Jennifer Schultz,,,1,9,11,12,10,6,7,10,5,6,5,7,6,6,5,5,6,5,2,2,4,1,0,0,0,4
James C Crumlish,,,,0,13,11,14,14,5,5,10,7,9,4,3,1,2,0,1,4,1,3,0,1,2,0,0,4
Carmella Jacquinto,,,,,0,6,14,7,5,5,3,5,8,2,1,6,4,3,3,4,4,1,2,0,1,0,0,4
Tiffany Palmer,,,,,,0,7,13,7,8,11,2,5,7,2,3,3,6,3,3,2,1,2,0,1,0,0,4
Kay Yu,,,,,,,0,8,5,2,4,4,5,3,0,4,3,2,3,2,2,0,1,1,0,0,0,4
Anthony Kyriakakis,,,,,,,,0,6,3,11,4,6,5,2,1,3,1,0,1,0,0,1,0,1,0,0,4
Beth Grossman,,,,,,,,,1,5,4,3,2,3,4,4,3,4,3,7,3,2,0,2,0,1,1,4
Wendi Barish,,,,,,,,,,0,3,3,4,5,2,4,3,5,3,2,2,1,2,1,1,0,0,4
Chris Hall,,,,,,,,,,,0,2,2,3,2,1,3,1,3,0,0,0,1,1,1,0,0,4
Joshua Roberts,,,,,,,,,,,,0,4,3,8,1,2,2,2,3,2,3,1,1,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,0,1,2,1,1,1,1,1,0,1,1,0,1,0,0,4
Nicola Serianni,,,,,,,,,,,,,,0,4,3,1,4,0,2,2,2,1,0,0,0,0,4
Craig Levin,,,,,,,,,,,,,,,1,1,3,2,2,2,1,3,1,1,1,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,0,3,3,3,2,2,2,1,1,0,2,1,4
Laurie Dow,,,,,,,,,,,,,,,,,0,3,2,2,3,0,1,1,1,0,0,4
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,1,1,4,0,1,1,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,0,0,1,3,2,1,0,2,1,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,34,32,30,28,25,25,23,22,21,16,15,15,14,13,12,12,11,10,10,10,7,6,5,3,2,2,1,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,5
,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Tiffany Palmer,Beth Grossman,Wendi Barish,Kay Yu,Nicola Serianni,Carmella Jacquinto,Chris Hall,Cateria R Mccabe,Joshua Roberts,Kendra Mccrae,Vicki Markovitz,Craig Levin,Henry Mcgregor Sias,Janine D Momasso,Laurie Dow,James F Berardinelli,Terri M Booker,Leon Goodman,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,David H Conroy,Theresa Brunson,5
Jennifer Schultz,2,35,23,20,30,26,15,18,14,12,8,4,10,8,9,4,7,8,8,5,4,4,4,0,1,30,34,5
James C Crumlish,,2,41,28,20,18,10,9,16,23,10,11,5,9,6,8,3,3,6,4,3,2,4,0,0,38,17,5
Anthony Kyriakakis,,,1,37,11,20,17,11,14,19,10,11,1,6,7,10,3,2,5,2,2,0,1,0,2,38,10,5
Tiffany Palmer,,,,0,13,19,14,11,5,21,7,2,3,4,4,6,4,4,3,4,5,2,0,1,1,29,12,5
Beth Grossman,,,,,0,26,10,12,10,5,6,3,10,11,3,2,7,6,8,1,3,1,1,0,0,18,24,5
Wendi Barish,,,,,,0,15,14,13,4,5,4,7,8,6,2,7,7,2,4,1,3,1,0,1,17,23,5
Kay Yu,,,,,,,0,6,7,6,3,4,5,5,2,4,5,5,1,6,2,2,0,0,1,15,16,5
Nicola Serianni,,,,,,,,0,7,5,6,3,7,5,5,1,7,4,1,4,0,1,2,0,1,10,16,5
Carmella Jacquinto,,,,,,,,,1,3,4,7,6,3,1,7,4,2,1,2,4,0,0,0,0,15,11,5
Chris Hall,,,,,,,,,,0,3,1,3,2,1,1,1,0,0,4,1,1,1,0,0,13,6,5
Cateria R Mccabe,,,,,,,,,,,0,4,2,2,0,7,3,0,1,0,0,0,1,0,0,10,6,5
Joshua Roberts,,,,,,,,,,,,1,3,1,4,6,0,0,1,1,3,1,2,0,0,10,5,5
Kendra Mccrae,,,,,,,,,,,,,0,1,0,0,3,1,1,2,3,3,1,0,0,4,12,5
Vicki Markovitz,,,,,,,,,,,,,,0,2,2,2,3,2,1,1,1,0,1,1,7,9,5
Craig Levin,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,2,0,1,7,5,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,12,1,5
Janine D Momasso,,,,,,,,,,,,,,,,,0,3,1,4,2,1,0,0,0,3,8,5
Laurie Dow,,,,,,,,,,,,,,,,,,1,1,4,1,2,1,0,0,2,11,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1,6,6,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,2,5,1,1,0,2,10,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,3,8,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,8,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,4,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5
Total,72,69,60,56,45,45,31,31,29,27,18,17,17,17,15,15,14,14,13,13,11,8,7,2,2,67,60,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,6
,Jennifer Schultz,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Beth Grossman,Kay Yu,Wendi Barish,Chris Hall,Nicola Serianni,Laurie Dow,Joshua Roberts,Henry Mcgregor Sias,Janine D Momasso,Kendra Mccrae,Leon Goodman,Cateria R Mccabe,Craig Levin,James F Berardinelli,Terri M Booker,Vicki Markovitz,Jon Marshall,Gregory Weyer,Sherman Toppin,Robert Trimble,David H Conroy,Theresa Brunson,6
Jennifer Schultz,0,10,11,8,10,10,7,9,4,7,9,7,4,4,4,1,1,3,0,3,5,3,2,1,0,12,20,6
James C Crumlish,,0,16,22,8,6,9,5,11,5,1,4,4,2,0,1,1,1,2,0,1,0,0,0,0,21,3,6
Tiffany Palmer,,,0,19,10,9,7,11,10,7,4,0,4,4,6,4,2,1,2,0,3,1,0,0,0,15,12,6
Anthony Kyriakakis,,,,0,7,7,9,8,13,5,2,4,4,2,0,4,1,1,3,0,1,0,0,0,0,22,3,6
Carmella Jacquinto,,,,,0,8,12,8,1,3,6,4,4,4,7,2,3,1,1,1,3,1,0,1,0,7,14,6
Beth Grossman,,,,,,0,3,6,6,3,8,3,1,2,2,3,0,1,2,3,2,0,2,0,0,9,8,6
Kay Yu,,,,,,,0,6,1,6,3,3,5,3,4,1,3,0,1,2,3,0,0,2,0,9,9,6
Wendi Barish,,,,,,,,0,2,9,6,1,1,2,5,2,1,0,1,1,2,1,0,0,0,8,11,6
Chris Hall,,,,,,,,,0,0,3,3,1,0,0,1,0,2,1,1,0,0,0,0,0,11,0,6
Nicola Serianni,,,,,,,,,,0,2,1,2,5,2,0,1,0,2,1,0,0,1,1,0,5,10,6
Laurie Dow,,,,,,,,,,,0,3,0,1,4,1,1,1,0,3,3,0,1,0,0,3,9,6
Joshua Roberts,,,,,,,,,,,,1,1,2,0,1,0,4,1,1,0,2,0,1,0,7,3,6
Henry Mcgregor Sias,,,,,,,,,,,,,1,1,1,2,2,1,0,2,0,0,1,0,0,4,5,6
Janine D Momasso,,,,,,,,,,,,,,0,0,1,1,1,2,0,0,0,0,2,0,2,6,6
Kendra Mccrae,,,,,,,,,,,,,,,0,0,2,0,0,1,1,1,0,0,0,0,8,6
Leon Goodman,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,5,1,6
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,2,3,6
Craig Levin,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,3,2,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,4,1,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,2,3,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
Total,35,30,30,29,22,19,19,19,15,15,13,12,11,8,8,6,5,5,5,5,5,3,2,2,0,32,30,6
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Theresa Brunson,David H Conroy,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Wendi Barish,Beth Grossman,Kay Yu,Chris Hall,Carmella Jacquinto,Kendra Mccrae,Nicola Serianni,Vicki Markovitz,Cateria R Mccabe,Terri M Booker,Henry Mcgregor Sias,Janine D Momasso,Joshua Roberts,Laurie Dow,Leon Goodman,Craig Levin,Jon Marshall,Gregory Weyer,James F Berardinelli,Robert Trimble,Sherman Toppin,7
Theresa Brunson,2,0,13,12,22,9,15,21,10,5,11,11,9,11,9,9,2,8,2,6,3,4,3,1,2,0,0,7
David H Conroy,,1,22,22,10,21,13,1,10,14,5,2,5,3,2,1,7,0,7,2,5,2,3,1,0,0,0,7
Tiffany Palmer,,,0,21,17,24,17,10,12,18,4,4,7,7,5,4,5,2,0,3,5,0,2,1,0,0,0,7
James C Crumlish,,,,1,12,24,12,7,10,16,9,3,4,4,3,0,5,2,6,2,4,2,3,1,1,0,0,7
Jennifer Schultz,,,,,0,13,15,14,5,5,6,6,10,8,3,5,1,2,3,2,4,4,4,0,1,0,0,7
Anthony Kyriakakis,,,,,,0,14,5,11,17,5,1,5,4,2,2,6,1,3,2,3,1,2,1,0,0,0,7
Wendi Barish,,,,,,,0,10,7,10,5,9,6,6,3,7,1,5,2,5,4,3,2,1,1,0,0,7
Beth Grossman,,,,,,,,0,5,4,7,6,5,8,5,4,1,3,0,3,1,2,0,0,1,0,0,7
Kay Yu,,,,,,,,,1,5,6,6,4,2,6,4,6,5,3,2,3,1,0,0,0,0,0,7
Chris Hall,,,,,,,,,,0,0,0,2,2,2,2,3,0,0,2,1,1,2,0,0,0,0,7
Carmella Jacquinto,,,,,,,,,,,0,4,2,4,3,4,4,4,4,3,1,2,0,1,1,0,0,7
Kendra Mccrae,,,,,,,,,,,,0,4,4,6,2,0,4,0,5,3,1,0,1,0,0,0,7
Nicola Serianni,,,,,,,,,,,,,0,4,3,2,1,0,2,1,2,2,2,1,0,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,0,2,2,0,2,0,3,0,1,0,0,1,0,0,7
Cateria R Mccabe,,,,,,,,,,,,,,,0,3,1,4,0,3,2,2,1,1,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,0,0,0,0,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,1,3,0,1,0,0,0,0,0,0,7
