col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"3,064","1,739",203,"1,754","1,416","1,348","1,252","1,056","1,023",907,815,771,763,742,729,609,525,487,482,444,436,389,369,347,282,224,158,103,All
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Cateria R Mccabe,Henry Mcgregor Sias,Jennifer Schultz,Leon Goodman,Kendra Mccrae,Craig Levin,Jon Marshall,Terri M Booker,Tiffany Palmer,James F Berardinelli,Sherman Toppin,Wendi Barish,Chris Hall,Nicola Serianni,Beth Grossman,Janine D Momasso,Kay Yu,Laurie Dow,Robert Trimble,Vicki Markovitz,Gregory Weyer,1
Jim Kenney,10,0,0,46,40,37,38,36,34,9,6,3,5,8,2,4,2,4,2,1,3,1,0,2,0,0,2,0,1
Anthony Hardy Williams,,5,0,10,13,12,7,8,7,9,5,8,5,1,4,2,3,1,3,3,1,2,2,1,3,3,0,0,1
Alan Butkovitz,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joshua Roberts,,,,0,43,43,42,42,40,3,4,1,3,4,1,0,0,2,2,0,1,0,0,0,0,0,0,0,1
Carmella Jacquinto,,,,,0,45,44,42,42,2,5,6,3,0,2,2,2,2,1,1,0,0,2,2,1,1,1,0,1
James C Crumlish,,,,,,1,42,43,40,3,6,6,4,2,1,1,2,2,2,2,1,0,1,1,2,2,0,0,1
Anthony Kyriakakis,,,,,,,0,43,42,1,2,3,1,1,1,2,0,1,0,0,0,0,2,0,0,1,0,1,1
Cateria R Mccabe,,,,,,,,0,39,2,3,3,2,2,2,3,1,0,0,0,0,0,2,1,0,0,1,1,1
Henry Mcgregor Sias,,,,,,,,,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,0,0,2,3,1,2,1,0,1,1,1,1,1,0,0,1,1,0,0,1
Leon Goodman,,,,,,,,,,,1,5,2,1,2,2,2,3,3,2,3,0,1,1,1,1,1,0,1
Kendra Mccrae,,,,,,,,,,,,0,2,0,2,1,1,1,0,1,2,1,1,2,0,2,1,0,1
Craig Levin,,,,,,,,,,,,,0,3,1,1,2,0,1,0,2,1,1,1,1,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,0,4,0,2,2,1,2,1,1,1,1,1,0,1,1
Tiffany Palmer,,,,,,,,,,,,,,,,0,2,2,1,1,1,0,1,1,1,1,2,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,0,0,1,2,0,0,1,1,2,0,2,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,1,1,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,79,35,2,61,57,54,49,49,45,18,12,11,10,9,7,7,5,5,5,4,4,3,3,3,3,3,2,1,1
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Laurie Dow,Kendra Mccrae,Henry Mcgregor Sias,Terri M Booker,Janine D Momasso,Tiffany Palmer,Sherman Toppin,Wendi Barish,Beth Grossman,Leon Goodman,Jennifer Schultz,Kay Yu,Chris Hall,Craig Levin,James F Berardinelli,Nicola Serianni,Jon Marshall,Vicki Markovitz,Gregory Weyer,Robert Trimble,2
Jim Kenney,20,0,0,58,54,58,46,44,27,26,35,13,13,24,10,17,21,11,16,14,14,12,10,11,5,10,1,3,2
Anthony Hardy Williams,,2,0,19,23,12,12,13,18,21,8,20,19,5,18,10,5,16,7,8,3,7,8,5,7,1,4,0,2
Alan Butkovitz,,,1,3,2,4,3,3,2,0,0,1,1,3,2,2,2,0,1,0,3,1,0,2,0,0,0,0,2
Joshua Roberts,,,,1,42,46,40,38,15,8,37,5,2,5,2,9,6,5,6,2,3,8,5,8,9,2,1,1,2
Cateria R Mccabe,,,,,0,47,46,40,15,26,36,12,16,10,14,7,6,11,7,7,4,4,5,5,3,1,0,1,2
James C Crumlish,,,,,,0,48,38,14,18,35,8,4,11,6,8,11,4,4,7,15,4,10,2,2,5,1,3,2
Anthony Kyriakakis,,,,,,,0,37,5,12,38,1,8,13,3,5,7,6,2,6,11,1,4,1,0,3,1,1,2
Carmella Jacquinto,,,,,,,,0,8,17,31,7,11,9,9,5,2,9,6,4,5,2,3,4,1,2,1,1,2
Laurie Dow,,,,,,,,,1,7,6,12,5,4,9,10,9,6,9,5,6,4,6,7,5,1,3,0,2
Kendra Mccrae,,,,,,,,,,0,5,16,14,12,12,9,8,17,9,3,7,4,4,7,3,3,0,2,2
Henry Mcgregor Sias,,,,,,,,,,,0,3,3,4,3,1,0,4,2,2,1,0,2,1,0,0,0,1,2
Terri M Booker,,,,,,,,,,,,0,13,10,16,5,4,10,4,4,6,2,3,4,4,1,2,0,2
Janine D Momasso,,,,,,,,,,,,,0,7,14,4,3,11,2,4,3,3,3,2,0,2,2,0,2
Tiffany Palmer,,,,,,,,,,,,,,0,9,7,6,3,6,6,11,3,2,5,0,2,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,0,3,2,7,2,5,3,3,4,1,2,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,0,12,7,9,5,2,4,6,8,3,4,1,0,2
Beth Grossman,,,,,,,,,,,,,,,,,0,4,9,3,4,4,5,3,1,5,1,1,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,1,2,3,5,5,5,2,1,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,2,2,3,0,8,4,3,1,2,2
Kay Yu,,,,,,,,,,,,,,,,,,,,0,3,1,3,1,0,4,2,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,2,0,1,2
Craig Levin,,,,,,,,,,,,,,,,,,,,,,0,5,4,3,3,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,147,63,9,82,81,75,62,62,49,48,44,36,34,33,32,29,28,28,24,22,21,20,18,18,12,11,5,3,2
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Chris Hall,Kay Yu,Carmella Jacquinto,Craig Levin,Henry Mcgregor Sias,Wendi Barish,Cateria R Mccabe,Kendra Mccrae,Joshua Roberts,Laurie Dow,Nicola Serianni,Beth Grossman,Vicki Markovitz,James F Berardinelli,Leon Goodman,Terri M Booker,Janine D Momasso,Jon Marshall,Robert Trimble,Sherman Toppin,Gregory Weyer,3
Jim Kenney,0,0,0,13,14,14,7,9,8,6,4,8,7,5,7,3,5,4,5,2,3,2,2,0,0,1,1,0,3
Anthony Hardy Williams,,1,0,1,1,0,2,0,1,2,2,0,1,2,0,2,1,1,0,2,0,1,1,2,0,0,0,0,3
Alan Butkovitz,,,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
James C Crumlish,,,,0,9,11,2,6,5,2,3,5,3,4,2,5,2,2,1,0,2,0,1,0,1,0,0,0,3
Tiffany Palmer,,,,,0,11,2,8,6,2,2,6,4,3,3,2,2,1,2,1,3,1,2,0,0,0,1,0,3
Anthony Kyriakakis,,,,,,0,2,9,6,3,2,7,3,3,1,3,0,1,1,0,2,0,1,0,0,0,0,0,3
Jennifer Schultz,,,,,,,0,1,1,2,2,2,3,1,2,2,3,4,3,2,1,0,0,1,1,0,0,0,3
Chris Hall,,,,,,,,0,4,1,2,2,3,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,3
Kay Yu,,,,,,,,,0,0,0,3,3,1,3,0,2,3,1,0,0,0,1,0,0,0,0,0,3
Carmella Jacquinto,,,,,,,,,,0,2,3,2,3,1,2,1,1,1,3,0,2,1,2,0,1,0,0,3
Craig Levin,,,,,,,,,,,0,0,0,1,1,2,0,1,1,1,0,2,1,1,1,1,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,0,0,4,1,2,0,1,0,0,2,1,0,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,0,1,2,0,4,3,3,3,1,0,1,1,0,0,0,0,3
Cateria R Mccabe,,,,,,,,,,,,,,0,1,3,2,1,1,1,1,2,1,1,0,0,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,,0,0,3,2,2,1,1,2,1,0,0,1,1,0,3
Joshua Roberts,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,0,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,,0,3,4,2,0,0,1,0,0,0,0,0,3
Nicola Serianni,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,1,0,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,26,7,2,15,15,14,10,9,9,8,8,8,8,7,7,6,6,6,5,4,3,3,3,2,1,1,1,0,3
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Jennifer Schultz,Kendra Mccrae,Tiffany Palmer,Jon Marshall,James C Crumlish,Carmella Jacquinto,Craig Levin,Beth Grossman,Terri M Booker,Cateria R Mccabe,Laurie Dow,Anthony Kyriakakis,Leon Goodman,Wendi Barish,Vicki Markovitz,Chris Hall,Kay Yu,Nicola Serianni,Sherman Toppin,Henry Mcgregor Sias,Janine D Momasso,James F Berardinelli,Robert Trimble,Gregory Weyer,4
Jim Kenney,7,0,0,25,20,12,13,12,14,11,8,10,9,6,8,11,7,8,5,8,7,4,5,5,0,3,4,2,4
Anthony Hardy Williams,,6,0,10,15,13,9,8,5,7,9,7,7,5,7,1,6,5,6,2,1,4,2,1,5,1,1,0,4
Alan Butkovitz,,,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Joshua Roberts,,,,1,9,7,6,13,8,9,8,3,5,6,3,7,4,5,2,2,1,1,3,4,0,0,2,0,4
Jennifer Schultz,,,,,0,9,5,10,3,2,9,7,3,2,5,0,4,6,5,0,1,4,3,1,0,1,2,0,4
Kendra Mccrae,,,,,,0,11,4,5,10,1,5,8,6,8,6,5,3,4,4,3,5,4,2,2,2,1,0,4
Tiffany Palmer,,,,,,,0,1,6,7,2,4,7,4,7,5,6,5,4,8,5,1,3,2,3,1,2,1,4
Jon Marshall,,,,,,,,0,5,1,8,2,3,1,2,1,3,4,1,2,1,2,2,1,0,0,1,0,4
James C Crumlish,,,,,,,,,0,6,5,3,0,4,6,9,1,4,1,6,4,1,0,5,2,1,0,0,4
Carmella Jacquinto,,,,,,,,,,0,3,3,5,5,5,8,2,1,2,2,2,1,3,4,3,3,1,0,4
Craig Levin,,,,,,,,,,,0,6,1,0,5,0,3,5,3,1,0,2,1,1,3,1,2,0,4
Beth Grossman,,,,,,,,,,,,0,3,2,4,0,7,5,8,1,2,2,0,1,1,1,2,1,4
Terri M Booker,,,,,,,,,,,,,0,2,3,2,4,2,3,3,2,2,4,1,2,0,2,1,4
Cateria R Mccabe,,,,,,,,,,,,,,0,3,4,3,2,0,1,3,2,2,1,1,2,0,1,4
Laurie Dow,,,,,,,,,,,,,,,0,3,1,3,2,2,1,2,2,1,3,1,1,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,0,2,1,5,3,1,2,4,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,0,3,6,2,3,2,1,0,1,2,1,1,4
Wendi Barish,,,,,,,,,,,,,,,,,,0,4,4,2,1,2,0,1,0,0,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,0,4,1,0,1,0,0,0,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,71,46,3,41,37,25,23,22,20,19,19,17,16,15,15,14,14,13,11,10,8,8,8,7,6,5,5,2,4
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Cateria R Mccabe,Kendra Mccrae,Carmella Jacquinto,Joshua Roberts,Terri M Booker,James C Crumlish,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,Leon Goodman,Henry Mcgregor Sias,Craig Levin,Laurie Dow,Janine D Momasso,Jon Marshall,Sherman Toppin,Kay Yu,Wendi Barish,Beth Grossman,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Chris Hall,Robert Trimble,Gregory Weyer,5
Jim Kenney,16,0,0,48,35,45,36,23,31,30,21,24,22,26,20,12,17,12,15,9,7,11,9,10,8,4,2,2,5
Anthony Hardy Williams,,6,0,16,26,14,17,22,10,10,17,15,15,5,8,16,6,11,8,12,14,10,9,2,2,4,3,1,5
Alan Butkovitz,,,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,5
Cateria R Mccabe,,,,0,24,40,30,15,31,34,7,8,14,23,9,7,14,7,8,6,7,6,6,4,2,2,0,2,5
Kendra Mccrae,,,,,1,18,9,24,11,12,24,15,20,3,8,12,13,8,9,12,11,9,11,4,3,2,2,0,5
Carmella Jacquinto,,,,,,0,29,16,28,32,14,5,10,25,7,9,11,5,6,4,5,2,4,3,2,3,1,1,5
Joshua Roberts,,,,,,,1,10,26,25,8,7,4,25,10,2,1,11,5,6,5,6,3,1,1,3,3,1,5
Terri M Booker,,,,,,,,1,9,3,23,15,5,1,5,9,5,10,10,11,14,6,8,3,3,5,2,1,5
James C Crumlish,,,,,,,,,0,25,8,3,4,22,4,4,1,4,3,4,1,2,1,1,0,1,0,1,5
Anthony Kyriakakis,,,,,,,,,,0,3,1,8,24,2,1,6,0,3,1,2,3,4,1,1,4,1,0,5
Tiffany Palmer,,,,,,,,,,,0,10,11,1,4,10,3,8,6,8,10,7,6,6,3,3,0,1,5
Jennifer Schultz,,,,,,,,,,,,0,7,3,9,6,5,7,8,4,14,7,11,4,6,0,1,0,5
Leon Goodman,,,,,,,,,,,,,0,5,6,7,14,5,8,3,1,5,2,8,6,0,1,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,0,1,1,3,0,4,0,0,1,1,0,5,1,1,0,5
Craig Levin,,,,,,,,,,,,,,,0,3,4,7,2,3,3,5,3,5,0,1,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,0,2,6,5,5,7,6,5,2,0,0,0,1,5
Janine D Momasso,,,,,,,,,,,,,,,,,0,0,10,6,0,3,4,4,4,0,2,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,0,2,4,4,4,3,0,0,2,1,2,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,3,4,4,3,2,5,2,2,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,0,2,5,4,2,2,1,2,2,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,4,7,0,0,1,1,0,5
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,0,5,4,1,3,1,2,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,121,65,2,66,64,61,55,49,42,41,40,39,37,31,28,28,24,24,24,23,22,21,19,12,10,8,5,3,5
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Cateria R Mccabe,Kendra Mccrae,Tiffany Palmer,Leon Goodman,James C Crumlish,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Craig Levin,Terri M Booker,Laurie Dow,Beth Grossman,Henry Mcgregor Sias,Kay Yu,Sherman Toppin,Wendi Barish,Chris Hall,Jon Marshall,Nicola Serianni,Janine D Momasso,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Robert Trimble,6
Jim Kenney,18,0,0,29,23,19,24,17,22,17,16,19,13,13,15,12,12,15,12,11,9,8,8,6,8,2,1,1,6
Anthony Hardy Williams,,8,0,20,21,21,17,18,15,14,14,11,12,17,7,7,9,7,11,7,9,10,10,8,6,5,2,1,6
Alan Butkovitz,,,0,5,4,2,3,5,2,1,3,1,5,0,3,6,2,2,0,3,1,1,0,2,3,3,0,0,6
Joshua Roberts,,,,1,21,9,3,11,23,17,10,15,12,8,6,7,14,3,3,5,3,7,6,2,5,1,0,0,6
Cateria R Mccabe,,,,,1,18,13,15,18,21,4,17,5,10,8,2,15,10,5,2,4,5,2,8,5,2,1,0,6
Kendra Mccrae,,,,,,0,26,21,5,9,4,2,3,23,14,7,3,6,11,5,11,7,5,7,1,3,4,0,6
Tiffany Palmer,,,,,,,0,17,6,9,8,7,4,18,14,8,7,12,11,9,13,7,8,3,1,3,1,1,6
Leon Goodman,,,,,,,,0,3,7,5,2,12,13,8,11,3,6,10,8,7,5,6,7,9,4,1,1,6
James C Crumlish,,,,,,,,,0,15,7,22,7,3,4,3,15,7,1,7,5,5,5,2,3,1,0,0,6
Carmella Jacquinto,,,,,,,,,,0,4,13,5,3,7,3,13,5,2,2,3,3,5,4,4,1,1,1,6
Jennifer Schultz,,,,,,,,,,,0,2,9,2,6,5,5,8,1,8,3,7,6,1,7,1,0,1,6
Anthony Kyriakakis,,,,,,,,,,,,0,4,3,0,2,13,6,3,2,4,0,3,2,1,2,1,0,6
Craig Levin,,,,,,,,,,,,,0,2,5,7,0,3,3,6,3,6,8,4,8,5,0,2,6
Terri M Booker,,,,,,,,,,,,,,0,7,4,1,4,9,3,8,6,3,6,2,1,3,0,6
Laurie Dow,,,,,,,,,,,,,,,0,8,1,3,3,5,4,1,3,4,3,1,0,1,6
Beth Grossman,,,,,,,,,,,,,,,,0,2,3,1,8,2,1,2,2,9,4,1,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,9,2,2,2,1,1,1,2,2,1,0,6
Kay Yu,,,,,,,,,,,,,,,,,,0,4,3,4,5,3,3,4,1,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,3,6,4,3,3,2,2,1,1,6
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,3,1,4,2,5,1,0,0,6
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,1,2,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,0,2,0,6
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,1,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,97,71,12,55,51,45,45,41,40,34,33,31,30,30,27,25,24,24,24,21,20,20,18,17,17,11,5,2,6
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Cateria R Mccabe,Kendra Mccrae,Anthony Kyriakakis,Tiffany Palmer,Terri M Booker,Chris Hall,Henry Mcgregor Sias,Laurie Dow,Kay Yu,Leon Goodman,Sherman Toppin,Beth Grossman,Craig Levin,Wendi Barish,Nicola Serianni,Jon Marshall,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Robert Trimble,Gregory Weyer,7
Jim Kenney,14,0,0,39,33,32,33,27,29,29,27,19,18,20,21,22,15,18,14,20,19,12,12,9,10,7,5,4,7
Anthony Hardy Williams,,8,0,12,14,14,11,13,15,8,11,17,14,8,10,9,14,8,10,4,6,10,5,5,2,3,4,2,7
Alan Butkovitz,,,3,2,1,4,0,1,0,0,1,1,0,0,1,0,1,0,1,2,1,3,2,2,0,0,0,0,7
