col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Katherine Gilmore Richardson,,,,,0,2,1,0,1,3,0,2,0,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,13,1
Adrián Rivera-reyes,,,,,,0,8,2,1,3,0,4,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,13,4,1
Deja Lynn Alvarez,,,,,,,0,1,1,2,0,2,3,1,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,6,5,1
Fareed Abdullah,,,,,,,,0,3,0,0,0,1,3,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,6,3,1
Wayne Edmund Dorsey,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5,1
Eryn Santamoor,,,,,,,,,,0,1,3,0,0,1,0,2,1,2,1,1,0,1,1,0,0,0,0,0,0,4,4,1
Justin Diberardinis,,,,,,,,,,,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
Ogbonna Paul Hagins,,,,,,,,,,,,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1
Willie Floyd Singletary,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,1
Asa Khalif,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5,2,1
Erika Almirón,,,,,,,,,,,,,,,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
Vinny Black,,,,,,,,,,,,,,,,,0,2,0,1,1,0,3,1,0,0,1,0,0,0,1,5,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1
Beth Finn,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,3,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,3,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,2,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jannie L Blackwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1
Jamie Gauthier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1
Total,66,44,41,37,28,17,12,10,10,8,8,8,8,7,6,6,6,5,4,3,3,3,3,2,1,1,1,0,0,0,61,56,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 3rd District - Democrat,,2
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Justin Diberardinis,Deja Lynn Alvarez,Ogbonna Paul Hagins,Ethelind Baylor,Sandra Dungee Glenn,Willie Floyd Singletary,Asa Khalif,Beth Finn,Eryn Santamoor,Fareed Abdullah,Latrice Y Bryant,Edwin Santana,Fernando Treviño,Billy Thompson,Joseph A Diorio,Mark Ross,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Hena Veit,Sherrie Cohen,Vinny Black,Wayne Allen,Jamie Gauthier,Jannie L Blackwell,2
Helen Gym,2,19,28,18,15,13,13,16,9,10,9,5,4,5,2,5,2,2,1,1,2,1,1,0,0,0,1,0,0,0,32,25,2
Allan Domb,,0,20,17,16,7,4,1,5,2,3,5,3,5,3,4,1,2,0,2,1,3,0,0,0,0,0,0,0,0,17,19,2
Isaiah Thomas,,,0,14,17,3,9,11,2,1,7,5,3,5,1,2,3,0,1,1,1,1,0,0,0,1,0,0,0,0,20,16,2
Derek S Green,,,,0,12,4,6,4,4,1,4,3,2,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,11,14,2
Katherine Gilmore Richardson,,,,,0,1,6,4,0,1,4,5,0,2,2,0,2,3,0,0,1,1,1,0,0,0,0,0,0,0,11,12,2
Adrián Rivera-reyes,,,,,,0,2,3,8,5,0,1,6,0,3,2,0,1,1,2,0,2,0,0,1,0,0,0,0,0,16,6,2
Erika Almirón,,,,,,,0,9,3,2,7,2,1,2,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,10,8,2
Justin Diberardinis,,,,,,,,0,1,1,4,2,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,6,2
Deja Lynn Alvarez,,,,,,,,,0,6,2,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,2
Ogbonna Paul Hagins,,,,,,,,,,0,1,0,5,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,8,5,2
Ethelind Baylor,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,6,2
Sandra Dungee Glenn,,,,,,,,,,,,0,1,3,2,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,6,5,2
Willie Floyd Singletary,,,,,,,,,,,,,0,1,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,5,6,2
Asa Khalif,,,,,,,,,,,,,,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,4,5,2
Beth Finn,,,,,,,,,,,,,,,1,1,0,2,1,1,0,2,0,0,1,0,0,0,0,0,4,3,2
Eryn Santamoor,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,2
Fareed Abdullah,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,3,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2
Edwin Santana,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,2,2,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,2,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jamie Gauthier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2
Jannie L Blackwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2
Total,60,37,37,26,24,23,18,18,16,13,12,11,11,9,8,6,5,5,4,4,3,3,2,2,1,1,1,0,0,0,55,54,2
,District Council 3rd District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jannie L Blackwell,Jamie Gauthier,Helen Gym,Allan Domb,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ogbonna Paul Hagins,Willie Floyd Singletary,Sandra Dungee Glenn,Fareed Abdullah,Justin Diberardinis,Billy Thompson,Beth Finn,Eryn Santamoor,Joseph A Diorio,Devon Cade,Latrice Y Bryant,Asa Khalif,Bobbie Curry,Edwin Santana,Erika Almirón,Ethelind Baylor,Fernando Treviño,Hena Veit,Mark Ross,Vinny Black,Wayne Allen,Sherrie Cohen,Wayne Edmund Dorsey,3
Jannie L Blackwell,10,0,31,15,11,25,10,7,12,10,12,4,3,1,2,1,1,0,1,2,1,0,0,0,1,0,0,2,1,1,0,0,3
Jamie Gauthier,,5,16,17,17,3,12,11,7,5,3,4,2,3,2,1,2,3,2,0,1,2,2,1,1,1,1,0,0,0,0,0,3
Helen Gym,,,1,20,15,11,17,13,10,9,9,4,3,1,2,2,2,0,0,0,2,0,1,2,1,0,0,1,1,0,0,0,3
Allan Domb,,,,0,22,3,22,15,1,2,1,4,1,5,1,3,2,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0,3
Isaiah Thomas,,,,,0,3,18,17,2,2,3,4,4,6,1,1,0,1,3,1,0,2,0,1,2,0,0,0,0,1,0,0,3
Adrián Rivera-reyes,,,,,,0,2,1,10,9,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Derek S Green,,,,,,,0,14,0,3,2,2,1,3,2,1,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,0,1,1,0,3,1,2,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,0,9,8,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,0,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3
Willie Floyd Singletary,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,0,2,0,0,1,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,0,0,3,2,0,0,0,0,0,0,0,2,2,1,1,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3
Eryn Santamoor,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,69,40,51,37,30,28,28,21,19,16,16,9,7,6,5,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,0,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 3rd District - Democrat,,4
,Isaiah Thomas,Helen Gym,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Fareed Abdullah,Adrián Rivera-reyes,Erika Almirón,Willie Floyd Singletary,Sandra Dungee Glenn,Asa Khalif,Justin Diberardinis,Deja Lynn Alvarez,Latrice Y Bryant,Eryn Santamoor,Billy Thompson,Ogbonna Paul Hagins,Bobbie Curry,Ethelind Baylor,Joseph A Diorio,Beth Finn,Hena Veit,Devon Cade,Wayne Allen,Edwin Santana,Fernando Treviño,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,Jamie Gauthier,Jannie L Blackwell,4
Isaiah Thomas,4,39,33,35,23,14,5,12,6,6,11,5,4,4,1,3,1,3,3,3,2,4,3,1,1,1,1,0,0,0,37,37,4
Helen Gym,,3,31,32,23,9,9,8,7,7,2,7,3,7,2,2,4,0,3,2,1,0,1,1,1,0,0,1,0,0,32,32,4
Allan Domb,,,0,29,22,5,2,0,5,5,2,2,2,4,3,1,1,1,0,2,0,0,1,1,1,0,1,1,1,0,23,20,4
Derek S Green,,,,0,21,4,2,3,0,5,2,2,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,25,4
Katherine Gilmore Richardson,,,,,1,2,1,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,15,4
Fareed Abdullah,,,,,,0,3,7,3,3,7,3,4,3,2,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,13,9,4
Adrián Rivera-reyes,,,,,,,0,3,5,1,2,2,2,1,3,1,3,3,0,1,2,0,0,1,0,0,0,0,0,0,11,8,4
Erika Almirón,,,,,,,,0,1,3,5,5,1,1,3,0,1,1,2,0,1,2,0,1,0,1,0,0,0,0,8,9,4
Willie Floyd Singletary,,,,,,,,,0,2,2,1,4,0,2,1,3,0,0,3,0,0,1,1,0,0,1,0,1,0,9,7,4
Sandra Dungee Glenn,,,,,,,,,,0,2,1,0,1,2,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,6,6,4
Asa Khalif,,,,,,,,,,,0,0,2,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,5,4
Justin Diberardinis,,,,,,,,,,,,0,0,0,3,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,5,4,4
Deja Lynn Alvarez,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,4
Latrice Y Bryant,,,,,,,,,,,,,,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,7,2,4
Eryn Santamoor,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,1,4
Billy Thompson,,,,,,,,,,,,,,,,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,5,1,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,2,4
Bobbie Curry,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,1,0,0,0,0,0,0,3,2,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,1,0,0,0,4,1,4
Beth Finn,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,4,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2,2,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2,1,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Jamie Gauthier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,4
Jannie L Blackwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4
Total,83,71,45,41,27,23,19,18,16,12,11,10,9,9,8,6,6,5,5,5,4,4,3,3,2,2,1,1,1,0,73,69,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 3rd District - Democrat,,5
,Helen Gym,Isaiah Thomas,Erika Almirón,Justin Diberardinis,Ethelind Baylor,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Ogbonna Paul Hagins,Eryn Santamoor,Beth Finn,Fareed Abdullah,Sandra Dungee Glenn,Asa Khalif,Billy Thompson,Latrice Y Bryant,Wayne Allen,Fernando Treviño,Vinny Black,Hena Veit,Mark Ross,Edwin Santana,Wayne Edmund Dorsey,Joseph A Diorio,Bobbie Curry,Devon Cade,Sherrie Cohen,Jamie Gauthier,Jannie L Blackwell,5
Helen Gym,1,63,50,45,37,26,26,22,21,18,12,12,8,9,2,3,2,3,3,1,5,3,3,1,0,1,1,0,0,0,65,44,5
Isaiah Thomas,,0,38,36,35,30,20,24,6,5,3,0,4,3,5,4,3,3,1,3,2,2,1,2,3,0,1,1,0,0,40,32,5
Erika Almirón,,,0,40,34,4,3,3,3,5,2,1,5,4,1,4,2,1,4,2,2,1,1,0,0,1,1,0,0,0,45,9,5
Justin Diberardinis,,,,0,31,4,6,4,3,2,2,0,8,0,1,4,0,2,0,1,0,1,0,0,0,0,1,1,0,0,38,10,5
Ethelind Baylor,,,,,1,2,2,3,2,3,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,32,5,5
Derek S Green,,,,,,0,22,23,2,2,0,0,1,4,4,2,1,1,2,1,0,1,0,1,2,1,0,0,0,0,12,22,5
Allan Domb,,,,,,,0,19,5,3,0,1,5,3,1,0,1,1,0,1,1,1,0,0,0,2,1,0,0,0,15,16,5
Katherine Gilmore Richardson,,,,,,,,0,2,2,1,1,2,1,5,3,1,4,2,1,0,0,0,2,0,0,0,0,0,0,11,20,5
Adrián Rivera-reyes,,,,,,,,,0,13,11,11,6,3,0,1,2,0,2,0,4,1,1,2,1,0,1,0,0,0,17,12,5
Deja Lynn Alvarez,,,,,,,,,,0,12,12,3,4,0,1,1,0,1,0,2,0,0,0,0,1,0,1,0,0,14,11,5
Willie Floyd Singletary,,,,,,,,,,,0,9,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,5,18,5
Ogbonna Paul Hagins,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8,8,5
Eryn Santamoor,,,,,,,,,,,,,1,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,1,5
Beth Finn,,,,,,,,,,,,,,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,8,3,5
Fareed Abdullah,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,5,5
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,5
Asa Khalif,,,,,,,,,,,,,,,,,0,2,2,1,0,1,0,0,2,1,0,0,0,0,4,3,5
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,1,0,1,0,0,0,0,3,4,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,1,1,0,0,0,5,2,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,1,0,0,0,0,2,5,5
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,4,2,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,3,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,4,0,5
