col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
Pamela Robinson,,,,,0,20,17,18,6,3,4,1,2,2,0,1,0,3
Anthony Bellmon,,,,,,0,17,16,8,5,5,2,4,3,0,2,0,3
Patrick Parkinson,,,,,,,0,16,8,4,4,2,4,1,0,1,0,3
Theodore Kirsch,,,,,,,,0,5,2,5,1,2,1,1,1,0,3
Alvaro Quinones,,,,,,,,,0,9,4,7,7,6,5,3,0,3
Amy Roat,,,,,,,,,,1,5,3,5,5,3,2,0,3
Lisa Powley,,,,,,,,,,,0,4,4,4,4,2,0,3
Adam Tennant,,,,,,,,,,,,1,5,5,5,2,0,3
Lorraine Haw,,,,,,,,,,,,,0,3,4,3,0,3
Ronald Raju Joseph,,,,,,,,,,,,,,0,4,3,0,3
Vayda Good,,,,,,,,,,,,,,,0,2,0,3
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,0,3
Total,33,0,27,26,25,24,19,19,17,12,10,9,9,8,6,4,0,3
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,4
,Danilo Burgos,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Anthony Bellmon,Mona Getzes Cohen,Theodore Kirsch,Alvaro Quinones,Lisa Powley,Amy Roat,Lorraine Haw,Vayda Good,Adam Tennant,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,4
Danilo Burgos,7,0,26,22,21,20,21,20,13,9,8,6,5,4,4,2,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Pamela Robinson,,,1,24,26,24,21,23,9,8,6,5,3,2,2,1,0,4
Michele Lockman,,,,0,23,21,19,20,7,6,5,3,1,2,1,1,0,4
Patrick Parkinson,,,,,0,22,19,23,5,5,4,3,0,1,0,1,0,4
Anthony Bellmon,,,,,,1,18,21,4,4,4,2,0,0,0,1,0,4
Mona Getzes Cohen,,,,,,,1,19,6,3,2,4,2,3,2,0,0,4
Theodore Kirsch,,,,,,,,0,3,6,4,1,1,1,0,1,0,4
Alvaro Quinones,,,,,,,,,0,5,5,7,5,5,5,3,0,4
Lisa Powley,,,,,,,,,,1,8,4,5,4,4,3,0,4
Amy Roat,,,,,,,,,,,0,4,4,5,4,2,0,4
Lorraine Haw,,,,,,,,,,,,0,4,4,4,3,0,4
Vayda Good,,,,,,,,,,,,,0,3,5,3,0,4
Adam Tennant,,,,,,,,,,,,,,0,3,2,0,4
Ronald Raju Joseph,,,,,,,,,,,,,,,1,2,0,4
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,0,4
Total,42,0,34,28,28,26,26,25,15,12,10,8,7,6,6,4,0,4
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,5
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Alvaro Quinones,Amy Roat,Lisa Powley,Kempis Ghani Songster,Adam Tennant,Lorraine Haw,Ronald Raju Joseph,Vayda Good,Write-In,5
Danilo Burgos,8,0,33,28,23,24,23,19,17,16,17,8,7,6,5,6,0,5
Write-In,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Pamela Robinson,,,2,30,27,28,26,21,11,10,12,4,5,3,3,4,0,5
Anthony Bellmon,,,,1,26,27,27,21,8,10,9,4,3,3,2,0,0,5
Michele Lockman,,,,,1,26,24,18,5,9,7,2,3,1,1,1,0,5
Patrick Parkinson,,,,,,0,27,21,6,9,9,2,3,1,2,0,0,5
Theodore Kirsch,,,,,,,1,20,3,7,8,2,3,0,1,0,0,5
Mona Getzes Cohen,,,,,,,,0,5,3,3,3,5,2,3,1,0,5
Alvaro Quinones,,,,,,,,,0,9,9,8,8,9,6,8,0,5
Amy Roat,,,,,,,,,,0,13,4,5,5,4,3,0,5
Lisa Powley,,,,,,,,,,,0,5,6,4,4,5,0,5
Kempis Ghani Songster,,,,,,,,,,,,0,6,5,4,5,0,5
Adam Tennant,,,,,,,,,,,,,0,4,6,6,0,5
Lorraine Haw,,,,,,,,,,,,,,0,5,5,0,5
Ronald Raju Joseph,,,,,,,,,,,,,,,0,4,0,5
Vayda Good,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,1,5
Total,52,1,41,35,31,31,30,24,20,20,19,12,11,9,8,8,1,5
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,6
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Alvaro Quinones,Amy Roat,Lisa Powley,Adam Tennant,Kempis Ghani Songster,Lorraine Haw,Ronald Raju Joseph,Vayda Good,Write-In,6
Danilo Burgos,7,0,13,11,10,8,7,7,7,4,4,2,1,1,1,1,0,6
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Pamela Robinson,,,1,13,13,11,10,10,5,3,3,2,0,1,1,1,0,6
Anthony Bellmon,,,,0,14,12,11,11,4,3,3,1,0,1,1,1,0,6
Michele Lockman,,,,,0,12,11,11,4,3,3,1,0,1,1,1,0,6
Patrick Parkinson,,,,,,0,10,10,3,2,2,0,0,1,1,0,0,6
Mona Getzes Cohen,,,,,,,0,11,1,0,0,0,0,1,0,0,0,6
Theodore Kirsch,,,,,,,,0,1,0,0,0,0,1,0,0,0,6
Alvaro Quinones,,,,,,,,,0,3,3,2,0,1,1,1,0,6
Amy Roat,,,,,,,,,,0,4,1,1,0,1,1,0,6
Lisa Powley,,,,,,,,,,,0,1,1,0,1,1,0,6
Adam Tennant,,,,,,,,,,,,0,0,0,0,1,0,6
Kempis Ghani Songster,,,,,,,,,,,,,1,0,0,0,0,6
Lorraine Haw,,,,,,,,,,,,,,0,0,0,0,6
Ronald Raju Joseph,,,,,,,,,,,,,,,0,0,0,6
Vayda Good,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,0,6
Total,24,0,17,15,14,12,11,11,7,4,4,2,2,1,1,1,0,6
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,7
,Danilo Burgos,Write-In,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Michele Lockman,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Vayda Good,Lorraine Haw,Write-In,7
Danilo Burgos,7,0,25,21,20,20,19,15,12,10,11,8,7,6,6,5,0,7
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Pamela Robinson,,,0,24,23,22,21,15,7,7,6,4,2,2,3,3,0,7
Patrick Parkinson,,,,0,24,24,22,16,8,8,4,2,2,2,3,2,0,7
Anthony Bellmon,,,,,0,23,23,15,7,7,4,4,3,3,3,1,0,7
Michele Lockman,,,,,,0,22,15,7,6,3,3,3,3,2,1,0,7
Theodore Kirsch,,,,,,,0,16,6,6,3,3,3,2,2,1,0,7
Mona Getzes Cohen,,,,,,,,0,3,2,3,0,1,1,3,1,0,7
Amy Roat,,,,,,,,,1,12,6,6,5,6,7,3,0,7
Lisa Powley,,,,,,,,,,0,6,5,5,6,6,3,0,7
Alvaro Quinones,,,,,,,,,,,0,5,6,6,5,4,0,7
Kempis Ghani Songster,,,,,,,,,,,,0,5,4,3,3,0,7
Adam Tennant,,,,,,,,,,,,,0,6,4,3,0,7
Ronald Raju Joseph,,,,,,,,,,,,,,0,5,2,0,7
Vayda Good,,,,,,,,,,,,,,,0,3,0,7
Lorraine Haw,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,0,7
Total,40,0,30,27,26,25,24,18,15,13,11,9,7,7,7,5,0,7
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,8
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Michele Lockman,Mona Getzes Cohen,Amy Roat,Ronald Raju Joseph,Lisa Powley,Alvaro Quinones,Adam Tennant,Vayda Good,Lorraine Haw,Kempis Ghani Songster,Write-In,8
Danilo Burgos,10,0,29,29,27,28,26,25,20,14,15,13,12,10,7,6,0,8
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
Pamela Robinson,,,0,26,23,24,22,19,8,5,8,7,6,5,3,2,0,8
Anthony Bellmon,,,,0,27,25,24,22,12,6,7,7,4,7,3,2,0,8
Theodore Kirsch,,,,,1,24,23,22,12,8,8,6,5,5,2,1,0,8
Patrick Parkinson,,,,,,0,25,20,12,6,10,9,6,2,2,1,0,8
Michele Lockman,,,,,,,0,16,11,5,8,7,6,2,2,2,0,8
Mona Getzes Cohen,,,,,,,,0,8,8,3,8,6,5,3,3,0,8
Amy Roat,,,,,,,,,1,10,13,6,7,6,6,3,0,8
Ronald Raju Joseph,,,,,,,,,,0,7,9,9,7,7,4,0,8
Lisa Powley,,,,,,,,,,,0,6,6,4,4,2,0,8
Alvaro Quinones,,,,,,,,,,,,0,8,5,5,5,0,8
Adam Tennant,,,,,,,,,,,,,0,6,4,5,0,8
Vayda Good,,,,,,,,,,,,,,0,6,4,0,8
Lorraine Haw,,,,,,,,,,,,,,,0,4,0,8
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,0,8
Total,56,1,32,31,31,30,29,26,21,16,15,14,13,11,10,6,0,8
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,9
,Danilo Burgos,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Alvaro Quinones,Amy Roat,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Lorraine Haw,Vayda Good,Write-In,9
Danilo Burgos,5,0,23,18,18,17,16,15,9,9,9,6,7,5,4,3,0,9
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Pamela Robinson,,,0,19,19,18,18,17,5,3,4,4,3,1,1,2,0,9
Michele Lockman,,,,0,19,18,17,16,4,3,5,2,3,1,0,0,0,9
Patrick Parkinson,,,,,0,18,18,15,5,3,5,2,3,1,0,0,0,9
Anthony Bellmon,,,,,,1,17,15,3,2,4,2,2,0,0,0,0,9
Theodore Kirsch,,,,,,,0,14,4,2,4,2,2,0,0,0,0,9
Mona Getzes Cohen,,,,,,,,0,2,3,2,2,2,1,1,1,0,9
Lisa Powley,,,,,,,,,0,5,7,5,4,4,3,3,0,9
Alvaro Quinones,,,,,,,,,,0,4,4,6,5,4,3,0,9
Amy Roat,,,,,,,,,,,0,4,4,4,3,2,0,9
Kempis Ghani Songster,,,,,,,,,,,,0,4,4,4,4,0,9
Ronald Raju Joseph,,,,,,,,,,,,,0,4,3,3,0,9
Adam Tennant,,,,,,,,,,,,,,0,4,3,0,9
Lorraine Haw,,,,,,,,,,,,,,,0,3,0,9
Vayda Good,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,0,9
Total,35,0,27,20,20,19,18,17,11,9,9,7,7,5,4,4,0,9
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,10
,Danilo Burgos,Write-In,Pamela Robinson,Patrick Parkinson,Alvaro Quinones,Michele Lockman,Anthony Bellmon,Amy Roat,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Vayda Good,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,10
Danilo Burgos,21,0,60,54,53,53,54,46,48,43,44,40,37,34,33,31,0,10
Write-In,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10
Pamela Robinson,,,2,56,12,54,57,17,53,46,17,12,9,5,5,4,0,10
Patrick Parkinson,,,,2,11,52,55,14,52,42,15,6,6,6,6,3,0,10
Alvaro Quinones,,,,,0,12,12,42,6,11,38,41,42,40,39,36,0,10
Michele Lockman,,,,,,0,52,16,49,42,18,8,7,3,5,3,0,10
Anthony Bellmon,,,,,,,0,16,53,41,15,9,8,4,6,1,0,10
Amy Roat,,,,,,,,1,12,9,45,40,37,35,38,34,0,10
Theodore Kirsch,,,,,,,,,0,41,14,8,4,5,5,3,0,10
Mona Getzes Cohen,,,,,,,,,,1,8,12,7,6,7,6,0,10
Lisa Powley,,,,,,,,,,,0,36,33,31,33,33,0,10
Vayda Good,,,,,,,,,,,,0,39,37,39,35,0,10
Lorraine Haw,,,,,,,,,,,,,0,36,34,34,0,10
Kempis Ghani Songster,,,,,,,,,,,,,,0,35,34,0,10
Ronald Raju Joseph,,,,,,,,,,,,,,,0,34,0,10
Adam Tennant,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,0,10
Total,125,1,69,64,63,61,60,57,55,52,51,48,45,44,43,39,0,10
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,11
,Danilo Burgos,Write-In,Patrick Parkinson,Pamela Robinson,Anthony Bellmon,Michele Lockman,Mona Getzes Cohen,Alvaro Quinones,Amy Roat,Theodore Kirsch,Vayda Good,Lisa Powley,Lorraine Haw,Ronald Raju Joseph,Kempis Ghani Songster,Adam Tennant,Write-In,11
Danilo Burgos,13,0,28,28,24,28,22,23,21,21,17,17,19,16,14,13,0,11
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Patrick Parkinson,,,1,30,27,30,20,7,11,26,1,8,6,2,2,0,0,11
Pamela Robinson,,,,0,28,31,19,7,10,25,3,8,5,3,4,0,0,11
Anthony Bellmon,,,,,1,29,21,6,11,26,3,8,3,2,1,0,0,11
Michele Lockman,,,,,,0,20,7,10,26,3,8,6,3,2,1,0,11
Mona Getzes Cohen,,,,,,,1,10,7,20,8,4,6,8,4,5,0,11
Alvaro Quinones,,,,,,,,0,21,3,22,17,18,20,17,16,0,11
Amy Roat,,,,,,,,,0,9,14,21,15,15,14,12,0,11
Theodore Kirsch,,,,,,,,,,1,1,6,2,2,0,0,0,11
Vayda Good,,,,,,,,,,,0,13,16,19,16,16,0,11
Lisa Powley,,,,,,,,,,,,0,12,13,13,11,0,11
Lorraine Haw,,,,,,,,,,,,,0,17,16,15,0,11
Ronald Raju Joseph,,,,,,,,,,,,,,0,16,16,0,11
Kempis Ghani Songster,,,,,,,,,,,,,,,0,14,0,11
Adam Tennant,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,0,11
Total,62,0,36,35,33,33,31,30,28,28,24,23,22,21,20,16,0,11
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,12
,Danilo Burgos,Write-In,Alvaro Quinones,Michele Lockman,Amy Roat,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Lorraine Haw,Theodore Kirsch,Kempis Ghani Songster,Lisa Powley,Vayda Good,Mona Getzes Cohen,Ronald Raju Joseph,Adam Tennant,Write-In,12
Danilo Burgos,10,0,36,31,30,28,27,26,27,25,26,27,26,21,25,25,0,12
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Alvaro Quinones,,,0,9,28,9,10,8,26,7,25,25,25,9,25,26,1,12
Michele Lockman,,,,0,6,26,30,27,4,28,3,6,5,21,5,2,0,12
Amy Roat,,,,,0,6,8,6,24,4,25,27,23,5,24,23,1,12
Pamela Robinson,,,,,,0,27,27,6,26,3,6,3,21,1,2,0,12
Patrick Parkinson,,,,,,,1,29,6,28,3,5,4,20,2,4,0,12
Anthony Bellmon,,,,,,,,0,5,28,3,4,3,21,1,2,0,12
Lorraine Haw,,,,,,,,,0,5,24,22,25,5,23,23,1,12
Theodore Kirsch,,,,,,,,,,0,4,4,4,21,3,3,0,12
Kempis Ghani Songster,,,,,,,,,,,0,23,23,4,25,22,0,12
Lisa Powley,,,,,,,,,,,,0,22,3,22,19,0,12
Vayda Good,,,,,,,,,,,,,0,4,24,23,1,12
Mona Getzes Cohen,,,,,,,,,,,,,,0,5,5,1,12
Ronald Raju Joseph,,,,,,,,,,,,,,,0,21,1,12
Adam Tennant,,,,,,,,,,,,,,,,0,1,12
Write-In,,,,,,,,,,,,,,,,,0,12
Total,74,0,41,36,35,34,34,33,30,30,29,29,29,28,28,27,1,12
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,13
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Alvaro Quinones,Amy Roat,Lisa Powley,Ronald Raju Joseph,Adam Tennant,Kempis Ghani Songster,Vayda Good,Lorraine Haw,Write-In,13
Danilo Burgos,18,0,27,28,25,24,24,20,14,9,9,9,5,4,4,3,0,13
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Pamela Robinson,,,2,32,30,32,30,26,3,4,4,3,1,0,0,0,0,13
Anthony Bellmon,,,,0,30,29,29,24,6,4,2,2,0,0,0,0,0,13
Michele Lockman,,,,,1,29,27,24,3,4,4,5,1,1,1,0,0,13
Patrick Parkinson,,,,,,1,29,26,3,4,4,3,1,0,0,0,0,13
Theodore Kirsch,,,,,,,1,24,3,5,4,3,1,0,0,0,0,13
Mona Getzes Cohen,,,,,,,,0,4,3,3,3,1,0,0,0,0,13
Alvaro Quinones,,,,,,,,,0,7,7,9,6,6,6,5,0,13
Amy Roat,,,,,,,,,,1,8,6,6,5,5,5,0,13
Lisa Powley,,,,,,,,,,,1,7,6,5,5,4,0,13
Ronald Raju Joseph,,,,,,,,,,,,0,6,6,6,5,0,13
Adam Tennant,,,,,,,,,,,,,0,6,6,5,0,13
Kempis Ghani Songster,,,,,,,,,,,,,,1,6,5,0,13
Vayda Good,,,,,,,,,,,,,,,0,5,0,13
Lorraine Haw,,,,,,,,,,,,,,,,0,0,13
Write-In,,,,,,,,,,,,,,,,,0,13
Total,58,0,38,37,34,33,32,27,18,13,12,12,7,7,6,5,0,13
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,14
,Danilo Burgos,Write-In,Anthony Bellmon,Mona Getzes Cohen,Amy Roat,Pamela Robinson,Patrick Parkinson,Michele Lockman,Alvaro Quinones,Lisa Powley,Lorraine Haw,Theodore Kirsch,Kempis Ghani Songster,Vayda Good,Adam Tennant,Ronald Raju Joseph,Write-In,14
Danilo Burgos,5,0,14,13,14,11,11,8,15,12,14,8,10,11,10,9,0,14
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Anthony Bellmon,,,0,18,5,16,18,14,5,4,4,13,1,1,1,2,0,14
Mona Getzes Cohen,,,,0,5,15,15,12,4,2,4,12,0,1,1,2,0,14
Amy Roat,,,,,2,5,4,3,12,11,13,3,10,10,10,8,0,14
Pamela Robinson,,,,,,0,15,14,4,5,4,14,1,1,0,0,0,14
Patrick Parkinson,,,,,,,0,14,3,3,4,13,1,0,1,1,0,14
Michele Lockman,,,,,,,,1,1,3,2,13,0,0,0,0,0,14
Alvaro Quinones,,,,,,,,,0,11,11,2,10,10,10,8,0,14
Lisa Powley,,,,,,,,,,0,9,2,9,9,8,7,0,14
Lorraine Haw,,,,,,,,,,,0,3,10,10,10,8,0,14
Theodore Kirsch,,,,,,,,,,,,0,1,1,0,0,0,14
Kempis Ghani Songster,,,,,,,,,,,,,0,10,9,8,0,14
Vayda Good,,,,,,,,,,,,,,0,9,8,0,14
Adam Tennant,,,,,,,,,,,,,,,0,8,0,14
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,14
Write-In,,,,,,,,,,,,,,,,,0,14
Total,30,0,22,19,18,18,18,16,15,14,14,14,12,11,10,10,0,14
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,15
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Mona Getzes Cohen,Michele Lockman,Theodore Kirsch,Patrick Parkinson,Amy Roat,Alvaro Quinones,Lisa Powley,Vayda Good,Ronald Raju Joseph,Adam Tennant,Kempis Ghani Songster,Lorraine Haw,Write-In,15
Danilo Burgos,10,0,22,19,20,21,20,19,15,11,11,8,8,7,7,7,0,15
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Pamela Robinson,,,2,22,21,23,22,22,9,5,6,3,3,2,2,2,0,15
Anthony Bellmon,,,,1,22,23,23,22,6,3,4,3,2,0,1,1,0,15
Mona Getzes Cohen,,,,,0,22,21,20,7,4,4,5,2,1,1,1,0,15
Michele Lockman,,,,,,0,24,23,8,4,5,2,2,0,1,1,0,15
Theodore Kirsch,,,,,,,0,22,7,3,5,1,1,0,1,1,0,15
Patrick Parkinson,,,,,,,,0,7,3,4,1,2,0,1,0,0,15
Amy Roat,,,,,,,,,1,7,11,6,6,6,6,5,0,15
