col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,All
,Paul Panepinto,Denise Furey,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,Write-In,All
Paul Panepinto,30,130,130,55,39,2,3,All
Denise Furey,,23,119,47,45,1,6,All
Calvin Tucker,,,10,56,35,0,4,All
Erin Elmore,,,,7,28,0,3,All
John Paul Sutton,,,,,3,0,2,All
Write-In,,,,,,0,2,All
Write-In,,,,,,,0,All
Total,220,202,187,107,81,3,8,All
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,1
,Paul Panepinto,Calvin Tucker,Erin Elmore,Denise Furey,John Paul Sutton,Write-In,Write-In,1
Paul Panepinto,1,8,6,4,2,0,0,1
Calvin Tucker,,0,6,3,1,0,0,1
Erin Elmore,,,0,3,1,0,0,1
Denise Furey,,,,0,2,0,0,1
John Paul Sutton,,,,,0,0,0,1
Write-In,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,11,9,8,6,3,0,0,1
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,2
,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Write-In,2
Denise Furey,1,7,5,5,1,0,0,2
Calvin Tucker,,0,4,3,0,0,0,2
Paul Panepinto,,,2,1,0,0,0,2
Erin Elmore,,,,0,2,0,0,2
John Paul Sutton,,,,,0,0,0,2
Write-In,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,10,7,7,6,2,0,0,2
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,3
,Paul Panepinto,Calvin Tucker,Denise Furey,John Paul Sutton,Erin Elmore,Write-In,Write-In,3
Paul Panepinto,0,11,12,5,3,0,0,3
Calvin Tucker,,0,10,1,3,0,0,3
Denise Furey,,,0,3,1,0,0,3
John Paul Sutton,,,,1,1,0,0,3
Erin Elmore,,,,,0,0,0,3
Write-In,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,16,13,13,6,5,0,0,3
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,4
,Paul Panepinto,Denise Furey,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,Write-In,4
Paul Panepinto,6,17,11,4,5,1,0,4
Denise Furey,,1,12,6,8,1,0,4
Calvin Tucker,,,2,5,2,0,0,4
Erin Elmore,,,,0,3,0,0,4
John Paul Sutton,,,,,0,0,0,4
Write-In,,,,,,0,0,4
Write-In,,,,,,,0,4
Total,25,23,17,9,9,1,0,4
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,5
,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,Write-In,5
Calvin Tucker,0,3,2,3,0,0,0,5
Denise Furey,,0,1,2,0,0,0,5
Erin Elmore,,,1,1,0,0,0,5
Paul Panepinto,,,,0,0,0,0,5
John Paul Sutton,,,,,0,0,0,5
Write-In,,,,,,0,0,5
Write-In,,,,,,,0,5
Total,4,3,3,3,0,0,0,5
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,6
,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,Write-In,6
Calvin Tucker,0,1,1,0,1,0,0,6
Denise Furey,,0,1,1,0,0,0,6
Erin Elmore,,,0,1,1,0,0,6
Paul Panepinto,,,,1,0,0,0,6
John Paul Sutton,,,,,0,0,0,6
Write-In,,,,,,0,0,6
Write-In,,,,,,,0,6
Total,2,2,2,2,1,0,0,6
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,7
,Paul Panepinto,Calvin Tucker,Denise Furey,John Paul Sutton,Erin Elmore,Write-In,Write-In,7
Paul Panepinto,0,7,4,4,4,0,0,7
Calvin Tucker,,0,4,3,2,0,0,7
Denise Furey,,,2,1,0,0,0,7
John Paul Sutton,,,,0,2,0,0,7
Erin Elmore,,,,,0,0,0,7
Write-In,,,,,,0,0,7
Write-In,,,,,,,0,7
Total,10,8,7,5,4,0,0,7
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,8
,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,Write-In,8
Paul Panepinto,3,4,3,2,0,0,0,8
Calvin Tucker,,0,3,4,1,0,0,8
Denise Furey,,,2,1,0,0,0,8
Erin Elmore,,,,1,2,0,0,8
John Paul Sutton,,,,,0,0,0,8
Write-In,,,,,,0,0,8
Write-In,,,,,,,0,8
Total,8,6,6,6,2,0,0,8
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,9
,Paul Panepinto,Denise Furey,Erin Elmore,Calvin Tucker,John Paul Sutton,Write-In,Write-In,9
Paul Panepinto,1,9,9,9,3,0,0,9
Denise Furey,,1,5,5,3,0,0,9
Erin Elmore,,,1,4,3,0,0,9
Calvin Tucker,,,,1,3,0,0,9
John Paul Sutton,,,,,0,0,0,9
Write-In,,,,,,0,0,9
Write-In,,,,,,,0,9
Total,18,13,13,12,6,0,0,9
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,10
,Paul Panepinto,Calvin Tucker,John Paul Sutton,Denise Furey,Erin Elmore,Write-In,Write-In,10
Paul Panepinto,0,4,3,2,1,1,1,10
Calvin Tucker,,0,3,3,1,0,0,10
John Paul Sutton,,,1,2,0,0,0,10
Denise Furey,,,,0,1,0,0,10
Erin Elmore,,,,,0,0,0,10
Write-In,,,,,,0,2,10
Write-In,,,,,,,0,10
Total,7,6,5,4,2,2,2,10
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,11
,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,Write-In,11
Paul Panepinto,1,8,6,2,1,0,0,11
Calvin Tucker,,0,5,4,1,0,0,11
Denise Furey,,,2,2,1,0,0,11
Erin Elmore,,,,1,1,0,0,11
John Paul Sutton,,,,,0,0,0,11
Write-In,,,,,,0,0,11
Write-In,,,,,,,0,11
Total,11,10,10,6,2,0,0,11
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,12
,Denise Furey,John Paul Sutton,Calvin Tucker,Erin Elmore,Paul Panepinto,Write-In,Write-In,12
Denise Furey,1,1,1,0,0,0,0,12
John Paul Sutton,,0,1,1,1,0,0,12
Calvin Tucker,,,0,0,0,0,0,12
Erin Elmore,,,,0,1,0,0,12
Paul Panepinto,,,,,0,0,0,12
Write-In,,,,,,0,0,12
Write-In,,,,,,,0,12
Total,2,2,1,1,1,0,0,12
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,13
,Denise Furey,Calvin Tucker,Paul Panepinto,John Paul Sutton,Erin Elmore,Write-In,Write-In,13
Denise Furey,1,5,5,4,3,0,1,13
Calvin Tucker,,1,3,2,0,0,1,13
Paul Panepinto,,,0,0,1,0,0,13
John Paul Sutton,,,,0,2,0,1,13
Erin Elmore,,,,,0,0,0,13
Write-In,,,,,,0,0,13
Write-In,,,,,,,0,13
Total,10,6,5,4,3,0,1,13
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,14
,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Write-In,14
Denise Furey,1,3,4,1,0,0,0,14
Calvin Tucker,,1,3,0,0,0,0,14
Paul Panepinto,,,0,1,0,0,0,14
Erin Elmore,,,,0,0,0,0,14
John Paul Sutton,,,,,0,0,0,14
Write-In,,,,,,0,0,14
Write-In,,,,,,,0,14
Total,5,4,4,1,0,0,0,14
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,15
,Calvin Tucker,Paul Panepinto,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,Write-In,15
Calvin Tucker,1,10,5,10,2,0,1,15
Paul Panepinto,,2,5,5,2,0,0,15
Denise Furey,,,3,2,2,0,1,15
Erin Elmore,,,,0,1,0,1,15
John Paul Sutton,,,,,0,0,0,15
Write-In,,,,,,0,0,15
Write-In,,,,,,,0,15
Total,16,14,11,10,4,0,1,15
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,16
,Paul Panepinto,Denise Furey,John Paul Sutton,Calvin Tucker,Erin Elmore,Write-In,Write-In,16
Paul Panepinto,2,1,1,0,0,0,0,16
Denise Furey,,0,1,0,0,0,0,16
John Paul Sutton,,,0,0,0,0,0,16
Calvin Tucker,,,,0,0,0,0,16
Erin Elmore,,,,,0,0,0,16
Write-In,,,,,,0,0,16
Write-In,,,,,,,0,16
Total,3,1,1,0,0,0,0,16
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,17
,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,Write-In,17
Paul Panepinto,2,12,12,3,0,0,0,17
Calvin Tucker,,0,10,2,2,0,0,17
Denise Furey,,,0,1,1,0,0,17
Erin Elmore,,,,0,0,0,0,17
John Paul Sutton,,,,,0,0,0,17
Write-In,,,,,,0,0,17
Write-In,,,,,,,0,17
Total,17,14,13,3,2,0,0,17
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,18
,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Write-In,18
Denise Furey,2,12,11,8,5,0,2,18
Calvin Tucker,,1,8,4,2,0,0,18
Paul Panepinto,,,2,3,1,0,0,18
Erin Elmore,,,,1,3,0,2,18
John Paul Sutton,,,,,1,0,1,18
Write-In,,,,,,0,0,18
Write-In,,,,,,,0,18
Total,21,14,14,11,7,0,2,18
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,19
,Paul Panepinto,Denise Furey,Calvin Tucker,John Paul Sutton,Erin Elmore,Write-In,Write-In,19
Paul Panepinto,4,12,10,8,1,0,2,19
Denise Furey,,3,9,5,1,0,2,19
Calvin Tucker,,,1,4,0,0,2,19
John Paul Sutton,,,,0,2,0,0,19
Erin Elmore,,,,,0,0,0,19
Write-In,,,,,,0,0,19
Write-In,,,,,,,0,19
Total,21,17,13,11,2,0,2,19
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,20
,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,Write-In,20
Paul Panepinto,2,4,4,3,2,0,0,20
Calvin Tucker,,1,4,3,1,0,0,20
Denise Furey,,,0,3,1,0,0,20
Erin Elmore,,,,1,1,0,0,20
John Paul Sutton,,,,,0,0,0,20
Write-In,,,,,,0,0,20
Write-In,,,,,,,0,20
Total,9,8,6,6,3,0,0,20
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,21
,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Write-In,21
Denise Furey,3,14,11,2,4,0,0,21
Calvin Tucker,,1,11,2,5,0,0,21
Paul Panepinto,,,1,3,1,0,0,21
Erin Elmore,,,,1,2,0,0,21
John Paul Sutton,,,,,0,0,0,21
Write-In,,,,,,0,0,21
Write-In,,,,,,,0,21
Total,19,17,14,6,6,0,0,21
