col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In Congress 2nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Brendan F Boyle,Write-In,Amy Roat,Lisa Powley,Pamela Robinson,Lorraine Haw,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Michele Lockman,Mona Getzes Cohen,Ronald Raju Joseph,Adam Tennant,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Write-In,All
Brendan F Boyle,261,0,"2,002","1,938","1,822","1,793","1,756","1,777","1,713","1,754","1,674","1,590","1,536","1,527","1,516","1,506",39,All
Write-In,,0,16,14,9,13,13,13,13,10,8,15,14,8,7,8,12,All
Amy Roat,,,12,"2,022",580,"1,849","1,761","1,822","1,747",545,460,"1,699","1,654",376,358,371,6,All
Lisa Powley,,,,8,560,"1,800","1,729","1,790","1,713",521,446,"1,661","1,616",343,341,337,5,All
Pamela Robinson,,,,,38,386,338,347,319,"1,814","1,672",175,151,"1,642","1,612","1,598",33,All
Lorraine Haw,,,,,,2,"1,761","1,845","1,765",348,378,"1,686","1,649",199,179,181,4,All
Alvaro Quinones,,,,,,,9,"1,808","1,752",315,342,"1,703","1,666",215,192,183,0,All
Vayda Good,,,,,,,,0,"1,776",331,368,"1,723","1,668",177,139,162,1,All
Kempis Ghani Songster,,,,,,,,,2,266,304,"1,704","1,631",207,188,187,1,All
Michele Lockman,,,,,,,,,,9,"1,647",165,149,"1,609","1,615","1,601",34,All
Mona Getzes Cohen,,,,,,,,,,,6,196,166,"1,461","1,458","1,456",33,All
Ronald Raju Joseph,,,,,,,,,,,,4,"1,660",109,109,119,4,All
Adam Tennant,,,,,,,,,,,,,3,87,104,92,2,All
Anthony Bellmon,,,,,,,,,,,,,,4,"1,568","1,556",29,All
Patrick Parkinson,,,,,,,,,,,,,,,8,"1,557",31,All
Theodore Kirsch,,,,,,,,,,,,,,,,4,29,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"3,803",25,"2,322","2,234","2,094","2,071","2,066","2,064","2,001","1,986","1,881","1,874","1,807","1,731","1,722","1,707",55,All
,Representative In Congress 2nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Brendan F Boyle,Write-In,Lisa Powley,Amy Roat,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Lorraine Haw,Pamela Robinson,Michele Lockman,Ronald Raju Joseph,Adam Tennant,Mona Getzes Cohen,Theodore Kirsch,Patrick Parkinson,Anthony Bellmon,Write-In,1
Brendan F Boyle,8,0,118,111,100,100,99,98,98,95,93,87,87,81,79,77,1,1
Write-In,,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
Lisa Powley,,,2,116,101,104,100,103,36,31,95,93,26,22,19,18,0,1
Amy Roat,,,,0,98,101,97,102,29,28,96,95,17,19,15,12,0,1
Alvaro Quinones,,,,,0,100,97,96,16,14,97,95,16,11,9,9,0,1
Vayda Good,,,,,,0,97,101,18,15,96,93,18,5,3,4,0,1
Kempis Ghani Songster,,,,,,,0,94,17,15,94,89,14,14,11,14,0,1
Lorraine Haw,,,,,,,,0,19,16,91,91,17,9,5,6,0,1
Pamela Robinson,,,,,,,,,0,98,13,11,87,84,85,83,2,1
Michele Lockman,,,,,,,,,,0,10,10,85,87,85,83,2,1
Ronald Raju Joseph,,,,,,,,,,,0,96,11,8,7,5,0,1
Adam Tennant,,,,,,,,,,,,0,9,6,5,4,0,1
Mona Getzes Cohen,,,,,,,,,,,,,0,73,75,72,1,1
Theodore Kirsch,,,,,,,,,,,,,,0,83,81,2,1
Patrick Parkinson,,,,,,,,,,,,,,,0,82,2,1
Anthony Bellmon,,,,,,,,,,,,,,,,0,2,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,206,2,131,123,113,112,111,109,108,105,105,101,96,90,88,86,2,1
