col_1,col_2,col_3,division
,Representative In Congress 3rd District - Republican,,All
,Michael Harvey,Write-In,All
Michael Harvey,179,0,All
Write-In,,5,All
Total,179,5,All
,Representative In Congress 3rd District - Republican,,1
,Michael Harvey,Write-In,1
Michael Harvey,17,0,1
Write-In,,0,1
Total,17,0,1
,Representative In Congress 3rd District - Republican,,2
,Michael Harvey,Write-In,2
Michael Harvey,13,0,2
Write-In,,1,2
Total,13,1,2
,Representative In Congress 3rd District - Republican,,3
,Michael Harvey,Write-In,3
Michael Harvey,8,0,3
Write-In,,0,3
Total,8,0,3
,Representative In Congress 3rd District - Republican,,4
,Michael Harvey,Write-In,4
Michael Harvey,4,0,4
Write-In,,1,4
Total,4,1,4
,Representative In Congress 3rd District - Republican,,5
,Michael Harvey,Write-In,5
Michael Harvey,9,0,5
Write-In,,0,5
Total,9,0,5
,Representative In Congress 3rd District - Republican,,6
,Michael Harvey,Write-In,6
Michael Harvey,10,0,6
Write-In,,1,6
Total,10,1,6
,Representative In Congress 3rd District - Republican,,7
,Michael Harvey,Write-In,7
Michael Harvey,15,0,7
Write-In,,0,7
Total,15,0,7
,Representative In Congress 3rd District - Republican,,8
,Michael Harvey,Write-In,8
Michael Harvey,4,0,8
Write-In,,1,8
Total,4,1,8
,Representative In Congress 3rd District - Republican,,9
,Michael Harvey,Write-In,9
Michael Harvey,11,0,9
Write-In,,0,9
Total,11,0,9
,Representative In Congress 3rd District - Republican,,10
,Michael Harvey,Write-In,10
Michael Harvey,9,0,10
Write-In,,0,10
Total,9,0,10
,Representative In Congress 3rd District - Republican,,11
,Michael Harvey,Write-In,11
Michael Harvey,10,0,11
Write-In,,0,11
Total,10,0,11
,Representative In Congress 3rd District - Republican,,12
,Michael Harvey,Write-In,12
Michael Harvey,3,0,12
Write-In,,1,12
Total,3,1,12
,Representative In Congress 3rd District - Republican,,13
,Michael Harvey,Write-In,13
Michael Harvey,13,0,13
Write-In,,0,13
Total,13,0,13
,Representative In Congress 3rd District - Republican,,14
,Michael Harvey,Write-In,14
Michael Harvey,8,0,14
Write-In,,0,14
Total,8,0,14
,Representative In Congress 3rd District - Republican,,15
,Michael Harvey,Write-In,15
Michael Harvey,5,0,15
Write-In,,0,15
Total,5,0,15
,Representative In Congress 3rd District - Republican,,16
,Michael Harvey,Write-In,16
Michael Harvey,14,0,16
Write-In,,0,16
Total,14,0,16
,Representative In Congress 3rd District - Republican,,17
,Michael Harvey,Write-In,17
Michael Harvey,26,0,17
Write-In,,0,17
Total,26,0,17
