col_1,col_2,division
,Representative In The General Assembly 195th District - Republican,All
,Write-In,All
Write-In,0,All
Total,0,All
,Representative In The General Assembly 195th District - Republican,3
,Write-In,3
Write-In,0,3
Total,0,3
,Representative In The General Assembly 195th District - Republican,4
,Write-In,4
Write-In,0,4
Total,0,4
,Representative In The General Assembly 195th District - Republican,5
,Write-In,5
Write-In,0,5
Total,0,5
,Representative In The General Assembly 195th District - Republican,6
,Write-In,6
Write-In,0,6
Total,0,6
,Representative In The General Assembly 195th District - Republican,7
,Write-In,7
Write-In,0,7
Total,0,7
,Representative In The General Assembly 195th District - Republican,9
,Write-In,9
Write-In,0,9
Total,0,9
,Representative In The General Assembly 195th District - Republican,10
,Write-In,10
Write-In,0,10
Total,0,10
,Representative In The General Assembly 195th District - Republican,11
,Write-In,11
Write-In,0,11
Total,0,11
,Representative In The General Assembly 195th District - Republican,12
,Write-In,12
Write-In,0,12
Total,0,12
,Representative In The General Assembly 195th District - Republican,13
,Write-In,13
Write-In,0,13
Total,0,13
,Representative In The General Assembly 195th District - Republican,14
,Write-In,14
Write-In,0,14
Total,0,14
,Representative In The General Assembly 195th District - Republican,15
,Write-In,15
Write-In,0,15
Total,0,15
,Representative In The General Assembly 195th District - Republican,17
,Write-In,17
Write-In,0,17
Total,0,17
,Representative In The General Assembly 195th District - Republican,18
,Write-In,18
Write-In,0,18
Total,0,18
