col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,All
,Tracey Gordon,Write-In,Allan Domb,Helen Gym,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,All
Tracey Gordon,10,0,"1,447","1,424",322,295,277,351,"1,368","1,372","1,359",204,175,123,94,70,46,25,16,3,All
Write-In,,0,1,1,3,4,2,4,2,0,2,3,1,0,2,0,2,0,1,1,All
Allan Domb,,,14,"1,297",173,162,154,191,"1,220","1,232","1,231",79,62,40,29,17,12,12,5,1,All
Helen Gym,,,,2,103,64,69,132,"1,251","1,249","1,265",47,107,58,50,25,18,6,4,2,All
Al Taubenberger,,,,,22,"1,165","1,176","1,143",85,55,67,"1,050",17,13,24,26,39,15,2,0,All
Bill Heeney,,,,,,45,"1,164","1,117",60,37,29,"1,087",15,20,28,19,31,11,10,1,All
Dan Tinney,,,,,,,39,"1,086",83,44,55,"1,071",30,19,34,24,24,16,9,1,All
David Oh,,,,,,,,39,48,89,86,"1,037",40,34,29,25,41,17,13,1,All
Katherine Gilmore Richardson,,,,,,,,,3,"1,233","1,234",56,76,43,30,24,13,5,3,1,All
Isaiah Thomas,,,,,,,,,,4,"1,264",15,92,56,25,22,14,5,3,1,All
Derek S Green,,,,,,,,,,,5,34,73,43,25,18,10,4,5,2,All
Matt Wolfe,,,,,,,,,,,,24,15,16,18,19,33,6,11,1,All
Kendra Brooks,,,,,,,,,,,,,3,125,60,34,14,8,10,0,All
Nicolas O'Rourke,,,,,,,,,,,,,,0,29,22,13,12,5,0,All
Sherrie Cohen,,,,,,,,,,,,,,,0,29,20,13,8,1,All
Joe Cox,,,,,,,,,,,,,,,,1,16,16,20,0,All
Maj Toure,,,,,,,,,,,,,,,,,4,8,7,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,1,6,0,All
Clarc King,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,021",7,"1,583","1,500","1,444","1,440","1,439","1,432","1,423","1,417","1,406","1,249",231,160,134,100,93,44,35,5,All
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,1
,Tracey Gordon,Write-In,Allan Domb,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Maj Toure,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,1
Tracey Gordon,2,0,62,58,60,59,56,7,12,4,4,3,3,4,4,1,2,0,0,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Allan Domb,,,2,57,56,57,55,5,8,3,2,0,1,1,1,0,0,0,0,0,1
Helen Gym,,,,1,55,54,53,2,4,2,2,0,1,1,1,0,0,1,0,0,1
Isaiah Thomas,,,,,0,57,53,2,5,1,1,0,1,2,1,0,1,0,0,0,1
Derek S Green,,,,,,0,54,3,5,0,1,0,1,1,0,0,1,0,0,0,1
Katherine Gilmore Richardson,,,,,,,0,2,1,2,2,2,1,1,1,0,0,0,0,0,1
Al Taubenberger,,,,,,,,1,47,47,48,46,3,0,0,1,0,0,0,0,1
David Oh,,,,,,,,,0,44,44,43,1,3,1,1,2,1,0,0,1
Bill Heeney,,,,,,,,,,2,45,45,1,0,0,0,0,1,0,0,1
Dan Tinney,,,,,,,,,,,0,45,2,0,0,2,1,1,0,0,1
Matt Wolfe,,,,,,,,,,,,1,2,0,0,2,1,0,0,0,1
Maj Toure,,,,,,,,,,,,,1,1,1,1,0,0,0,0,1
Kendra Brooks,,,,,,,,,,,,,,0,2,0,1,0,0,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Joe Cox,,,,,,,,,,,,,,,,0,1,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,1
Clarc King,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,76,0,67,61,60,59,57,56,56,53,50,49,6,4,4,2,2,1,0,0,1
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,2
,Tracey Gordon,Write-In,Katherine Gilmore Richardson,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Dan Tinney,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,2
Tracey Gordon,0,0,88,89,86,82,84,18,16,14,15,10,12,8,7,3,3,1,1,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,1,80,80,75,79,6,1,2,3,3,5,2,3,2,2,0,0,0,2
Helen Gym,,,,0,79,76,77,6,4,5,3,1,6,4,2,2,1,0,0,0,2
Isaiah Thomas,,,,,0,73,82,2,2,2,1,0,8,6,0,1,0,0,1,0,2
Allan Domb,,,,,,2,73,6,5,5,5,2,3,2,1,0,0,0,0,0,2
Derek S Green,,,,,,,0,1,2,1,0,0,7,4,1,1,0,0,0,0,2
Dan Tinney,,,,,,,,2,36,39,40,36,4,0,2,2,0,1,1,0,2
David Oh,,,,,,,,,2,37,36,34,1,1,2,3,0,2,0,0,2
Al Taubenberger,,,,,,,,,,1,38,35,2,1,1,2,1,1,0,0,2
