col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
Write-In,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Nicolas O'Rourke,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,1
Al Taubenberger,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,1
Joe Cox,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Bill Heeney,,,,,,,,,,,,,,,0,0,1,0,1,0,1
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,1
Dan Tinney,,,,,,,,,,,,,,,,,0,0,1,0,1
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,1
Matt Wolfe,,,,,,,,,,,,,,,,,,,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,1
Total,109,0,99,96,96,93,91,8,6,5,4,2,2,2,1,1,1,1,1,0,1
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,2
,Tracey Gordon,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Maj Toure,Al Taubenberger,Bill Heeney,Clarc King,Dan Tinney,Joe Cox,Matt Wolfe,Sherrie Cohen,Steve Cherniavsky,Write-In,2
Tracey Gordon,0,0,79,80,80,78,77,3,3,0,0,0,0,0,0,0,0,0,0,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,2,77,78,77,76,2,2,1,0,0,0,0,0,0,0,0,0,0,2
Isaiah Thomas,,,,1,78,76,77,2,1,0,1,0,0,0,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,0,75,78,2,1,0,1,0,0,0,0,0,0,0,0,0,2
Allan Domb,,,,,,0,75,1,1,1,0,0,0,0,0,0,0,0,0,0,2
Derek S Green,,,,,,,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2
Kendra Brooks,,,,,,,,0,4,0,1,0,0,0,0,0,0,0,0,0,2
Nicolas O'Rourke,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
David Oh,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Maj Toure,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Al Taubenberger,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Bill Heeney,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Clarc King,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,0,2
Total,86,0,82,82,81,80,80,5,4,1,1,0,0,0,0,0,0,0,0,0,2
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,3
,Tracey Gordon,Write-In,Derek S Green,Helen Gym,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Matt Wolfe,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Joe Cox,Nicolas O'Rourke,Clarc King,Maj Toure,Steve Cherniavsky,Sherrie Cohen,Write-In,3
Tracey Gordon,0,0,110,110,109,107,107,9,2,1,0,0,0,2,2,1,1,0,0,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derek S Green,,,0,106,108,106,105,6,1,2,0,0,1,2,1,0,0,0,0,0,3
Helen Gym,,,,0,105,104,103,5,2,1,0,0,1,2,1,1,1,0,0,0,3
Isaiah Thomas,,,,,0,106,105,5,0,1,0,0,0,2,1,0,0,0,0,0,3
Allan Domb,,,,,,0,104,4,0,1,0,0,0,0,1,0,1,0,0,0,3
Katherine Gilmore Richardson,,,,,,,0,3,1,1,0,0,0,0,1,1,0,0,0,0,3
Kendra Brooks,,,,,,,,0,1,0,0,0,0,2,3,1,1,0,0,0,3
Matt Wolfe,,,,,,,,,0,7,6,6,6,0,0,1,1,0,0,0,3
David Oh,,,,,,,,,,0,6,6,6,0,0,0,1,0,0,0,3
Al Taubenberger,,,,,,,,,,,0,6,5,0,0,0,1,0,0,0,3
Bill Heeney,,,,,,,,,,,,0,5,0,0,0,1,0,0,0,3
Dan Tinney,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Joe Cox,,,,,,,,,,,,,,0,0,1,0,1,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,0,0,1,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,0,3
Total,118,0,112,111,109,108,107,11,9,8,6,6,6,3,3,2,2,1,0,0,3
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,4
,Tracey Gordon,Write-In,Allan Domb,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Clarc King,Joe Cox,Sherrie Cohen,Al Taubenberger,Bill Heeney,Dan Tinney,Maj Toure,Matt Wolfe,Steve Cherniavsky,Write-In,4
Tracey Gordon,0,0,157,157,156,153,154,7,5,3,1,1,1,0,0,0,0,0,0,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,1,151,152,150,150,2,2,2,0,0,1,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,0,152,152,152,4,2,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,,0,151,152,5,4,3,0,0,1,0,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,3,151,1,0,1,0,0,1,0,0,0,0,0,0,0,4
Derek S Green,,,,,,,0,3,2,1,0,0,0,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,0,5,2,1,1,0,0,0,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,0,2,1,1,0,0,0,0,0,0,0,0,4
David Oh,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,4
Clarc King,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,4
Joe Cox,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Dan Tinney,,,,,,,,,,,,,,,,0,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,0,4
Total,165,0,158,157,156,156,154,7,5,3,1,1,1,0,0,0,0,0,0,0,4
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,5
,Tracey Gordon,Write-In,Derek S Green,Helen Gym,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,David Oh,Al Taubenberger,Matt Wolfe,Nicolas O'Rourke,Bill Heeney,Dan Tinney,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,5
Tracey Gordon,0,0,114,115,114,113,113,10,2,0,1,3,0,0,1,1,1,1,0,0,5
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Derek S Green,,,0,115,115,114,112,4,1,1,1,1,0,0,0,1,0,0,0,0,5
Helen Gym,,,,0,114,113,112,5,2,1,1,1,0,0,0,1,0,1,0,0,5
Allan Domb,,,,,0,113,111,4,0,1,0,1,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,1,113,4,1,0,0,0,0,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,0,3,1,0,0,0,0,0,0,0,0,1,0,0,5
Kendra Brooks,,,,,,,,1,1,0,0,3,0,0,0,0,0,1,0,0,5
David Oh,,,,,,,,,0,2,3,0,2,2,0,1,0,0,0,0,5
Al Taubenberger,,,,,,,,,,0,2,0,2,2,0,0,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,0,0,2,2,0,1,0,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,0,2,0,0,0,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,0,0,1,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,0,5
Total,123,0,117,117,116,116,115,11,4,3,3,3,2,2,1,1,1,1,0,0,5
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,6
,Tracey Gordon,Write-In,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Kendra Brooks,Nicolas O'Rourke,David Oh,Clarc King,Joe Cox,Bill Heeney,Dan Tinney,Maj Toure,Matt Wolfe,Sherrie Cohen,Al Taubenberger,Steve Cherniavsky,Write-In,6
Tracey Gordon,1,0,191,190,188,184,182,12,8,5,3,3,1,1,0,0,1,0,0,1,6
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Derek S Green,,,0,187,185,181,181,9,5,5,1,2,1,1,0,0,0,0,0,0,6
Isaiah Thomas,,,,0,189,183,181,8,6,2,0,1,0,1,1,0,1,0,0,0,6
Katherine Gilmore Richardson,,,,,0,179,178,6,5,3,2,2,0,1,1,0,0,0,0,0,6
Allan Domb,,,,,,1,179,4,2,2,0,1,0,0,1,0,0,0,0,0,6
Helen Gym,,,,,,,0,5,3,2,0,0,0,0,0,0,1,0,0,0,6
Kendra Brooks,,,,,,,,1,8,1,1,1,0,0,0,0,1,0,0,0,6
Nicolas O'Rourke,,,,,,,,,0,0,1,1,0,0,1,0,1,0,0,0,6
David Oh,,,,,,,,,,0,1,1,1,2,0,1,0,1,0,0,6
Clarc King,,,,,,,,,,,0,4,0,0,1,0,1,0,1,0,6
Joe Cox,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,6
Bill Heeney,,,,,,,,,,,,,0,1,0,1,0,1,0,0,6
Dan Tinney,,,,,,,,,,,,,,0,0,1,0,1,0,0,6
Maj Toure,,,,,,,,,,,,,,,0,0,1,0,1,0,6
Matt Wolfe,,,,,,,,,,,,,,,,1,0,1,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,1,0,6
Al Taubenberger,,,,,,,,,,,,,,,,,,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,0,6
Total,204,0,194,194,192,187,185,13,9,7,5,5,2,2,2,2,2,1,1,1,6
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,7
,Tracey Gordon,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Sherrie Cohen,Bill Heeney,Dan Tinney,Joe Cox,Matt Wolfe,Al Taubenberger,Clarc King,Write-In,Maj Toure,Steve Cherniavsky,7
Tracey Gordon,0,0,188,185,184,182,181,15,7,6,4,3,3,2,3,2,0,1,0,0,7
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,0,182,181,179,178,10,5,3,2,1,0,1,1,0,0,0,0,0,7
Isaiah Thomas,,,,1,184,177,178,11,4,1,1,0,0,1,1,0,1,0,0,0,7
Derek S Green,,,,,0,176,176,12,4,0,1,0,0,1,0,0,1,0,0,0,7
Allan Domb,,,,,,0,176,6,2,2,1,1,0,1,0,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,0,5,3,2,2,1,0,0,1,0,0,0,0,0,7
Kendra Brooks,,,,,,,,0,10,2,1,0,0,2,0,0,1,1,0,0,7
Nicolas O'Rourke,,,,,,,,,0,2,1,0,0,1,0,0,0,1,0,0,7
David Oh,,,,,,,,,,1,0,2,2,1,3,2,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,7
Bill Heeney,,,,,,,,,,,,0,2,0,2,2,0,0,0,0,7
Dan Tinney,,,,,,,,,,,,,0,0,2,2,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,0,0,0,1,1,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,0,2,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,,,,0,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,7
Total,202,0,188,188,185,184,182,19,10,8,4,3,3,3,3,2,1,1,0,0,7
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,8
,Tracey Gordon,Write-In,Derek S Green,Helen Gym,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Matt Wolfe,Maj Toure,Sherrie Cohen,Al Taubenberger,Bill Heeney,Clarc King,Dan Tinney,Steve Cherniavsky,Write-In,8
Tracey Gordon,0,0,201,198,197,191,188,21,15,9,3,2,2,3,1,1,1,0,1,1,8
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Derek S Green,,,0,190,191,186,185,12,10,7,2,1,2,0,0,0,0,0,0,1,8
Helen Gym,,,,0,191,186,186,13,9,7,1,2,0,3,1,1,0,0,0,1,8
Isaiah Thomas,,,,,0,183,185,13,10,5,1,0,1,1,1,1,0,0,0,0,8
Allan Domb,,,,,,0,178,9,2,5,0,1,1,2,0,0,0,0,0,1,8
Katherine Gilmore Richardson,,,,,,,0,7,6,2,1,1,0,0,1,1,0,0,0,0,8
Kendra Brooks,,,,,,,,0,13,3,2,2,0,3,0,0,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,0,3,1,1,0,1,0,0,0,0,0,0,8
David Oh,,,,,,,,,,0,1,2,1,1,1,1,1,1,1,1,8
Joe Cox,,,,,,,,,,,0,0,1,0,0,0,2,0,1,0,8
Matt Wolfe,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,8
Maj Toure,,,,,,,,,,,,,0,0,0,0,1,0,1,0,8
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,,,,,0,2,0,1,0,0,8
Bill Heeney,,,,,,,,,,,,,,,,0,0,1,0,0,8
Clarc King,,,,,,,,,,,,,,,,,0,0,1,0,8
Dan Tinney,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,0,8
Total,216,0,204,201,200,194,190,22,15,11,4,4,3,3,2,2,2,1,1,1,8
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,9
,Tracey Gordon,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Al Taubenberger,Dan Tinney,David Oh,Sherrie Cohen,Bill Heeney,Clarc King,Joe Cox,Matt Wolfe,Steve Cherniavsky,Write-In,9
Tracey Gordon,0,0,143,138,134,134,134,10,6,4,1,0,0,2,0,1,1,0,1,0,9
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,0,136,137,135,133,7,5,3,1,1,1,0,0,1,1,0,0,0,9
Derek S Green,,,,0,132,131,132,6,2,2,1,0,1,0,0,0,0,0,1,0,9
Helen Gym,,,,,0,131,129,5,3,1,1,1,1,0,0,0,0,0,0,0,9
Allan Domb,,,,,,0,128,3,1,2,1,1,1,0,0,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,0,4,3,3,0,0,0,1,0,1,1,0,0,0,9
Kendra Brooks,,,,,,,,0,6,2,1,0,0,1,0,0,0,0,1,0,9
Nicolas O'Rourke,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,0,9
Maj Toure,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,0,2,1,0,1,0,0,1,1,0,9
Dan Tinney,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,9
David Oh,,,,,,,,,,,,,0,0,1,0,0,1,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,0,0,0,1,0,0,9
Clarc King,,,,,,,,,,,,,,,,0,1,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,0,9
Total,149,0,146,140,138,136,135,10,6,4,3,2,2,2,1,1,1,1,1,0,9
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,10
,Tracey Gordon,Write-In,Allan Domb,Derek S Green,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,David Oh,Nicolas O'Rourke,Clarc King,Joe Cox,Maj Toure,Matt Wolfe,Sherrie Cohen,Al Taubenberger,Bill Heeney,Dan Tinney,Steve Cherniavsky,Write-In,10
Tracey Gordon,1,0,180,182,183,181,180,10,5,6,2,1,2,1,1,0,0,0,0,0,10
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Allan Domb,,,3,176,178,175,175,5,2,3,1,0,1,0,0,0,0,0,0,0,10
Derek S Green,,,,0,177,181,179,6,4,3,1,1,1,0,0,0,0,0,0,0,10
Helen Gym,,,,,0,175,177,6,3,4,2,1,2,1,1,0,0,0,0,0,10
Isaiah Thomas,,,,,,0,178,7,4,4,0,0,0,0,1,0,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,,0,5,2,1,0,0,0,1,2,0,0,0,0,0,10
Kendra Brooks,,,,,,,,0,2,7,0,0,0,1,1,0,0,0,0,0,10
David Oh,,,,,,,,,1,2,1,0,1,1,0,1,1,1,0,0,10
Nicolas O'Rourke,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
Clarc King,,,,,,,,,,,0,3,2,0,0,0,0,0,0,0,10
Joe Cox,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,10
Maj Toure,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Matt Wolfe,,,,,,,,,,,,,,0,1,1,1,1,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Al Taubenberger,,,,,,,,,,,,,,,,0,1,1,0,0,10
Bill Heeney,,,,,,,,,,,,,,,,,0,1,0,0,10
Dan Tinney,,,,,,,,,,,,,,,,,,0,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,0,10
Total,191,0,185,185,184,184,182,11,8,7,4,3,2,2,2,1,1,1,0,0,10
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,11
,Tracey Gordon,Write-In,Isaiah Thomas,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Sherrie Cohen,Bill Heeney,Al Taubenberger,Joe Cox,Matt Wolfe,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,11
Tracey Gordon,1,0,184,178,175,173,173,25,16,9,2,3,1,0,1,0,0,0,0,0,11
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Isaiah Thomas,,,2,173,167,168,168,16,12,7,2,1,1,0,1,0,0,0,0,0,11
Derek S Green,,,,1,165,165,169,15,10,3,1,3,0,0,0,0,0,0,0,0,11
Allan Domb,,,,,1,167,163,8,4,5,1,2,0,0,0,0,0,0,0,0,11
Helen Gym,,,,,,1,160,9,7,3,1,2,0,0,0,0,0,0,0,0,11
Katherine Gilmore Richardson,,,,,,,0,10,9,2,0,1,0,0,0,0,0,0,0,0,11
Kendra Brooks,,,,,,,,2,17,2,0,2,0,0,0,0,0,0,0,0,11
Nicolas O'Rourke,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,11
David Oh,,,,,,,,,,0,2,1,2,1,1,1,0,0,0,0,11
Dan Tinney,,,,,,,,,,,0,0,2,1,1,1,0,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11
Bill Heeney,,,,,,,,,,,,,0,1,1,1,0,0,0,0,11
Al Taubenberger,,,,,,,,,,,,,,0,0,1,0,0,0,0,11
Joe Cox,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Matt Wolfe,,,,,,,,,,,,,,,,0,0,0,0,0,11
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,11
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,,,,0,11
Total,201,0,189,180,178,174,173,30,18,10,3,3,2,1,1,1,0,0,0,0,11
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,,,,,12
,Tracey Gordon,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Maj Toure,Bill Heeney,Clarc King,Dan Tinney,Matt Wolfe,Sherrie Cohen,Al Taubenberger,Joe Cox,Steve Cherniavsky,Write-In,12
Tracey Gordon,0,0,266,254,252,252,250,20,14,5,5,1,2,1,1,4,0,1,0,0,12
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Isaiah Thomas,,,2,253,253,256,248,19,13,4,3,0,1,0,0,4,0,1,0,0,12
Derek S Green,,,,0,242,246,243,11,4,4,2,0,0,0,0,2,0,0,0,0,12
Helen Gym,,,,,0,244,245,12,9,2,3,0,1,0,0,0,0,0,0,0,12
Katherine Gilmore Richardson,,,,,,0,237,12,8,2,3,0,2,0,0,3,0,1,0,0,12
Allan Domb,,,,,,,2,8,5,3,1,1,0,1,1,0,0,0,0,0,12
Kendra Brooks,,,,,,,,0,18,1,2,0,1,0,0,2,0,1,0,0,12
Nicolas O'Rourke,,,,,,,,,0,0,2,0,1,0,0,1,0,1,0,0,12
David Oh,,,,,,,,,,0,0,4,0,4,4,0,3,0,0,0,12
Maj Toure,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,12
Bill Heeney,,,,,,,,,,,,0,0,4,4,0,3,0,0,0,12
Clarc King,,,,,,,,,,,,,0,0,0,1,0,2,0,0,12
Dan Tinney,,,,,,,,,,,,,,0,4,0,3,0,0,0,12
Matt Wolfe,,,,,,,,,,,,,,,0,0,3,0,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,12
Al Taubenberger,,,,,,,,,,,,,,,,,0,0,0,0,12
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,12
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,12
Write-In,,,,,,,,,,,,,,,,,,,,0,12
