col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
Bill Heeney,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Clarc King,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1
Joe Cox,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1
Matt Wolfe,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Al Taubenberger,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Dan Tinney,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
David Oh,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,1
Write-In,,,,,,,,,,,,,,,,,,0,0,0,1
David H Conroy,,,,,,,,,,,,,,,,,,,1,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,58,57,57,56,55,6,5,1,1,1,1,1,0,0,0,0,0,0,56,0,1
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,2
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Kendra Brooks,Matt Wolfe,Clarc King,Joe Cox,Maj Toure,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Write-In,David H Conroy,Write-In,2
Helen Gym,1,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2
Allan Domb,,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2
Derek S Green,,,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2
Isaiah Thomas,,,,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2
Katherine Gilmore Richardson,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2
Al Taubenberger,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2
Bill Heeney,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
Dan Tinney,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,2
David Oh,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,2
Kendra Brooks,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2
Matt Wolfe,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Clarc King,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,2
Write-In,,,,,,,,,,,,,,,,,,0,0,0,2
David H Conroy,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,0,2
Total,20,19,19,19,19,1,1,1,1,1,1,0,0,0,0,0,0,0,19,0,2
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,3
,David H Conroy,Write-In,Katherine Gilmore Richardson,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Bill Heeney,Al Taubenberger,Dan Tinney,David Oh,Kendra Brooks,Matt Wolfe,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Clarc King,Joe Cox,Maj Toure,Write-In,3
David H Conroy,1,0,33,32,32,30,29,1,1,0,0,2,0,1,1,1,0,0,0,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Katherine Gilmore Richardson,,,1,32,32,30,29,1,1,0,0,2,0,1,1,1,0,0,0,0,3
Helen Gym,,,,0,32,30,29,0,0,0,0,2,0,1,0,0,0,0,0,0,3
Isaiah Thomas,,,,,0,30,29,0,0,0,0,2,0,1,0,0,0,0,0,0,3
Allan Domb,,,,,,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derek S Green,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bill Heeney,,,,,,,,0,2,2,2,0,1,0,1,1,0,0,0,0,3
Al Taubenberger,,,,,,,,,0,1,1,0,1,0,1,1,0,0,0,0,3
Dan Tinney,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,3
David Oh,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,3
Kendra Brooks,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,0,3
Total,34,0,34,32,32,30,29,3,2,2,2,2,1,1,1,1,0,0,0,0,3
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,4
,David H Conroy,Write-In,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Dan Tinney,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,4
David H Conroy,1,0,94,93,94,94,92,1,1,0,0,0,2,1,1,0,0,0,0,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,0,92,92,93,92,0,0,0,0,0,1,0,1,0,0,0,0,0,4
Derek S Green,,,,1,93,93,92,0,0,0,0,0,1,1,0,0,0,0,0,0,4
Isaiah Thomas,,,,,0,93,92,1,1,0,0,0,1,1,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,0,92,0,0,0,0,0,2,1,1,0,0,0,0,0,4
Helen Gym,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dan Tinney,,,,,,,,0,4,3,3,3,0,0,0,0,0,0,0,0,4
David Oh,,,,,,,,,0,3,3,3,0,0,0,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,0,3,3,0,0,0,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,0,1,1,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,0,4
Total,97,0,94,94,94,94,93,4,4,3,3,3,2,1,1,0,0,0,0,0,4
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,5
,David H Conroy,Write-In,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Kendra Brooks,Al Taubenberger,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,5
David H Conroy,2,0,109,106,106,105,105,3,2,1,0,3,0,3,1,0,1,0,0,0,5
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,0,106,105,105,105,3,2,1,0,2,0,2,1,0,1,0,0,0,5
Allan Domb,,,,2,103,103,105,1,1,0,0,1,0,1,0,0,0,0,0,0,5
Derek S Green,,,,,0,105,103,2,1,1,0,1,0,1,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,0,103,2,0,0,0,1,0,1,1,0,1,0,0,0,5
Katherine Gilmore Richardson,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5
David Oh,,,,,,,,1,5,4,3,0,3,0,1,0,1,0,0,0,5
Matt Wolfe,,,,,,,,,0,4,3,0,3,0,0,0,0,0,0,0,5
Bill Heeney,,,,,,,,,,0,3,0,3,0,0,0,0,0,0,0,5
Dan Tinney,,,,,,,,,,,1,0,3,0,0,0,0,0,0,0,5
Kendra Brooks,,,,,,,,,,,,1,0,3,0,0,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,0,0,1,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,,1,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,0,5
Total,113,0,109,108,107,106,106,8,5,4,4,4,3,3,1,1,1,0,0,0,5
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,6
,David H Conroy,Write-In,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,David Oh,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Joe Cox,Kendra Brooks,Nicolas O'Rourke,Clarc King,Steve Cherniavsky,Sherrie Cohen,Write-In,Maj Toure,6
David H Conroy,2,0,80,78,77,78,78,4,2,2,1,1,1,0,0,0,0,0,1,0,6
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Helen Gym,,,1,79,79,79,79,2,1,1,0,0,1,1,1,0,0,1,1,0,6
Allan Domb,,,,0,78,78,79,1,1,0,0,0,0,0,0,0,0,0,0,0,6
Derek S Green,,,,,0,78,78,0,0,0,0,0,0,1,1,0,0,1,0,0,6
Isaiah Thomas,,,,,,0,78,1,0,0,0,0,1,0,0,0,0,0,1,0,6
Katherine Gilmore Richardson,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
David Oh,,,,,,,,2,5,4,4,4,1,0,0,0,0,0,1,0,6
Al Taubenberger,,,,,,,,,0,4,4,4,0,0,0,0,0,0,0,0,6
Matt Wolfe,,,,,,,,,,0,4,4,0,0,0,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,6
Dan Tinney,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Joe Cox,,,,,,,,,,,,,0,2,2,2,2,0,1,0,6
Kendra Brooks,,,,,,,,,,,,,,0,3,2,2,1,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,0,2,2,1,0,0,6
Clarc King,,,,,,,,,,,,,,,,0,2,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,0,6
Total,84,0,83,79,79,79,79,9,5,5,4,4,3,3,3,2,2,1,1,0,6
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,7
,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Helen Gym,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,Kendra Brooks,Sherrie Cohen,Steve Cherniavsky,Maj Toure,Clarc King,Joe Cox,Nicolas O'Rourke,Write-In,David H Conroy,Write-In,7
Isaiah Thomas,0,44,43,44,44,0,1,0,0,0,2,1,1,0,0,0,0,0,43,0,7
Derek S Green,,0,45,43,44,1,0,0,1,0,1,1,0,0,0,0,0,0,42,0,7
Allan Domb,,,0,43,43,2,1,1,1,0,0,1,0,0,0,0,0,0,41,0,7
Katherine Gilmore Richardson,,,,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,7
Helen Gym,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,41,0,7
David Oh,,,,,,0,3,3,2,2,0,1,0,0,0,0,0,0,2,0,7
Matt Wolfe,,,,,,,0,3,2,2,1,1,0,0,0,0,0,0,3,0,7
Bill Heeney,,,,,,,,0,2,2,0,1,0,0,0,0,0,0,2,0,7
Dan Tinney,,,,,,,,,0,2,0,0,0,0,0,0,0,0,1,0,7
Al Taubenberger,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,7
Kendra Brooks,,,,,,,,,,,0,1,0,0,0,0,0,0,2,0,7
Sherrie Cohen,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,7
Steve Cherniavsky,,,,,,,,,,,,,1,0,0,0,0,0,1,0,7
Maj Toure,,,,,,,,,,,,,,1,0,0,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,7
David H Conroy,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,0,7
Total,48,47,46,45,44,4,4,3,3,2,2,2,2,1,0,0,0,0,46,0,7
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,8
,David H Conroy,Write-In,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Helen Gym,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Sherrie Cohen,Kendra Brooks,Maj Toure,Clarc King,Joe Cox,Nicolas O'Rourke,Steve Cherniavsky,Write-In,8
David H Conroy,2,0,73,68,70,69,68,1,1,0,0,0,1,1,0,0,0,0,0,0,8
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Isaiah Thomas,,,1,71,71,71,70,1,1,0,0,0,1,1,0,0,0,0,0,0,8
Allan Domb,,,,1,68,69,67,0,0,0,1,0,0,1,0,0,0,0,0,0,8
Derek S Green,,,,,1,70,70,1,1,0,0,0,1,1,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,0,69,0,1,0,0,0,1,1,0,0,0,0,0,0,8
Helen Gym,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8
David Oh,,,,,,,,0,3,4,3,3,1,0,1,0,0,0,0,0,8
Al Taubenberger,,,,,,,,,0,3,3,3,0,0,0,0,0,0,0,0,8
Bill Heeney,,,,,,,,,,0,3,3,1,0,1,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,0,1,1,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,0,8
Total,78,0,78,74,73,72,70,5,4,4,4,3,3,2,1,0,0,0,0,0,8
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,9
,David H Conroy,Write-In,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,9
David H Conroy,0,0,49,48,48,47,45,2,1,1,1,0,3,2,1,0,0,0,0,0,9
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,,1,47,48,46,45,1,1,1,1,0,2,2,1,0,0,0,0,0,9
Derek S Green,,,,0,47,45,44,0,0,0,1,0,1,1,1,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,0,46,44,0,1,1,1,0,1,1,1,0,0,0,0,0,9
Isaiah Thomas,,,,,,0,44,0,1,1,0,0,0,0,1,0,0,0,0,0,9
Allan Domb,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9
David Oh,,,,,,,,0,6,6,6,6,1,1,0,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,0,7,6,6,0,0,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,0,6,6,0,0,0,0,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,9
Dan Tinney,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Kendra Brooks,,,,,,,,,,,,,0,2,0,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,0,9
Total,53,0,50,48,48,47,45,8,7,7,7,6,3,2,1,0,0,0,0,0,9
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,10
,David H Conroy,Write-In,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Derek S Green,Bill Heeney,David Oh,Dan Tinney,Matt Wolfe,Al Taubenberger,Kendra Brooks,Nicolas O'Rourke,Clarc King,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Maj Toure,Write-In,10
David H Conroy,0,0,44,46,44,45,44,2,2,0,1,0,1,1,1,1,0,0,0,0,10
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Isaiah Thomas,,,1,43,44,43,43,0,0,1,0,0,0,0,0,0,0,0,0,0,10
Katherine Gilmore Richardson,,,,0,44,45,43,1,1,0,1,0,1,0,0,0,0,0,0,0,10
Allan Domb,,,,,0,44,43,0,1,1,0,0,0,0,0,0,0,0,0,0,10
Helen Gym,,,,,,0,43,1,1,0,1,0,1,0,0,0,0,0,0,0,10
Derek S Green,,,,,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,10
Bill Heeney,,,,,,,,0,9,8,9,8,2,2,1,1,0,0,0,0,10
David Oh,,,,,,,,,0,8,8,8,1,1,0,0,0,0,0,0,10
Dan Tinney,,,,,,,,,,0,7,7,1,1,0,0,0,0,0,0,10
Matt Wolfe,,,,,,,,,,,0,8,1,0,0,0,0,0,0,0,10
Al Taubenberger,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Kendra Brooks,,,,,,,,,,,,,0,1,0,0,0,0,0,0,10
Nicolas O'Rourke,,,,,,,,,,,,,,0,1,1,0,0,0,0,10
Clarc King,,,,,,,,,,,,,,,0,1,0,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,1,0,0,0,10
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,10
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,0,10
Total,49,0,46,46,45,45,44,11,11,9,9,8,2,2,1,1,1,0,0,0,10
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,11
,David H Conroy,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Bill Heeney,Dan Tinney,David Oh,Nicolas O'Rourke,Al Taubenberger,Kendra Brooks,Matt Wolfe,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,11
David H Conroy,2,0,57,57,58,56,56,0,1,1,3,0,3,0,1,0,0,0,0,0,11
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Helen Gym,,,0,57,57,55,55,0,0,0,2,0,1,0,0,0,0,0,0,0,11
Isaiah Thomas,,,,0,56,55,56,0,0,0,3,0,2,0,0,0,0,0,0,0,11
Katherine Gilmore Richardson,,,,,0,54,55,0,1,0,2,0,2,0,1,0,0,0,0,0,11
Allan Domb,,,,,,0,55,0,0,0,1,0,1,0,0,0,0,0,0,0,11
Derek S Green,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11
Bill Heeney,,,,,,,,1,3,3,0,3,0,3,0,0,0,0,0,0,11
Dan Tinney,,,,,,,,,0,3,1,3,1,3,1,0,0,0,0,0,11
David Oh,,,,,,,,,,0,0,3,0,3,0,0,0,0,0,0,11
Nicolas O'Rourke,,,,,,,,,,,0,0,3,0,1,0,0,0,0,0,11
Al Taubenberger,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,11
Kendra Brooks,,,,,,,,,,,,,0,0,1,0,0,0,0,0,11
Matt Wolfe,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,11
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,11
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,,,,0,11
Total,63,0,59,58,58,57,57,4,4,4,4,3,3,3,1,0,0,0,0,0,11
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,12
,David H Conroy,Write-In,Allan Domb,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Al Taubenberger,David Oh,Kendra Brooks,Bill Heeney,Nicolas O'Rourke,Dan Tinney,Matt Wolfe,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,12
David H Conroy,0,0,84,84,83,83,82,1,1,5,1,4,1,0,1,1,1,0,0,0,12
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Allan Domb,,,1,82,82,81,82,0,1,0,1,0,1,0,0,1,1,0,0,0,12
Isaiah Thomas,,,,0,82,82,83,0,0,1,0,0,1,0,0,0,0,0,0,0,12
Derek S Green,,,,,1,82,82,0,0,1,0,1,1,0,1,0,0,0,0,0,12
Helen Gym,,,,,,0,81,0,0,2,0,1,0,0,1,0,0,0,0,0,12
Katherine Gilmore Richardson,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
Al Taubenberger,,,,,,,,0,4,2,4,2,3,4,0,0,0,0,0,0,12
David Oh,,,,,,,,,1,0,5,0,3,4,0,1,1,0,0,0,12
Kendra Brooks,,,,,,,,,,0,0,5,0,0,1,0,0,0,0,0,12
Bill Heeney,,,,,,,,,,,0,0,3,4,0,1,1,0,0,0,12
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,12
Dan Tinney,,,,,,,,,,,,,0,3,0,0,0,0,0,0,12
Matt Wolfe,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Joe Cox,,,,,,,,,,,,,,,1,0,0,0,0,0,12
Maj Toure,,,,,,,,,,,,,,,,0,1,0,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,12
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,12
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,12
