col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Sheriff,,Council At Large,,,,,,,,,,,,,,1
,Jewell Williams,Christopher Sawyer,Blondell Reynolds Brown,Helen Gym,William K Greenlee,Derek S Green,Allan Domb,Dennis M O Brien,David Oh,Andrew C Stober,John Staggs,Al Taubenberger,Kristin Combs,Terry Tracy,Daniel Tinney,Sheila E Armstrong,1
Jewell Williams,4,0,66,59,61,60,56,4,2,2,2,1,0,2,0,1,1
Christopher Sawyer,,0,2,3,1,2,1,1,2,1,1,0,1,0,0,0,1
Blondell Reynolds Brown,,,1,58,60,57,56,5,3,2,2,1,0,1,0,1,1
Helen Gym,,,,1,58,59,56,2,0,3,2,0,2,0,0,0,1
William K Greenlee,,,,,1,56,57,4,1,1,1,0,0,1,0,1,1
Derek S Green,,,,,,0,55,1,0,2,2,0,1,0,0,0,1
Allan Domb,,,,,,,1,2,1,0,0,0,0,0,0,0,1
Dennis M O Brien,,,,,,,,0,3,0,0,2,0,1,1,0,1
David Oh,,,,,,,,,0,0,0,2,0,1,1,0,1
Andrew C Stober,,,,,,,,,,0,3,0,2,0,0,1,1
John Staggs,,,,,,,,,,,0,0,1,0,0,1,1
Al Taubenberger,,,,,,,,,,,,0,0,1,1,0,1
Kristin Combs,,,,,,,,,,,,,0,0,0,0,1
Terry Tracy,,,,,,,,,,,,,,0,0,0,1
Daniel Tinney,,,,,,,,,,,,,,,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,0,1
Total,78,5,70,65,64,63,59,6,5,4,3,2,2,2,1,1,1
,Sheriff,,Council At Large,,,,,,,,,,,,,,2
,Jewell Williams,Christopher Sawyer,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Terry Tracy,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Kristin Combs,Andrew C Stober,John Staggs,Sheila E Armstrong,2
Jewell Williams,5,0,63,61,58,57,56,1,1,0,0,0,0,0,0,0,2
Christopher Sawyer,,0,2,2,2,2,1,3,3,3,3,3,1,0,0,0,2
Blondell Reynolds Brown,,,0,62,61,61,60,0,0,0,0,0,1,0,0,0,2
Derek S Green,,,,1,60,62,60,0,0,0,0,0,1,0,0,0,2
Helen Gym,,,,,0,60,59,1,0,0,0,0,1,0,0,0,2
William K Greenlee,,,,,,0,60,0,0,0,0,0,1,0,0,0,2
Allan Domb,,,,,,,0,0,0,0,0,0,0,0,0,0,2
David Oh,,,,,,,,0,3,3,3,3,0,0,0,0,2
Terry Tracy,,,,,,,,,0,3,3,3,0,0,0,0,2
Al Taubenberger,,,,,,,,,,0,3,3,0,0,0,0,2
Daniel Tinney,,,,,,,,,,,0,3,0,0,0,0,2
Dennis M O Brien,,,,,,,,,,,,0,0,0,0,0,2
Kristin Combs,,,,,,,,,,,,,0,0,0,0,2
Andrew C Stober,,,,,,,,,,,,,,0,0,0,2
John Staggs,,,,,,,,,,,,,,,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,,0,2
Total,79,5,69,68,64,63,61,4,4,3,3,3,1,0,0,0,2
,Sheriff,,Council At Large,,,,,,,,,,,,,,3
,Jewell Williams,Christopher Sawyer,Blondell Reynolds Brown,Derek S Green,Allan Domb,Helen Gym,William K Greenlee,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,John Staggs,Terry Tracy,Dennis M O Brien,Kristin Combs,Sheila E Armstrong,3
Jewell Williams,6,0,78,76,73,73,73,2,2,1,1,1,0,0,0,0,3
Christopher Sawyer,,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,3
Blondell Reynolds Brown,,,1,73,73,70,72,2,2,0,0,0,0,0,0,0,3
Derek S Green,,,,0,72,72,72,0,0,0,0,0,0,0,0,0,3
Allan Domb,,,,,0,71,72,2,2,0,0,0,0,0,0,0,3
Helen Gym,,,,,,0,71,1,1,1,1,1,0,0,0,0,3
William K Greenlee,,,,,,,0,1,1,0,0,0,0,0,0,0,3
David Oh,,,,,,,,0,3,0,0,0,0,0,0,0,3
Al Taubenberger,,,,,,,,,0,0,0,0,0,0,0,0,3
Andrew C Stober,,,,,,,,,,0,1,1,0,0,0,0,3
Daniel Tinney,,,,,,,,,,,0,1,0,0,0,0,3
John Staggs,,,,,,,,,,,,0,0,0,0,0,3
Terry Tracy,,,,,,,,,,,,,1,0,0,0,3
Dennis M O Brien,,,,,,,,,,,,,,0,0,0,3
Kristin Combs,,,,,,,,,,,,,,,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,,,,0,3
Total,94,3,82,79,77,75,74,4,3,1,1,1,1,0,0,0,3
,Sheriff,,Council At Large,,,,,,,,,,,,,,4
,Jewell Williams,Christopher Sawyer,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,Terry Tracy,Al Taubenberger,Daniel Tinney,Andrew C Stober,David Oh,Dennis M O Brien,John Staggs,Kristin Combs,Sheila E Armstrong,4
Jewell Williams,1,0,60,59,57,57,56,2,1,1,0,0,0,0,0,0,4
Christopher Sawyer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
