col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Daine Grey Jr,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,All
Ronald R Donatucci,134,0,"1,527","1,469","1,466","1,455","1,416","1,416","1,244","1,196","1,190","1,191","1,190","1,182",86,All
Ross Feinberg,,20,62,68,62,60,60,61,66,62,59,56,55,54,142,All
Ken Powell,,,49,"1,483","1,482","1,469","1,454","1,478","1,269","1,258","1,241","1,239","1,210","1,222",102,All
Mia Roberts Perez,,,,20,"1,476","1,488","1,462","1,473","1,283","1,250","1,249","1,242","1,205","1,230",97,All
Tracy B Roman,,,,,21,"1,459","1,465","1,451","1,252","1,231","1,221","1,217","1,209","1,210",102,All
Kai Scott,,,,,,16,"1,449","1,469","1,261","1,238","1,233","1,232","1,190","1,224",86,All
Lyris Younge,,,,,,,14,"1,450","1,242","1,223","1,217","1,215","1,197","1,201",91,All
Abbe Fletman,,,,,,,,7,"1,248","1,235","1,224","1,237","1,198","1,225",86,All
Stephanie M Sawyer,,,,,,,,,3,"1,266","1,262","1,247","1,220","1,236",104,All
Michael Fanning,,,,,,,,,,0,"1,239","1,241","1,210","1,224",98,All
Daine Grey Jr,,,,,,,,,,,1,"1,229","1,197","1,214",86,All
Chris Mallios,,,,,,,,,,,,2,"1,206","1,222",87,All
Scott Diclaudio,,,,,,,,,,,,,5,"1,194",91,All
Rainy Papademetriou,,,,,,,,,,,,,,0,81,All
Vincent Furlong,,,,,,,,,,,,,,,4,All
Total,"1,939",210,"1,722","1,637","1,622","1,612","1,554","1,551","1,360","1,304","1,291","1,286","1,273","1,272",244,All
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,1
Ronald R Donatucci,7,0,49,49,45,43,42,44,32,28,29,26,26,27,2,1
Ross Feinberg,,1,1,1,2,2,2,1,1,2,1,1,1,0,5,1
Ken Powell,,,4,44,45,44,43,44,34,30,31,28,28,25,2,1
Tracy B Roman,,,,1,45,42,42,44,30,29,29,27,27,25,2,1
