col_1,col_2,col_3,division
,Attorney General - Republican,Representative In The General Assembly 197th District - Republican,All
,David J Freed,Steve L Crum,All
David J Freed,0,2,All
Steve L Crum,,0,All
Total,2,2,All
,Attorney General - Republican,Representative In The General Assembly 197th District - Republican,16
,David J Freed,Steve L Crum,16
David J Freed,0,1,16
Steve L Crum,,0,16
Total,1,1,16
,Attorney General - Republican,Representative In The General Assembly 197th District - Republican,18
,David J Freed,Steve L Crum,18
David J Freed,0,1,18
Steve L Crum,,0,18
Total,1,1,18
