col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Delegate To The Republican National Convention 13th District,,,,,,,,All
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Edward T Boyd,Robert C Barrilli,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,All
William E Donnelly,2,17,13,9,6,2,0,0,All
Michael J Mcmonagle,,4,8,9,1,1,0,0,All
Thomas Jay Ellis,,,1,2,6,0,0,0,All
Edward T Boyd,,,,1,1,0,1,0,All
Robert C Barrilli,,,,,0,1,1,0,All
Michael Anthony Salvi,,,,,,1,0,0,All
Brandon Yates,,,,,,,0,0,All
Steven J Gilber,,,,,,,,0,All
Total,27,23,16,12,8,3,1,0,All
,Delegate To The Republican National Convention 13th District,,,,,,,,24
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Edward T Boyd,Robert C Barrilli,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,24
William E Donnelly,2,17,13,9,6,2,0,0,24
Michael J Mcmonagle,,4,8,9,1,1,0,0,24
Thomas Jay Ellis,,,1,2,6,0,0,0,24
Edward T Boyd,,,,1,1,0,1,0,24
Robert C Barrilli,,,,,0,1,1,0,24
Michael Anthony Salvi,,,,,,1,0,0,24
Brandon Yates,,,,,,,0,0,24
Steven J Gilber,,,,,,,,0,24
Total,27,23,16,12,8,3,1,0,24
