col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Delegate To The Republican National Convention 1st District,,,,,,All
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,All
Christopher M Vogler,14,51,45,25,15,12,All
Marion S Taxin,,14,42,20,20,12,All
Tom Boggia,,,13,27,11,14,All
Michael W Untermeyer,,,,9,24,19,All
Frederick W Anton,,,,,3,11,All
Dale Kerns,,,,,,2,All
Total,92,90,86,69,45,39,All
,Delegate To The Republican National Convention 1st District,,,,,,1
,Michael W Untermeyer,Tom Boggia,Dale Kerns,Christopher M Vogler,Marion S Taxin,Frederick W Anton,1
Michael W Untermeyer,0,4,3,2,3,2,1
Tom Boggia,,1,1,2,2,1,1
Dale Kerns,,,1,2,2,1,1
Christopher M Vogler,,,,0,1,1,1
Marion S Taxin,,,,,0,0,1
Frederick W Anton,,,,,,0,1
Total,7,7,6,5,4,3,1
,Delegate To The Republican National Convention 1st District,,,,,,2
,Tom Boggia,Marion S Taxin,Christopher M Vogler,Michael W Untermeyer,Dale Kerns,Frederick W Anton,2
Tom Boggia,3,2,2,1,0,1,2
Marion S Taxin,,0,2,1,1,1,2
Christopher M Vogler,,,0,1,1,0,2
Michael W Untermeyer,,,,0,0,0,2
Dale Kerns,,,,,0,0,2
Frederick W Anton,,,,,,0,2
Total,6,4,3,2,1,1,2
,Delegate To The Republican National Convention 1st District,,,,,,3
,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Frederick W Anton,Dale Kerns,3
Christopher M Vogler,1,5,4,1,0,0,3
Tom Boggia,,0,4,1,0,0,3
Marion S Taxin,,,0,0,0,0,3
Michael W Untermeyer,,,,1,2,1,3
Frederick W Anton,,,,,1,1,3
Dale Kerns,,,,,,0,3
Total,6,5,4,4,3,1,3
,Delegate To The Republican National Convention 1st District,,,,,,4
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Frederick W Anton,Michael W Untermeyer,Dale Kerns,4
Christopher M Vogler,2,9,7,3,2,1,4
Marion S Taxin,,2,7,3,0,0,4
Tom Boggia,,,1,0,1,0,4
Frederick W Anton,,,,1,0,0,4
Michael W Untermeyer,,,,,1,1,4
Dale Kerns,,,,,,0,4
Total,13,12,9,4,3,1,4
,Delegate To The Republican National Convention 1st District,,,,,,5
,Tom Boggia,Christopher M Vogler,Michael W Untermeyer,Marion S Taxin,Dale Kerns,Frederick W Anton,5
Tom Boggia,2,5,4,4,3,2,5
Christopher M Vogler,,1,4,4,0,0,5
Michael W Untermeyer,,,1,2,1,3,5
Marion S Taxin,,,,1,2,0,5
Dale Kerns,,,,,0,1,5
Frederick W Anton,,,,,,0,5
Total,12,8,8,7,4,3,5
,Delegate To The Republican National Convention 1st District,,,,,,6
,Marion S Taxin,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Dale Kerns,6
Marion S Taxin,4,9,3,6,3,2,6
Christopher M Vogler,,1,1,4,3,0,6
Michael W Untermeyer,,,4,0,0,0,6
Tom Boggia,,,,0,0,2,6
Frederick W Anton,,,,,0,0,6
Dale Kerns,,,,,,0,6
Total,17,10,7,6,3,2,6
,Delegate To The Republican National Convention 1st District,,,,,,7
,Christopher M Vogler,Frederick W Anton,Dale Kerns,Michael W Untermeyer,Marion S Taxin,Tom Boggia,7
Christopher M Vogler,1,1,0,0,0,0,7
Frederick W Anton,,0,1,1,0,0,7
Dale Kerns,,,0,1,0,0,7
Michael W Untermeyer,,,,0,0,0,7
Marion S Taxin,,,,,0,0,7
Tom Boggia,,,,,,0,7
Total,2,2,1,1,0,0,7
,Delegate To The Republican National Convention 1st District,,,,,,8
,Frederick W Anton,Marion S Taxin,Michael W Untermeyer,Christopher M Vogler,Dale Kerns,Tom Boggia,8
Frederick W Anton,1,0,2,0,1,1,8
Marion S Taxin,,2,0,1,0,0,8
Michael W Untermeyer,,,0,1,2,1,8
Christopher M Vogler,,,,0,1,0,8
Dale Kerns,,,,,0,0,8
Tom Boggia,,,,,,0,8
Total,3,3,3,2,2,1,8
,Delegate To The Republican National Convention 1st District,,,,,,9
,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Dale Kerns,Frederick W Anton,9
Christopher M Vogler,1,5,4,2,1,2,9
Tom Boggia,,0,4,2,4,0,9
Marion S Taxin,,,0,2,1,2,9
Michael W Untermeyer,,,,0,1,2,9
Dale Kerns,,,,,0,0,9
Frederick W Anton,,,,,,0,9
Total,8,8,7,5,4,3,9
,Delegate To The Republican National Convention 1st District,,,,,,11
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Dale Kerns,Frederick W Anton,Michael W Untermeyer,11
Christopher M Vogler,0,1,1,0,0,0,11
Marion S Taxin,,0,1,0,0,0,11
Tom Boggia,,,0,0,0,0,11
Dale Kerns,,,,0,0,0,11
Frederick W Anton,,,,,0,0,11
Michael W Untermeyer,,,,,,0,11
Total,1,1,1,0,0,0,11
,Delegate To The Republican National Convention 1st District,,,,,,12
,Tom Boggia,Michael W Untermeyer,Christopher M Vogler,Dale Kerns,Frederick W Anton,Marion S Taxin,12
Tom Boggia,1,2,1,1,1,0,12
Michael W Untermeyer,,0,1,1,2,0,12
Christopher M Vogler,,,1,0,0,0,12
Dale Kerns,,,,0,1,0,12
Frederick W Anton,,,,,0,0,12
Marion S Taxin,,,,,,0,12
Total,4,3,2,2,2,0,12
,Delegate To The Republican National Convention 1st District,,,,,,13
,Michael W Untermeyer,Christopher M Vogler,Dale Kerns,Frederick W Anton,Tom Boggia,Marion S Taxin,13
Michael W Untermeyer,0,1,1,1,1,0,13
Christopher M Vogler,,0,0,0,1,0,13
Dale Kerns,,,0,1,0,0,13
Frederick W Anton,,,,0,0,0,13
Tom Boggia,,,,,0,0,13
Marion S Taxin,,,,,,0,13
Total,2,1,1,1,1,0,13
,Delegate To The Republican National Convention 1st District,,,,,,14
,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Marion S Taxin,Dale Kerns,Frederick W Anton,14
Christopher M Vogler,2,4,3,5,2,2,14
Tom Boggia,,3,2,3,1,0,14
Michael W Untermeyer,,,2,1,4,0,14
Marion S Taxin,,,,0,1,2,14
Dale Kerns,,,,,0,0,14
Frederick W Anton,,,,,,0,14
Total,10,8,7,6,4,2,14
,Delegate To The Republican National Convention 1st District,,,,,,16
,Marion S Taxin,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Christopher M Vogler,Dale Kerns,16
Marion S Taxin,0,4,4,3,2,1,16
Michael W Untermeyer,,0,2,2,1,1,16
Tom Boggia,,,1,1,0,1,16
Frederick W Anton,,,,0,1,1,16
Christopher M Vogler,,,,,0,1,16
Dale Kerns,,,,,,0,16
Total,7,5,5,4,3,3,16
,Delegate To The Republican National Convention 1st District,,,,,,17
,Christopher M Vogler,Frederick W Anton,Marion S Taxin,Michael W Untermeyer,Tom Boggia,Dale Kerns,17
Christopher M Vogler,1,1,2,3,3,1,17
Frederick W Anton,,0,4,2,1,2,17
Marion S Taxin,,,0,2,1,1,17
Michael W Untermeyer,,,,0,2,1,17
Tom Boggia,,,,,0,1,17
Dale Kerns,,,,,,0,17
Total,6,5,5,5,4,3,17
,Delegate To The Republican National Convention 1st District,,,,,,18
,Marion S Taxin,Christopher M Vogler,Dale Kerns,Tom Boggia,Frederick W Anton,Michael W Untermeyer,18
Marion S Taxin,5,3,1,2,1,1,18
Christopher M Vogler,,0,2,2,0,0,18
Dale Kerns,,,1,0,1,1,18
Tom Boggia,,,,1,0,0,18
Frederick W Anton,,,,,0,2,18
Michael W Untermeyer,,,,,,0,18
Total,9,4,4,3,2,2,18
,Delegate To The Republican National Convention 1st District,,,,,,19
,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Marion S Taxin,Dale Kerns,19
Christopher M Vogler,3,3,2,1,4,0,19
Tom Boggia,,0,4,3,2,0,19
Michael W Untermeyer,,,0,3,1,0,19
Frederick W Anton,,,,0,1,0,19
Marion S Taxin,,,,,0,0,19
Dale Kerns,,,,,,0,19
Total,8,6,5,4,4,0,19
