col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Maria P Donatucci,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,All
Maria P Donatucci,519,358,339,322,319,320,290,242,242,227,226,All
Ted Kirsch,,3,315,308,321,314,249,233,229,220,226,All
Anthony Hardy Williams,,,3,310,302,308,247,228,229,222,216,All
Elizabeth A Washo,,,,0,303,300,238,231,231,220,212,All
Mindy M Posoff,,,,,2,308,234,229,227,218,218,All
Ryan N Boyer,,,,,,0,233,230,229,225,216,All
Christine M Tartaglione,,,,,,,1,240,239,226,228,All
Kathryn Sylvia Huggins,,,,,,,,0,247,226,221,All
Deborah E Landau,,,,,,,,,0,229,222,All
Sekela Coles,,,,,,,,,,1,217,All
Thaddeus Kirkland,,,,,,,,,,,0,All
Total,982,381,361,340,339,336,308,260,257,239,238,All
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Maria P Donatucci,Ted Kirsch,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Anthony Hardy Williams,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Thaddeus Kirkland,Sekela Coles,1
Maria P Donatucci,31,10,8,9,10,8,6,6,6,5,5,1
Ted Kirsch,,0,12,13,12,12,9,8,8,8,6,1
Elizabeth A Washo,,,0,12,11,11,8,7,7,6,6,1
Mindy M Posoff,,,,0,11,11,7,7,7,6,6,1
Ryan N Boyer,,,,,0,11,8,7,8,7,6,1
Anthony Hardy Williams,,,,,,0,7,7,6,7,6,1
Kathryn Sylvia Huggins,,,,,,,0,9,9,8,6,1
Christine M Tartaglione,,,,,,,,0,8,7,6,1
Deborah E Landau,,,,,,,,,0,7,6,1
Thaddeus Kirkland,,,,,,,,,,0,6,1
Sekela Coles,,,,,,,,,,,0,1
Total,44,15,13,13,13,12,11,10,9,8,7,1
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,2
,Maria P Donatucci,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,2
Maria P Donatucci,38,18,14,13,12,10,10,6,5,5,4,2
Ted Kirsch,,0,15,14,14,12,8,7,6,6,5,2
Elizabeth A Washo,,,0,13,13,12,7,6,6,6,5,2
Anthony Hardy Williams,,,,0,14,12,7,6,6,6,5,2
Ryan N Boyer,,,,,0,12,7,6,6,6,5,2
Mindy M Posoff,,,,,,0,5,5,5,5,4,2
Christine M Tartaglione,,,,,,,0,6,6,6,5,2
Kathryn Sylvia Huggins,,,,,,,,0,6,6,5,2
Deborah E Landau,,,,,,,,,0,6,5,2
Sekela Coles,,,,,,,,,,0,5,2
Thaddeus Kirkland,,,,,,,,,,,0,2
Total,61,20,16,15,14,12,11,7,6,6,5,2
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,3
,Maria P Donatucci,Ted Kirsch,Mindy M Posoff,Christine M Tartaglione,Elizabeth A Washo,Anthony Hardy Williams,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Ryan N Boyer,Sekela Coles,3
Maria P Donatucci,25,10,9,7,8,7,7,7,7,6,5,3
Ted Kirsch,,2,9,6,6,7,6,6,7,6,5,3
Mindy M Posoff,,,0,6,6,7,6,6,7,6,5,3
Christine M Tartaglione,,,,1,5,5,6,6,6,5,5,3
Elizabeth A Washo,,,,,0,6,5,5,5,6,5,3
Anthony Hardy Williams,,,,,,0,6,6,6,6,5,3
Deborah E Landau,,,,,,,0,7,6,5,5,3
Kathryn Sylvia Huggins,,,,,,,,0,6,5,5,3
Thaddeus Kirkland,,,,,,,,,0,5,5,3
Ryan N Boyer,,,,,,,,,,0,5,3
Sekela Coles,,,,,,,,,,,0,3
Total,38,12,9,8,8,7,7,7,7,6,5,3
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
