col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Olivia E Brady,Vince Gillen,Patrick J Eiding,Leslie S Richards,Caren Gansman Moskowitz,All
Mike Stack,940,"1,342","1,243","1,179",869,852,845,820,819,766,All
Catherine G Scott,,15,"1,161","1,117",810,812,817,787,802,759,All
Kelly Lynn Devine,,,9,"1,102",785,788,790,752,789,743,All
D Gregory Holt,,,,6,776,760,780,738,763,731,All
Louis J Farinella,,,,,7,774,784,774,775,737,All
Olivia E Brady,,,,,,0,773,759,773,749,All
Vince Gillen,,,,,,,2,768,769,740,All
Patrick J Eiding,,,,,,,,3,743,733,All
Leslie S Richards,,,,,,,,,1,737,All
Caren Gansman Moskowitz,,,,,,,,,,1,All
Total,"2,597","1,412","1,304","1,226",899,885,877,848,846,793,All
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,1
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Leslie S Richards,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,Louis J Farinella,1
Mike Stack,18,25,24,22,16,15,14,14,13,12,1
Catherine G Scott,,1,22,20,16,14,13,12,13,12,1
Kelly Lynn Devine,,,0,20,16,15,13,12,12,12,1
D Gregory Holt,,,,0,13,13,13,13,12,12,1
Olivia E Brady,,,,,0,15,13,12,13,12,1
Leslie S Richards,,,,,,0,13,12,12,12,1
Patrick J Eiding,,,,,,,0,13,12,12,1
Vince Gillen,,,,,,,,0,12,12,1
Caren Gansman Moskowitz,,,,,,,,,0,12,1
Louis J Farinella,,,,,,,,,,0,1
Total,49,27,25,22,17,15,14,14,13,12,1
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,2
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,Louis J Farinella,Patrick J Eiding,D Gregory Holt,Caren Gansman Moskowitz,Leslie S Richards,Olivia E Brady,Vince Gillen,2
Mike Stack,16,14,12,12,12,11,10,10,10,10,2
Catherine G Scott,,1,11,11,11,11,10,10,10,10,2
Kelly Lynn Devine,,,0,10,10,11,9,9,9,9,2
Louis J Farinella,,,,0,12,9,10,10,10,10,2
Patrick J Eiding,,,,,0,9,10,10,10,10,2
D Gregory Holt,,,,,,0,9,9,9,9,2
Caren Gansman Moskowitz,,,,,,,0,10,10,10,2
Leslie S Richards,,,,,,,,0,10,10,2
Olivia E Brady,,,,,,,,,0,10,2
Vince Gillen,,,,,,,,,,0,2
Total,31,15,12,12,12,11,10,10,10,10,2
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,3
,Mike Stack,Kelly Lynn Devine,Catherine G Scott,D Gregory Holt,Louis J Farinella,Leslie S Richards,Olivia E Brady,Vince Gillen,Patrick J Eiding,Caren Gansman Moskowitz,3
Mike Stack,18,26,23,23,19,16,16,15,15,14,3
Kelly Lynn Devine,,0,24,22,17,17,16,14,15,15,3
Catherine G Scott,,,0,22,16,16,16,14,14,15,3
D Gregory Holt,,,,0,15,15,15,16,14,14,3
Louis J Farinella,,,,,0,17,15,14,15,14,3
Leslie S Richards,,,,,,0,15,14,15,14,3
Olivia E Brady,,,,,,,0,14,14,15,3
Vince Gillen,,,,,,,,1,13,13,3
Patrick J Eiding,,,,,,,,,0,13,3
Caren Gansman Moskowitz,,,,,,,,,,0,3
Total,49,27,24,24,20,17,17,17,16,15,3
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,4
,Mike Stack,Kelly Lynn Devine,Catherine G Scott,D Gregory Holt,Caren Gansman Moskowitz,Patrick J Eiding,Vince Gillen,Leslie S Richards,Louis J Farinella,Olivia E Brady,4
Mike Stack,14,18,16,15,13,13,12,13,13,12,4
Kelly Lynn Devine,,1,16,15,12,13,13,12,11,12,4
Catherine G Scott,,,0,15,14,14,14,13,12,12,4
D Gregory Holt,,,,1,12,12,12,12,11,12,4
Caren Gansman Moskowitz,,,,,0,13,13,13,12,12,4
Patrick J Eiding,,,,,,0,13,13,12,12,4
Vince Gillen,,,,,,,0,12,11,12,4
Leslie S Richards,,,,,,,,0,12,12,4
Louis J Farinella,,,,,,,,,0,11,4
Olivia E Brady,,,,,,,,,,0,4
Total,34,20,18,16,14,14,14,13,13,12,4
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,5
,Mike Stack,Catherine G Scott,Louis J Farinella,Kelly Lynn Devine,D Gregory Holt,Caren Gansman Moskowitz,Leslie S Richards,Olivia E Brady,Patrick J Eiding,Vince Gillen,5
Mike Stack,25,14,13,12,11,10,10,10,10,10,5
Catherine G Scott,,0,11,12,11,10,10,10,10,10,5
Louis J Farinella,,,0,11,10,10,10,10,10,10,5
Kelly Lynn Devine,,,,0,11,10,10,10,10,10,5
D Gregory Holt,,,,,0,9,9,9,9,9,5
Caren Gansman Moskowitz,,,,,,0,10,10,10,10,5
Leslie S Richards,,,,,,,0,10,10,10,5
Olivia E Brady,,,,,,,,0,10,10,5
Patrick J Eiding,,,,,,,,,0,10,5
Vince Gillen,,,,,,,,,,0,5
Total,41,14,13,12,11,10,10,10,10,10,5
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,6
,Mike Stack,Louis J Farinella,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Vince Gillen,Olivia E Brady,Caren Gansman Moskowitz,Patrick J Eiding,6
Mike Stack,23,26,24,24,23,15,15,13,13,13,6
Louis J Farinella,,0,14,14,14,16,16,15,14,14,6
Catherine G Scott,,,0,22,22,14,14,13,13,13,6
Kelly Lynn Devine,,,,0,23,14,14,14,14,13,6
D Gregory Holt,,,,,0,14,14,14,14,13,6
Leslie S Richards,,,,,,0,16,14,14,14,6
Vince Gillen,,,,,,,0,14,14,14,6
Olivia E Brady,,,,,,,,0,14,13,6
Caren Gansman Moskowitz,,,,,,,,,0,13,6
Patrick J Eiding,,,,,,,,,,0,6
Total,63,28,25,25,24,16,16,15,14,14,6
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,7
,Mike Stack,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Olivia E Brady,Louis J Farinella,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,7
Mike Stack,16,15,13,13,9,8,8,7,7,7,7
Catherine G Scott,,0,14,15,10,9,9,8,8,8,7
D Gregory Holt,,,0,14,9,8,8,9,8,8,7
Kelly Lynn Devine,,,,0,9,8,8,8,8,8,7
Olivia E Brady,,,,,0,8,8,9,8,8,7
Louis J Farinella,,,,,,0,9,8,8,8,7
Patrick J Eiding,,,,,,,0,8,8,8,7
Vince Gillen,,,,,,,,0,8,8,7
Caren Gansman Moskowitz,,,,,,,,,0,8,7
Leslie S Richards,,,,,,,,,,0,7
Total,32,17,16,15,11,9,9,9,8,8,7
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,8
,Mike Stack,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Louis J Farinella,Olivia E Brady,8
Mike Stack,17,58,50,49,37,33,32,32,32,31,8
Catherine G Scott,,0,45,48,33,32,31,32,30,30,8
D Gregory Holt,,,1,44,28,29,28,28,29,28,8
Kelly Lynn Devine,,,,0,29,29,29,30,28,28,8
Patrick J Eiding,,,,,0,30,31,30,31,29,8
Vince Gillen,,,,,,0,30,30,29,29,8
Caren Gansman Moskowitz,,,,,,,0,30,28,30,8
Leslie S Richards,,,,,,,,0,29,28,8
Louis J Farinella,,,,,,,,,0,28,8
Olivia E Brady,,,,,,,,,,0,8
Total,86,58,51,49,37,33,32,32,32,31,8
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,9
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Caren Gansman Moskowitz,Patrick J Eiding,Vince Gillen,Leslie S Richards,Olivia E Brady,9
Mike Stack,22,29,26,22,19,17,16,16,15,15,9
Catherine G Scott,,0,24,23,15,18,15,17,15,14,9
Kelly Lynn Devine,,,0,22,15,16,15,16,16,14,9
D Gregory Holt,,,,0,15,15,15,15,15,13,9
Louis J Farinella,,,,,0,14,16,14,15,15,9
Caren Gansman Moskowitz,,,,,,0,15,16,14,14,9
Patrick J Eiding,,,,,,,0,14,15,14,9
Vince Gillen,,,,,,,,0,15,14,9
Leslie S Richards,,,,,,,,,0,13,9
Olivia E Brady,,,,,,,,,,0,9
Total,58,30,27,23,20,18,17,17,16,16,9
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,10
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Caren Gansman Moskowitz,Louis J Farinella,Olivia E Brady,Patrick J Eiding,Vince Gillen,10
Mike Stack,32,48,44,40,35,33,33,32,32,32,10
Catherine G Scott,,0,39,38,33,30,31,30,32,32,10
Kelly Lynn Devine,,,0,37,33,29,29,29,29,29,10
D Gregory Holt,,,,0,30,31,31,29,30,30,10
Leslie S Richards,,,,,0,30,30,30,31,31,10
Caren Gansman Moskowitz,,,,,,1,30,29,29,30,10
Louis J Farinella,,,,,,,0,29,31,30,10
Olivia E Brady,,,,,,,,0,29,29,10
Patrick J Eiding,,,,,,,,,0,31,10
Vince Gillen,,,,,,,,,,0,10
Total,90,48,44,40,35,34,33,32,32,32,10
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,11
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Patrick J Eiding,Louis J Farinella,11
Mike Stack,14,22,16,12,10,9,8,10,7,7,11
Catherine G Scott,,0,16,13,11,10,9,10,8,7,11
Kelly Lynn Devine,,,0,13,9,10,10,9,7,7,11
D Gregory Holt,,,,0,7,8,8,7,7,7,11
Olivia E Brady,,,,,0,7,8,10,7,7,11
Vince Gillen,,,,,,0,9,8,8,8,11
Caren Gansman Moskowitz,,,,,,,0,7,7,7,11
Leslie S Richards,,,,,,,,0,7,8,11
