col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Mayor - Democrat,,,,,,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,1
Jim Kenney,163,0,0,0,0,0,1
Lynne M Abraham,,19,0,0,0,0,1
Anthony Hardy Williams,,,2,0,0,0,1
Doug Oliver,,,,0,0,0,1
Nelson Diaz,,,,,0,0,1
T Milton Street Sr,,,,,,0,1
Total,163,19,2,0,0,0,1
,Mayor - Democrat,,,,,,2
,Jim Kenney,Lynne M Abraham,Doug Oliver,Anthony Hardy Williams,Nelson Diaz,T Milton Street Sr,2
Jim Kenney,248,0,0,0,0,0,2
Lynne M Abraham,,19,0,0,0,0,2
Doug Oliver,,,5,0,0,0,2
Anthony Hardy Williams,,,,4,0,0,2
Nelson Diaz,,,,,1,0,2
T Milton Street Sr,,,,,,0,2
Total,248,19,5,4,1,0,2
,Mayor - Democrat,,,,,,3
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,3
Jim Kenney,177,0,0,0,0,0,3
Lynne M Abraham,,9,0,0,0,0,3
Anthony Hardy Williams,,,4,0,0,0,3
Doug Oliver,,,,3,0,0,3
Nelson Diaz,,,,,0,0,3
T Milton Street Sr,,,,,,0,3
Total,177,9,4,3,0,0,3
,Mayor - Democrat,,,,,,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,4
Jim Kenney,141,0,0,0,0,0,4
Lynne M Abraham,,8,0,0,0,0,4
Anthony Hardy Williams,,,5,0,0,0,4
Nelson Diaz,,,,1,0,0,4
Doug Oliver,,,,,0,0,4
T Milton Street Sr,,,,,,0,4
Total,141,8,5,1,0,0,4
,Mayor - Democrat,,,,,,5
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,5
Jim Kenney,125,0,0,0,0,0,5
Lynne M Abraham,,11,0,0,0,0,5
Anthony Hardy Williams,,,3,0,0,0,5
Nelson Diaz,,,,1,0,0,5
Doug Oliver,,,,,0,0,5
T Milton Street Sr,,,,,,0,5
Total,125,11,3,1,0,0,5
,Mayor - Democrat,,,,,,6
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Nelson Diaz,6
Jim Kenney,180,0,0,0,0,0,6
Lynne M Abraham,,30,0,0,0,0,6
Anthony Hardy Williams,,,8,0,0,0,6
Doug Oliver,,,,1,0,0,6
T Milton Street Sr,,,,,1,0,6
Nelson Diaz,,,,,,0,6
Total,180,30,8,1,1,0,6
,Mayor - Democrat,,,,,,7
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,7
Jim Kenney,126,0,0,0,0,0,7
Lynne M Abraham,,13,0,0,0,0,7
Anthony Hardy Williams,,,3,0,0,0,7
Doug Oliver,,,,1,0,0,7
Nelson Diaz,,,,,1,0,7
T Milton Street Sr,,,,,,0,7
Total,126,13,3,1,1,0,7
,Mayor - Democrat,,,,,,8
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,8
Jim Kenney,129,0,0,0,0,0,8
Lynne M Abraham,,14,0,0,0,0,8
Anthony Hardy Williams,,,5,0,0,0,8
Doug Oliver,,,,3,0,0,8
Nelson Diaz,,,,,3,0,8
T Milton Street Sr,,,,,,0,8
Total,129,14,5,3,3,0,8
,Mayor - Democrat,,,,,,9
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,9
Jim Kenney,179,0,0,0,0,0,9
Lynne M Abraham,,12,0,0,0,0,9
Anthony Hardy Williams,,,4,0,0,0,9
Nelson Diaz,,,,3,0,0,9
Doug Oliver,,,,,2,0,9
T Milton Street Sr,,,,,,1,9
Total,179,12,4,3,2,1,9
,Mayor - Democrat,,,,,,10
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,10
Jim Kenney,74,0,0,0,0,0,10
Lynne M Abraham,,5,0,0,0,0,10
Anthony Hardy Williams,,,3,0,0,0,10
Nelson Diaz,,,,3,0,0,10
Doug Oliver,,,,,1,0,10
T Milton Street Sr,,,,,,0,10
