col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Thomas Wyatt,,,,,,,,,1,2,1,1,1,2,2,0,3,3,2,4,2,1,1,2,1,1,2,2,0,3,0,1,3,2,1,1,3,2,2,2,2,0,2,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1
Frank Rizzo,,,,,,,,,,0,1,1,0,2,1,0,3,2,0,2,1,2,1,0,1,1,2,2,0,2,0,1,1,2,1,2,0,1,2,0,1,1,1,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,,,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
W Wilson Goode Jr,,,,,,,,,,,,0,0,1,0,0,1,2,1,1,0,2,0,0,2,0,1,1,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
Paul Steinke,,,,,,,,,,,,,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,0,1,0,1,3,0,3,2,2,0,0,2,1,2,1,0,2,1,0,1,3,1,2,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,0,0,1,1,1,2,1,0,2,1,0,0,1,0,0,2,0,1,2,1,0,0,1,1,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Carla M Cain,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,10,4,2,2,3,1,0,2,2,1,2,2,2,1,1,0,1,1,1,0,1,1,1,2,1,0,1,1,2,1,1,1,1,0,2,1,0,1,0,1,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,2,4,2,3,0,2,4,2,3,3,2,2,2,0,1,3,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,0,1,0,0,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,0,1,1,1,0,2,1,0,2,0,2,2,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,2,2,2,2,0,3,1,1,2,3,1,2,2,2,2,1,1,1,2,1,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,1,0,0,1,1,1,1,2,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,2,1,2,1,1,1,1,0,2,2,3,0,1,1,1,1,2,0,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,3,1,0,1,1,1,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,1,1,1,0,0,0,2,2,1,2,0,0,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,1,2,0,0,2,2,2,0,0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,2,1,0,1,0,2,1,2,1,1,0,2,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,0,1,2,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,2,1,2,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,1,1,1,2,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,2,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,2,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,22,22,11,10,8,8,8,8,8,6,4,4,3,3,3,0,19,7,6,6,6,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Ed Neilson,Blondell Reynolds Brown,Marnie Aument Loughrey,William K Greenlee,Derek S Green,Jenne Ayers,Wilson Alexander,Helen Gym,Allan Domb,Carla M Cain,W Wilson Goode Jr,Frank Rizzo,Paul Steinke,Thomas Wyatt,Isaiah Thomas,Sherrie Cohen,Mia Roberts Perez,Lyris Younge,Tracy B Roman,Ken Powell,Jennifer Schultz,Edward William Louden Jr,Leon Goodman,Scott Diclaudio,Jon Marshall,Thomas Martin,Vincent Furlong,Daine Grey Jr,Anthony Kyriakakis,Lynne M Summers,Frances Fattah,Wayne M D Bennett,Brian T Ortelere,Rania Major,James F Berardinelli,Leon A King Ii,Sherman Toppin,Stella Tsai,Stephanie M Sawyer,Vince Giusini,Abbe Fletman,Chris Mccabe,Joshua Hill,Kai Scott,Lucretia Clemons,Rainy Papademetriou,Betsy Wahl,Chris Mallios,Franklin A Bennett Iii,Marissa Brumbach,Michael Fanning,Shanese Johnson,Vincent N Melchiorre,William J Ciancaglini,Deborah Watson Stokes,Jodi Lobel,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,2
Ed Neilson,3,7,15,12,1,0,1,4,0,2,3,0,0,0,1,0,5,3,2,0,2,1,0,3,0,2,2,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Blondell Reynolds Brown,,1,8,9,2,0,1,2,2,1,0,1,3,2,4,1,3,4,2,4,3,1,1,3,0,3,2,2,3,1,1,3,2,0,1,3,2,2,0,2,2,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Marnie Aument Loughrey,,,0,12,1,0,0,3,0,2,1,0,1,1,2,0,4,3,3,0,1,1,1,3,0,1,2,1,3,1,1,0,0,0,2,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2
William K Greenlee,,,,0,1,1,0,2,2,0,1,2,0,2,4,0,4,4,4,2,3,2,2,4,0,2,2,1,2,2,2,1,0,0,2,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Derek S Green,,,,,1,5,6,1,2,1,1,2,1,2,1,0,3,5,5,5,3,7,6,3,5,2,2,3,0,2,2,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Jenne Ayers,,,,,,0,5,1,2,1,2,1,0,2,0,1,2,4,5,3,4,5,5,5,4,1,2,2,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wilson Alexander,,,,,,,1,3,1,3,1,1,0,2,0,1,2,5,4,4,3,4,4,3,6,2,3,3,0,2,1,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,,,,,,0,0,5,3,1,0,0,0,2,5,3,2,2,3,0,2,1,1,3,3,3,1,3,1,1,0,2,0,0,0,1,0,1,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2
Allan Domb,,,,,,,,,0,0,1,1,0,2,1,0,3,2,2,2,2,1,2,2,1,0,2,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Carla M Cain,,,,,,,,,,0,3,1,0,0,0,2,4,3,2,1,3,0,3,1,2,3,3,3,1,3,1,1,0,2,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2
W Wilson Goode Jr,,,,,,,,,,,0,1,0,0,0,1,5,2,3,0,3,0,2,1,0,2,2,2,1,2,2,1,0,1,0,0,1,1,0,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2
Frank Rizzo,,,,,,,,,,,,1,0,0,1,0,2,3,2,1,3,1,3,0,1,2,1,2,0,2,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
Paul Steinke,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,3,0,1,2,2,0,0,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Thomas Wyatt,,,,,,,,,,,,,,0,2,0,1,3,2,2,2,1,1,3,2,0,2,1,1,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Isaiah Thomas,,,,,,,,,,,,,,,0,0,1,3,2,2,1,1,1,3,0,1,1,1,1,1,1,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,3,5,5,0,5,1,3,3,1,4,5,3,3,4,2,1,0,2,2,1,1,2,0,1,1,1,2,1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,0,7,5,5,5,5,6,4,4,5,5,3,4,2,1,1,2,3,1,0,3,0,1,0,1,1,0,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,3,4,6,5,6,6,3,4,5,3,2,4,4,2,1,1,3,1,1,3,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2
Ken Powell,,,,,,,,,,,,,,,,,,,,3,2,4,5,4,3,1,1,2,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,3,5,3,2,6,6,5,2,5,3,3,3,2,2,1,2,2,0,2,1,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,2,2,2,1,2,1,2,2,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,1,4,4,3,3,3,0,3,2,2,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,1,2,2,0,1,1,0,3,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,5,2,4,1,2,1,2,2,2,0,3,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,1,2,2,2,3,2,1,2,0,2,1,1,1,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,2,2,2,1,1,1,2,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,2,3,2,1,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,2,1,0,0,2,0,1,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,2,1,1,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,24,19,18,17,15,11,10,8,7,7,7,6,5,5,4,3,15,13,13,12,11,10,10,10,8,8,8,7,6,6,5,5,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
