col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
,Tracy B Roman,Ken Powell,Frances Fattah,Jennifer Schultz,Lyris Younge,Kai Scott,Mia Roberts Perez,Scott Diclaudio,Thomas Martin,Deborah Watson Stokes,Edward William Louden Jr,Leon Goodman,Stephanie M Sawyer,Betsy Wahl,Daine Grey Jr,Jon Marshall,Joshua Hill,Leon A King Ii,Lucretia Clemons,Lynne M Summers,Abbe Fletman,Marissa Brumbach,Rainy Papademetriou,Shanese Johnson,Stella Tsai,Chris Mallios,James F Berardinelli,Vincent Furlong,Wayne M D Bennett,Chris Mccabe,Rania Major,Sandjai Weaver,Sherman Toppin,Brian T Ortelere,Jodi Lobel,Vince Giusini,Anthony Kyriakakis,Franklin A Bennett Iii,Michael Fanning,Starr Marshall Cash,Tangie M Boston,Vincent N Melchiorre,William J Ciancaglini,Isaiah Thomas,Derek S Green,Jenne Ayers,Blondell Reynolds Brown,Allan Domb,Thomas Wyatt,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Helen Gym,Carla M Cain,Ed Neilson,Frank Rizzo,Wilson Alexander,Paul Steinke,Marnie Aument Loughrey,2
Tracy B Roman,1,9,9,10,12,5,9,10,4,5,8,7,5,5,6,5,4,3,3,6,5,2,2,2,4,3,2,4,1,2,1,3,1,2,1,3,0,1,0,0,1,1,1,3,11,15,8,5,8,5,2,6,3,5,3,1,4,1,2,2
Ken Powell,,1,5,6,8,5,3,7,3,5,6,6,3,4,5,4,1,3,2,3,2,1,3,3,0,2,2,3,2,2,1,0,1,0,1,0,1,1,0,1,0,0,0,4,7,9,5,4,4,3,2,6,1,3,1,0,2,2,1,2
Frances Fattah,,,0,10,6,7,11,5,4,8,3,2,5,6,5,0,3,5,3,5,4,4,2,3,5,5,1,1,2,4,2,3,0,2,1,2,1,1,0,1,1,0,1,4,4,8,8,3,5,4,3,6,5,2,3,2,1,2,2,2
Jennifer Schultz,,,,0,7,6,10,5,3,7,4,4,5,6,5,3,4,2,5,4,3,4,3,3,6,2,1,3,3,3,3,4,1,2,1,1,1,0,0,1,0,1,1,1,5,11,7,4,5,5,1,6,4,5,3,3,2,2,3,2
Lyris Younge,,,,,0,5,6,7,2,5,6,6,6,4,6,4,4,3,2,3,4,2,1,1,3,1,1,2,1,2,1,2,0,1,1,1,0,1,0,1,1,0,1,3,6,12,5,3,4,4,1,6,3,2,3,1,3,1,2,2
Kai Scott,,,,,,0,8,4,3,6,3,2,7,5,5,0,3,6,2,4,4,3,3,4,2,3,2,1,2,2,2,1,1,1,1,1,1,1,0,1,1,0,0,7,1,5,9,4,4,6,4,5,2,2,0,2,0,2,2,2
Mia Roberts Perez,,,,,,,0,5,4,6,3,3,5,7,4,1,4,4,4,4,5,5,2,2,6,4,0,1,2,2,3,3,0,2,1,3,1,0,0,1,1,1,1,2,4,8,8,3,3,5,2,5,5,3,2,3,1,2,2,2
Scott Diclaudio,,,,,,,,0,5,3,7,4,3,2,5,4,2,0,0,3,3,0,2,2,0,3,2,3,1,2,1,1,1,0,1,2,0,1,0,1,0,1,0,3,10,8,6,2,3,4,3,2,0,3,1,1,2,1,1,2
Thomas Martin,,,,,,,,,0,2,4,3,2,3,3,3,4,1,2,4,1,2,3,3,1,3,3,2,2,0,1,1,1,1,2,2,1,2,2,1,0,1,1,10,7,3,4,5,4,3,6,0,1,2,3,1,0,2,1,2
Deborah Watson Stokes,,,,,,,,,,0,1,2,6,5,5,0,2,5,4,4,1,2,1,2,2,2,1,0,2,3,2,1,0,0,0,1,1,1,0,1,0,0,0,4,2,7,9,5,1,6,4,6,2,2,1,1,0,1,1,2
Edward William Louden Jr,,,,,,,,,,,0,4,1,4,3,3,2,0,0,2,1,0,2,2,1,2,1,2,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,2,7,7,2,2,4,0,2,1,1,2,1,1,2,2,2,2
Leon Goodman,,,,,,,,,,,,0,2,1,2,5,2,2,1,4,2,1,1,1,1,0,1,2,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,3,7,7,3,1,1,4,1,1,0,3,1,1,3,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,0,4,6,0,1,3,2,3,3,1,1,4,3,0,1,1,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,4,0,5,6,3,2,7,3,4,1,1,1,1,0,0,2,2
Betsy Wahl,,,,,,,,,,,,,,0,3,0,2,3,5,3,2,2,2,4,5,1,1,1,1,1,4,1,1,2,1,1,0,0,0,1,0,0,1,2,2,6,4,4,2,2,3,4,3,3,1,1,0,2,2,2
Daine Grey Jr,,,,,,,,,,,,,,,0,1,1,2,1,4,2,1,1,3,1,1,1,2,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,6,6,3,4,5,3,3,1,1,1,0,1,0,1,2
Jon Marshall,,,,,,,,,,,,,,,,0,2,0,3,1,1,2,4,0,1,0,1,2,1,0,0,1,1,1,1,1,1,0,2,0,0,1,0,2,7,6,1,3,2,1,2,0,0,3,2,0,2,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,0,3,2,2,1,1,1,0,2,2,2,1,3,0,0,2,1,2,0,2,0,1,0,2,1,1,1,4,4,4,3,3,4,2,1,2,2,2,1,1,1,1,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,0,2,3,2,2,2,1,1,2,1,0,2,1,0,0,0,1,0,1,1,1,0,1,1,0,0,5,1,2,6,4,2,3,2,4,2,1,0,0,0,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,0,1,1,4,3,2,4,0,1,0,2,0,3,2,1,1,1,0,1,0,2,1,0,0,0,3,4,4,2,5,1,2,3,3,2,3,2,1,0,0,1,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,2,1,0,3,1,2,2,3,0,0,0,1,0,0,1,2,0,2,0,0,0,1,0,3,4,5,5,4,3,4,4,2,0,2,1,1,1,0,1,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,0,3,2,2,3,2,1,2,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,2,3,3,3,2,3,2,2,1,1,1,1,2,2,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,2,0,0,1,0,2,1,0,0,2,1,2,0,2,0,1,0,0,3,3,1,3,4,1,1,3,2,3,0,3,2,1,1,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,2,1,1,1,2,2,2,0,2,0,2,0,0,0,0,3,4,2,2,4,2,0,3,1,1,3,2,0,1,2,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,4,1,1,3,3,3,3,4,1,1,1,0,1,0,1,1,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,3,3,1,3,1,0,0,0,0,0,0,0,1,0,2,4,1,2,2,1,1,1,3,2,2,2,1,1,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,1,0,0,0,2,1,1,0,1,1,0,0,3,3,1,3,3,3,0,2,2,2,0,0,1,0,1,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,2,1,1,0,0,2,0,0,0,0,0,3,2,1,2,3,3,1,3,0,0,2,0,0,0,1,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,3,1,2,4,1,1,1,0,2,0,0,1,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,0,1,0,0,2,0,0,0,3,3,2,1,3,2,1,0,2,1,1,0,1,0,1,1,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,2,0,0,1,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,2,1,2,2,0,1,0,1,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0,1,2,0,0,1,1,2,1,2,1,0,2,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,1,0,0,2,0,0,0,1,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,0,0,0,1,1,1,0,0,1,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,2,0,0,1,2,1,1,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,1,2,0,0,1,1,1,0,1,0,0,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,0,1,2,1,1,2,0,0,0,0,0,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,5,8,5,5,7,2,2,1,3,2,0,2,1,2
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,7,4,1,5,1,0,3,4,2,3,0,1,2
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,4,5,1,6,2,5,3,1,3,1,2,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,8,5,5,2,3,1,1,0,2,0,2
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,7,3,2,1,3,2,0,2,1,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,2,1,1,1,1,2,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,2,1,1,0,0,0,2
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,1,0,1,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,1,2,2
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,3,1,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,25,16,15,15,15,14,14,14,13,12,11,11,11,10,10,8,8,8,8,8,7,7,7,7,7,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,1,1,1,23,21,20,16,13,12,11,9,8,7,6,6,5,5,4,3,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,William K Greenlee,Allan Domb,Sherrie Cohen,Ed Neilson,Helen Gym,Thomas Wyatt,Wilson Alexander,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Tracy B Roman,Lyris Younge,Ken Powell,Daine Grey Jr,Kai Scott,Leon Goodman,Scott Diclaudio,Deborah Watson Stokes,Stephanie M Sawyer,Mia Roberts Perez,Abbe Fletman,Jennifer Schultz,Thomas Martin,Edward William Louden Jr,Frances Fattah,Jon Marshall,Leon A King Ii,Wayne M D Bennett,Lynne M Summers,Lucretia Clemons,Brian T Ortelere,James F Berardinelli,Michael Fanning,Chris Mallios,Sandjai Weaver,Rainy Papademetriou,Sherman Toppin,Shanese Johnson,Vincent Furlong,Vincent N Melchiorre,Betsy Wahl,Franklin A Bennett Iii,Joshua Hill,Rania Major,Vince Giusini,Starr Marshall Cash,Chris Mccabe,Marissa Brumbach,Anthony Kyriakakis,Tangie M Boston,Stella Tsai,Jodi Lobel,William J Ciancaglini,3
Blondell Reynolds Brown,0,28,44,29,17,34,20,27,19,13,8,6,8,10,8,3,34,36,27,27,33,16,20,21,23,22,17,15,15,13,15,11,15,12,10,15,9,9,13,13,8,9,9,5,8,7,7,9,5,6,6,8,7,8,3,6,1,4,3,3
Derek S Green,,4,23,15,23,13,18,5,0,3,13,10,3,5,8,1,25,21,20,14,13,21,21,10,11,9,11,10,9,16,12,16,11,10,6,6,12,8,8,3,8,8,6,5,5,4,4,4,7,3,3,3,0,2,5,2,4,1,1,3
W Wilson Goode Jr,,,1,29,11,24,11,18,13,9,2,3,1,9,3,1,20,31,20,21,23,10,15,15,18,17,10,9,8,7,14,9,15,10,7,10,5,7,10,11,7,4,9,6,3,7,3,6,4,7,3,7,4,4,5,1,3,3,2,3
Isaiah Thomas,,,,2,14,12,8,14,8,8,5,2,2,6,4,1,18,23,14,19,20,13,11,15,15,12,8,8,7,3,10,4,13,8,9,8,2,4,10,9,4,2,7,4,3,8,4,4,2,4,3,7,5,5,2,2,2,1,2,3
Jenne Ayers,,,,,1,5,12,7,1,4,8,9,7,6,3,1,25,14,14,14,14,19,16,11,5,7,8,11,9,13,9,12,9,7,11,4,8,7,5,1,8,5,4,8,6,3,5,4,5,5,4,3,1,3,2,3,3,0,3,3
William K Greenlee,,,,,,0,10,15,13,7,3,1,2,2,2,1,14,19,14,19,13,9,15,8,12,8,8,4,9,6,9,4,7,5,6,1,4,6,10,12,6,4,7,2,0,5,5,3,4,3,4,4,6,5,3,3,1,2,0,3
Allan Domb,,,,,,,2,7,0,4,9,3,6,3,5,0,18,10,13,10,10,12,11,8,5,8,9,8,7,6,4,6,8,7,3,7,8,6,2,3,6,5,2,6,6,1,2,1,6,4,5,0,1,2,2,5,3,1,2,3
Sherrie Cohen,,,,,,,,0,11,7,2,1,5,6,1,3,18,16,14,11,15,10,13,7,9,8,8,5,9,1,4,2,8,8,10,8,1,3,5,6,6,3,4,5,1,7,2,4,2,2,2,2,0,3,1,1,2,3,1,3
Ed Neilson,,,,,,,,,0,4,0,0,1,1,0,2,7,15,5,10,10,2,6,6,5,5,6,4,2,1,1,1,1,1,4,5,1,1,5,7,1,2,4,1,1,5,1,2,0,1,1,4,5,0,1,0,0,4,0,3
Helen Gym,,,,,,,,,,0,0,1,1,2,2,1,11,9,7,7,10,6,5,4,4,5,5,5,7,3,5,1,4,3,6,4,1,2,1,5,5,1,2,3,1,2,3,1,1,3,3,0,4,2,1,2,1,1,1,3
Thomas Wyatt,,,,,,,,,,,0,3,4,2,6,1,10,4,7,6,3,10,6,5,2,3,5,8,6,7,1,7,3,4,2,4,6,7,6,1,6,6,2,4,4,1,2,4,2,1,5,1,0,0,0,0,2,0,0,3
Wilson Alexander,,,,,,,,,,,,1,1,0,3,0,11,7,6,6,3,8,9,4,1,1,3,2,3,8,0,9,1,5,0,3,5,6,0,0,3,3,3,1,3,0,0,0,2,1,2,1,0,0,2,1,1,0,0,3
Carla M Cain,,,,,,,,,,,,,1,3,4,1,8,2,4,5,5,7,2,4,2,4,4,6,4,3,2,3,4,1,5,2,3,3,1,0,2,3,1,3,4,0,5,2,1,2,1,0,0,1,0,3,1,0,0,3
Frank Rizzo,,,,,,,,,,,,,,0,2,0,5,4,5,5,5,8,6,4,5,5,3,6,2,2,4,4,4,3,3,2,3,3,2,0,3,3,3,6,3,3,4,3,2,0,1,1,1,2,2,1,2,0,1,3
Paul Steinke,,,,,,,,,,,,,,,0,0,6,3,4,4,3,5,3,2,2,4,2,4,4,4,0,2,3,4,2,3,5,5,3,3,3,2,1,2,2,2,2,1,2,0,3,2,2,2,1,2,2,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,2,1,2,1,2,0,2,0,0,0,1,2,0,0,1,0,1,3,1,1,0,1,1,1,1,0,1,0,1,1,2,0,1,0,1,0,0,0,0,0,2,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,2,30,35,22,20,21,32,13,14,16,16,14,13,19,8,15,9,9,10,12,8,11,8,7,8,8,4,7,8,5,6,4,8,8,4,2,1,4,3,6,3,1,2,3
Lyris Younge,,,,,,,,,,,,,,,,,,0,27,24,23,13,25,12,15,16,10,6,6,11,8,13,11,8,8,10,5,3,9,12,5,5,7,3,5,9,3,2,3,4,2,7,5,0,3,0,0,3,2,3
Ken Powell,,,,,,,,,,,,,,,,,,,0,16,12,18,25,6,11,11,12,8,10,14,9,13,11,7,8,6,7,6,8,7,5,9,4,3,5,7,3,4,4,4,3,1,1,3,1,1,2,2,3,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,1,18,12,17,10,16,16,14,8,8,7,7,9,10,7,6,3,9,6,11,12,5,8,7,4,7,8,4,3,6,4,4,5,6,3,5,3,3,1,1,3
Kai Scott,,,,,,,,,,,,,,,,,,,,,0,7,12,16,17,18,14,8,8,1,10,4,11,9,8,12,3,5,10,13,5,1,7,5,4,6,4,6,3,5,4,6,6,6,3,4,1,2,2,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,16,10,7,4,7,14,13,15,8,13,8,7,9,3,9,10,4,1,6,7,4,8,7,6,4,5,6,3,2,3,2,3,4,3,5,2,3,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,1,7,10,11,11,8,5,15,2,13,4,6,6,5,5,8,7,5,2,5,4,5,4,6,1,3,6,3,1,1,0,1,3,1,1,0,1,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,9,6,6,6,9,4,8,2,6,6,10,8,1,4,8,5,5,1,7,6,2,4,3,3,4,4,4,5,6,2,4,4,2,2,2,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,13,9,5,4,1,10,2,4,3,5,3,1,2,8,9,2,2,4,3,2,8,6,3,2,2,2,3,3,4,4,4,1,1,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,4,3,6,2,9,5,4,7,1,2,9,6,3,1,2,3,1,6,3,3,6,6,0,2,1,3,2,2,2,0,1,3
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,3,5,5,4,5,5,3,4,6,7,4,6,2,6,1,2,5,4,2,1,2,3,4,0,2,2,1,2,1,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,4,8,3,4,7,5,7,8,3,2,3,7,1,6,9,2,5,4,2,4,2,1,2,2,2,3,2,2,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,3,8,8,8,5,5,7,5,4,6,2,4,4,1,3,3,5,5,3,5,3,3,2,2,2,3,1,2,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,13,4,3,2,4,6,10,2,0,3,6,1,2,4,0,1,3,4,2,2,2,0,0,1,1,1,0,1,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,4,8,3,3,1,3,2,7,2,4,3,2,4,7,2,2,4,1,1,2,3,1,1,2,0,3,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,2,2,11,7,1,1,2,8,3,1,7,0,2,4,2,2,3,2,0,1,1,0,0,1,1,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,5,5,5,1,4,3,5,3,3,3,2,2,3,4,4,4,4,2,1,3,2,1,4,1,2,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,6,4,5,2,4,2,4,5,2,2,1,3,4,2,4,3,1,3,3,1,4,1,1,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,1,3,4,5,1,2,5,1,7,7,2,2,4,1,2,2,1,2,2,2,2,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,2,6,0,2,4,2,1,2,5,1,3,1,2,0,1,0,1,1,1,2,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,2,3,9,4,1,6,1,1,3,3,0,4,3,1,2,2,1,2,1,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,6,6,2,3,3,0,1,3,3,1,5,1,1,2,1,2,1,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,2,4,3,0,5,1,4,4,1,3,5,3,1,1,0,2,0,0,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,0,5,1,1,1,0,3,5,6,2,1,2,0,2,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,5,1,2,3,3,2,2,4,1,0,1,1,1,3,0,1,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,5,2,1,1,1,0,3,0,0,1,0,0,1,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,3,1,0,3,3,4,2,3,0,0,1,1,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,2,2,2,1,1,2,2,5,1,1,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,2,1,0,1,0,2,2,1,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,0,2,2,0,3,0,1,1,1,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,1,0,2,2,1,2,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,3,0,1,0,1,2,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,2,1,2,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,1,1,1,2,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,2,1,1,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,2,1,1,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,1,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,80,67,58,50,44,39,36,35,19,19,17,16,15,15,13,4,61,52,44,42,42,40,40,30,29,28,25,24,24,23,23,22,22,20,19,18,17,17,17,16,16,15,15,13,13,12,11,10,10,10,10,9,8,8,7,7,6,5,4,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
