col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Ed Neilson,,,,,,,,,0,1,0,1,1,1,1,1,5,5,3,4,4,4,3,4,2,4,0,1,3,3,3,2,6,1,2,5,1,2,3,1,0,2,1,4,4,1,1,0,1,2,3,1,0,1,1,1,0,0,0,1
Helen Gym,,,,,,,,,,0,1,3,1,3,2,1,3,1,2,1,0,1,2,1,2,4,2,2,1,2,2,1,1,3,1,1,1,1,1,1,2,2,0,1,0,1,1,2,1,0,2,1,0,0,0,1,1,0,0,1
Frank Rizzo,,,,,,,,,,,0,1,0,0,0,0,3,2,5,2,2,3,2,4,2,3,3,2,0,3,1,3,1,1,3,0,4,2,2,0,4,2,2,0,0,3,0,3,2,2,0,1,1,0,1,1,1,0,1,1
Sherrie Cohen,,,,,,,,,,,,0,0,2,0,0,3,0,3,1,4,1,4,6,3,6,1,4,0,2,1,4,0,4,2,0,2,1,2,0,1,3,3,1,0,2,2,3,3,1,1,0,0,1,2,2,0,0,0,1
Carla M Cain,,,,,,,,,,,,,0,0,0,0,2,2,1,1,2,2,2,1,0,2,1,2,3,3,1,2,0,2,1,0,1,1,0,2,0,0,1,2,1,1,2,0,0,0,0,0,3,0,0,1,0,1,0,1
Paul Steinke,,,,,,,,,,,,,,0,0,1,2,0,0,1,1,1,2,1,1,3,0,1,0,1,2,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,1,2,1,1,1,2,0,1,1,0,1,0,1,0,0,0,2,0,0,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,1,13,6,6,7,6,6,9,8,7,4,3,2,6,7,5,5,5,4,5,2,5,3,1,1,1,4,2,6,1,3,2,3,1,3,0,2,0,1,0,2,2,0,1
Ken Powell,,,,,,,,,,,,,,,,,,2,6,7,4,4,3,6,6,4,4,0,3,4,6,2,5,1,1,6,2,4,2,2,3,1,2,2,5,1,2,1,2,1,1,1,0,0,1,1,2,2,1,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,3,3,4,6,8,6,4,3,0,4,5,3,5,2,2,2,2,5,0,4,3,3,3,4,1,2,3,2,3,3,2,1,1,1,1,2,0,0,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,2,3,2,2,3,3,3,4,0,3,4,6,1,3,1,4,3,5,4,1,0,2,4,2,5,3,3,1,0,1,4,4,0,0,1,1,0,1,1,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,0,8,4,7,2,2,2,5,2,4,0,5,5,5,4,4,2,1,2,1,1,2,5,2,5,1,1,1,2,2,1,0,2,1,1,0,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,0,5,6,6,2,4,5,3,2,2,5,7,3,4,6,2,1,5,2,1,1,2,1,5,0,0,4,1,2,1,4,2,2,0,0,2,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,6,3,4,2,4,1,3,3,7,2,3,2,2,2,2,2,1,3,0,4,2,2,3,1,2,3,1,1,2,2,3,2,1,0,1,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,2,3,2,6,3,7,4,3,2,3,4,2,5,1,2,2,5,2,3,2,3,4,3,1,1,0,0,1,3,1,1,1,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,2,2,2,6,3,3,2,1,4,3,3,6,1,1,2,3,0,2,1,2,5,1,1,2,3,0,1,1,0,2,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,6,4,4,1,3,4,0,3,4,2,0,2,3,2,3,0,3,3,3,4,2,2,0,0,0,2,3,1,1,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,1,1,2,2,2,4,3,3,1,3,2,3,0,2,2,1,3,0,1,1,2,1,0,0,0,2,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,5,2,4,3,1,1,2,3,0,1,2,2,0,1,2,2,1,1,0,0,2,2,2,1,2,1,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,4,0,2,3,1,0,0,6,1,2,0,3,2,1,2,1,0,2,2,1,1,0,0,0,1,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,1,4,2,0,4,3,2,0,2,2,4,4,0,2,2,1,1,1,2,0,1,1,2,1,1,1,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,3,3,4,2,0,1,2,2,2,2,2,2,0,0,1,2,1,0,1,1,1,1,1,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,2,1,2,2,0,2,1,3,1,2,1,0,2,2,0,1,1,2,2,2,1,1,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,7,0,1,2,2,1,2,0,2,5,0,0,1,0,2,2,2,0,1,0,0,2,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,2,0,1,2,3,1,1,2,2,1,2,0,2,0,2,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,2,4,3,2,2,2,1,1,3,5,2,0,1,0,0,0,1,0,1,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,1,0,1,6,0,0,1,0,1,2,2,0,1,0,0,2,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,2,3,3,3,0,4,2,2,1,2,1,1,0,1,1,0,0,1,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,1,2,0,1,0,0,2,0,0,0,1,2,2,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,1,1,2,3,0,0,1,3,0,2,1,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,3,0,2,2,2,0,1,0,0,1,1,1,0,1,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,1,1,1,4,3,0,0,0,0,1,0,0,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,2,2,0,0,1,1,2,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,3,0,0,1,1,1,0,1,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,0,1,0,1,1,0,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,1,1,1,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,27,26,19,18,16,16,16,12,11,10,9,9,7,4,3,1,26,20,17,16,15,15,14,14,14,12,11,10,10,10,10,10,9,9,8,8,8,8,8,7,7,7,7,7,7,6,6,6,5,5,5,4,4,3,3,3,3,2,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Isaiah Thomas,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Allan Domb,Jenne Ayers,Wilson Alexander,Sherrie Cohen,Carla M Cain,Helen Gym,Thomas Wyatt,Marnie Aument Loughrey,Frank Rizzo,Paul Steinke,Tracy B Roman,Ken Powell,Abbe Fletman,Jon Marshall,Lyris Younge,Brian T Ortelere,Leon Goodman,Rainy Papademetriou,Daine Grey Jr,Frances Fattah,Kai Scott,Mia Roberts Perez,Michael Fanning,Scott Diclaudio,Jennifer Schultz,Edward William Louden Jr,Stephanie M Sawyer,Vincent N Melchiorre,Chris Mallios,Sandjai Weaver,Leon A King Ii,Thomas Martin,Deborah Watson Stokes,James F Berardinelli,Vincent Furlong,Betsy Wahl,Lucretia Clemons,Lynne M Summers,Wayne M D Bennett,Stella Tsai,Anthony Kyriakakis,Chris Mccabe,Rania Major,Tangie M Boston,Jodi Lobel,Marissa Brumbach,Shanese Johnson,Sherman Toppin,Vince Giusini,Franklin A Bennett Iii,Joshua Hill,William J Ciancaglini,Starr Marshall Cash,2
Isaiah Thomas,7,14,17,12,14,13,6,4,1,2,1,3,1,3,0,0,10,11,9,6,5,6,2,8,5,11,8,11,10,2,5,2,9,8,8,6,3,6,8,1,4,5,4,3,3,4,5,5,2,3,4,4,1,2,2,0,1,0,0,2
Derek S Green,,1,11,8,14,12,6,7,7,3,2,2,4,2,2,0,21,19,10,11,9,11,11,12,6,10,9,9,12,9,6,7,1,8,7,4,6,5,1,6,7,3,6,2,3,3,6,2,2,3,2,2,2,2,1,3,1,0,0,2
Blondell Reynolds Brown,,,0,18,15,13,4,3,4,9,2,5,1,4,2,1,16,16,16,5,11,8,7,9,10,15,13,15,11,6,9,4,9,11,11,8,7,5,7,2,2,6,3,7,5,3,2,2,2,3,2,4,1,4,3,1,0,1,0,2
W Wilson Goode Jr,,,,1,9,7,3,3,3,6,2,3,0,1,4,1,8,11,10,1,9,2,4,3,8,11,9,10,7,3,4,4,8,7,7,7,6,4,7,1,3,4,4,4,3,3,3,3,1,3,1,3,2,3,1,2,1,0,0,2
William K Greenlee,,,,,2,14,5,0,0,5,0,3,3,3,1,0,9,13,11,8,8,5,7,6,9,7,9,9,12,5,5,3,6,8,8,5,7,6,3,4,3,2,4,3,4,2,4,2,1,2,2,2,1,3,2,1,1,0,0,2
Ed Neilson,,,,,,0,4,0,1,3,0,2,0,1,0,0,10,14,11,5,7,6,4,7,7,9,10,11,14,3,3,2,4,12,11,2,4,3,2,1,3,2,2,2,3,2,3,1,0,2,2,2,0,3,1,0,1,1,0,2
Allan Domb,,,,,,,2,2,2,2,4,1,5,0,2,1,4,5,3,5,1,4,4,4,5,1,3,1,4,3,3,1,2,0,1,2,3,5,1,3,4,2,3,1,4,1,3,0,1,2,2,1,0,0,1,1,0,0,0,2
Jenne Ayers,,,,,,,,0,5,1,1,1,1,0,0,0,8,9,1,5,6,3,7,3,3,2,1,2,0,7,3,5,2,0,0,3,1,0,1,2,2,3,0,1,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,2
Wilson Alexander,,,,,,,,,2,3,2,1,2,0,0,0,6,6,2,3,2,4,6,2,1,4,3,2,2,5,2,5,2,2,1,0,2,1,1,1,2,2,2,1,1,2,1,0,2,1,0,0,1,2,0,1,0,1,0,2
Sherrie Cohen,,,,,,,,,,0,4,3,0,1,1,0,6,7,5,3,3,1,4,2,2,4,7,6,5,3,3,2,6,4,3,6,5,3,2,1,1,3,5,4,2,4,0,0,4,0,2,1,3,2,1,1,0,1,0,2
Carla M Cain,,,,,,,,,,,1,1,4,1,1,0,2,2,2,2,0,3,2,3,2,1,1,3,2,2,4,2,4,1,0,3,1,1,1,2,3,3,2,2,1,4,0,0,4,1,1,1,3,1,0,2,0,0,0,2
Helen Gym,,,,,,,,,,,,0,1,1,0,0,3,3,3,3,3,2,2,1,0,2,3,4,1,1,5,1,1,2,2,3,2,1,1,0,0,2,0,3,2,1,1,1,1,0,0,2,1,1,3,0,0,1,0,2
Thomas Wyatt,,,,,,,,,,,,,0,2,0,0,4,3,2,2,1,5,4,3,3,0,2,1,1,3,4,2,1,0,0,2,1,1,0,4,4,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,1,0,0,4,3,1,4,1,1,2,1,2,2,2,3,0,1,5,1,2,1,0,3,1,1,2,2,1,2,0,4,1,2,0,1,1,1,1,2,1,1,0,0,0,0,0,2
Frank Rizzo,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,1,0,2,1,2,1,1,1,2,0,0,1,0,1,3,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,1,1,0,2,0,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,0,22,12,11,12,11,14,8,7,11,11,11,10,11,7,9,5,9,8,7,4,3,4,4,4,4,2,6,2,2,2,1,2,4,2,2,2,2,0,2,0,1,0,2
Ken Powell,,,,,,,,,,,,,,,,,,0,13,13,13,10,13,7,10,10,12,14,15,10,5,9,5,13,11,5,7,1,3,3,3,3,3,3,5,4,2,1,2,4,0,2,1,3,1,2,1,1,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,2,10,13,2,11,10,7,11,14,13,4,8,2,4,11,12,2,2,1,2,5,4,1,3,3,2,0,2,2,1,0,1,3,0,1,2,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,1,7,4,10,5,4,3,3,2,5,7,4,8,1,3,1,1,4,4,1,3,1,1,4,2,3,1,2,1,2,4,2,1,1,2,1,1,0,1,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,1,4,9,3,9,1,7,8,7,11,5,9,4,6,8,1,1,2,1,2,1,1,1,2,2,0,2,2,0,1,1,2,0,1,2,1,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,1,4,13,6,6,6,8,8,5,7,4,0,7,6,0,1,0,0,6,5,1,1,0,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,2,5,4,4,1,2,12,5,10,3,1,1,4,6,4,1,4,3,3,1,3,4,3,3,1,2,3,0,0,2,4,1,2,1,1,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,6,7,2,7,2,1,5,4,1,0,3,0,6,5,1,4,1,0,1,3,0,1,0,3,1,1,0,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,5,5,5,9,3,5,4,5,2,4,1,2,6,3,2,0,3,4,2,2,1,0,2,0,1,1,3,0,1,1,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,7,7,1,3,2,3,9,6,5,5,3,4,1,2,2,2,3,2,2,1,0,1,1,0,1,1,3,0,0,1,1,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,11,4,5,2,5,12,11,4,5,3,2,1,3,2,3,4,3,2,2,3,0,0,1,2,2,1,2,1,0,1,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,3,6,2,5,12,11,5,3,1,3,0,3,5,3,5,2,5,2,2,2,1,2,4,2,1,2,1,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,4,13,12,1,2,2,1,1,3,0,5,0,2,1,2,1,2,1,2,2,1,0,1,2,0,0,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,9,3,2,3,0,2,1,0,2,1,2,1,1,2,2,2,0,2,1,0,0,1,2,1,2,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,2,4,4,2,2,7,4,4,0,8,3,3,2,2,2,1,1,3,2,3,2,1,0,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,2,0,2,0,1,2,1,2,2,1,0,2,2,1,0,1,2,1,1,1,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,5,1,2,7,1,2,5,1,3,1,4,0,3,4,2,1,1,3,1,0,0,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,1,2,0,1,0,2,0,2,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,1,0,2,0,1,2,0,0,0,2,0,0,2,0,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,5,2,3,4,2,5,2,4,1,1,2,2,2,2,3,1,1,1,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,3,3,2,4,4,4,3,0,1,2,0,0,1,4,1,2,1,1,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,6,3,2,1,3,1,1,1,4,1,2,1,1,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,0,2,0,2,0,3,2,3,1,3,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,3,2,1,1,1,1,1,2,0,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,6,2,1,4,3,1,2,2,2,1,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,3,0,2,0,4,1,2,1,0,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,2,1,2,2,2,3,0,1,0,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,0,1,0,2,2,1,1,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,1,1,1,3,3,0,1,1,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3,2,0,2,1,1,1,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,0,1,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,1,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,40,39,33,26,26,20,18,16,16,12,11,11,9,8,4,1,34,32,23,23,22,20,20,20,19,19,19,19,18,18,16,15,15,15,13,13,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,5,5,5,4,3,1,1,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
