col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Malcolm Kenyatta,,,,,,0,46,37,34,33,38,31,33,32,32,28,10,27,15,10,11,10,8,11,9,8,5,7,3
Katherine J Gilmore,,,,,,,0,37,31,34,37,32,31,31,31,29,7,27,11,7,8,7,5,8,6,5,3,4,3
Mary Jo Daley,,,,,,,,0,33,36,31,33,32,35,33,29,2,28,8,9,10,8,7,7,4,4,4,2,3
Vincent Hughes,,,,,,,,,1,30,28,31,34,33,32,29,3,27,7,4,4,3,2,7,4,2,3,4,3
Mark Aronchick,,,,,,,,,,0,29,33,30,32,29,26,4,25,7,8,10,7,6,6,5,4,4,2,3
Jerry T Jordan,,,,,,,,,,,0,27,27,26,24,23,6,23,9,6,7,6,4,6,6,5,2,2,3
Ken Washington,,,,,,,,,,,,0,30,31,31,29,2,27,6,6,6,4,3,5,3,4,2,2,3
Blondell Reynolds Brown,,,,,,,,,,,,,0,32,31,28,4,26,7,5,6,5,3,8,6,3,3,4,3
Michelle W Singer,,,,,,,,,,,,,,0,33,29,2,27,6,6,6,5,3,6,3,3,4,2,3
Nicole Allen White,,,,,,,,,,,,,,,0,30,3,28,7,6,6,5,4,9,5,4,4,5,3
Heather A Steinmiller,,,,,,,,,,,,,,,,0,1,29,4,4,4,3,2,5,2,2,2,2,3
Yasmeen Kaboud,,,,,,,,,,,,,,,,,0,1,20,18,17,16,17,17,17,16,13,14,3
Joe Foster,,,,,,,,,,,,,,,,,,0,4,4,3,3,2,5,2,2,2,1,3
Lou Agre,,,,,,,,,,,,,,,,,,,0,21,19,19,19,18,18,18,14,14,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,1,22,21,21,17,17,19,15,13,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,21,22,18,17,19,14,14,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,0,21,17,18,18,15,13,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,19,16,19,15,14,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,14,16,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,16,12,14,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,13,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,64,36,19,19,63,61,51,45,44,42,41,40,39,39,38,33,31,30,30,26,26,24,24,24,22,21,19,16,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,4
,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Vincent Hughes,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Mary Jo Daley,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Joe Foster,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Waleed Shahid,Margaret Lenzi,Carol Rose Fleischman,Gwen Snyder,William Leopold,Hamdi Soysal,Tonya Diane Bah,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Cindy Bass,5,58,61,57,44,43,44,45,45,39,42,37,35,11,8,8,8,8,4,5,5,5,4,4,33,18,17,9,4
Malcolm Kenyatta,,1,57,57,47,43,45,46,44,41,43,37,36,11,9,10,9,10,6,6,6,6,5,5,32,16,10,4,4
Jerry T Jordan,,,0,55,42,42,41,44,42,38,40,36,34,11,8,7,7,9,4,5,5,5,4,4,28,16,12,5,4
Katherine J Gilmore,,,,0,43,40,43,43,40,39,41,36,34,10,7,9,7,10,5,5,3,4,4,4,29,15,11,5,4
Vincent Hughes,,,,,2,52,42,37,38,39,37,34,35,10,6,10,8,8,6,6,6,5,3,4,29,18,2,5,4
Blondell Reynolds Brown,,,,,,0,38,37,36,38,37,36,34,6,5,5,7,10,6,5,4,6,3,3,27,16,4,5,4
Ken Washington,,,,,,,1,40,39,37,38,35,35,7,5,8,8,5,4,3,2,3,1,2,24,15,3,5,4
Mark Aronchick,,,,,,,,0,43,36,39,36,36,8,7,8,9,8,6,4,4,6,4,4,24,14,4,4,4
Mary Jo Daley,,,,,,,,,1,37,38,34,32,6,5,6,5,5,5,3,4,3,3,1,24,12,4,4,4
Nicole Allen White,,,,,,,,,,0,36,34,35,8,7,8,6,9,6,5,4,6,4,4,21,13,3,5,4
Michelle W Singer,,,,,,,,,,,0,35,32,4,3,4,5,8,3,1,2,3,1,2,24,11,3,3,4
Heather A Steinmiller,,,,,,,,,,,,0,31,2,1,3,4,7,3,2,1,3,2,3,20,11,3,2,4
Joe Foster,,,,,,,,,,,,,0,5,5,6,7,8,5,3,2,5,2,4,18,13,1,4,4
Yasmeen Kaboud,,,,,,,,,,,,,,1,21,21,17,14,13,17,17,16,15,14,7,13,6,8,4
Lou Agre,,,,,,,,,,,,,,,1,20,17,14,12,16,15,16,15,14,3,12,4,6,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,17,14,14,17,15,16,16,15,5,11,3,4,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,14,14,15,16,17,15,14,3,15,2,5,4
Waleed Shahid,,,,,,,,,,,,,,,,,,0,14,14,13,14,14,14,4,9,4,4,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,12,12,13,13,12,4,9,2,5,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,15,15,16,13,2,10,4,3,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,14,14,11,2,11,3,3,4
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,15,14,2,11,2,4,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,14,3,9,4,2,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,2,1,4
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,4
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,4
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4
Total,90,71,67,67,66,60,52,49,48,45,44,39,39,36,27,25,25,23,20,19,19,19,18,17,61,37,29,22,4
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,5
,Cindy Bass,Malcolm Kenyatta,Mark Aronchick,Katherine J Gilmore,Ken Washington,Vincent Hughes,Jerry T Jordan,Blondell Reynolds Brown,Nicole Allen White,Mary Jo Daley,Michelle W Singer,Heather A Steinmiller,Joe Foster,Yasmeen Kaboud,Lou Agre,Carol Rose Fleischman,Ariana Flores Gordon,Hamdi Soysal,Sherrie Cohen,Tonya Diane Bah,William Leopold,Gwen Snyder,Waleed Shahid,Margaret Lenzi,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Cindy Bass,0,41,32,37,36,32,34,27,32,30,27,26,26,12,13,10,10,8,10,6,7,7,6,4,28,14,12,6,5
Malcolm Kenyatta,,3,32,37,33,31,31,28,27,28,28,25,25,10,11,9,8,6,6,6,5,4,5,2,25,10,6,5,5
Mark Aronchick,,,5,27,34,28,25,25,26,31,30,27,24,6,8,8,7,6,8,6,5,5,4,3,25,8,5,0,5
Katherine J Gilmore,,,,0,31,31,30,28,28,27,25,28,25,10,8,9,8,6,4,5,4,4,5,2,22,8,5,4,5
Ken Washington,,,,,0,32,26,32,33,33,32,30,25,7,7,9,8,6,8,7,6,6,4,3,26,9,5,1,5
Vincent Hughes,,,,,,0,25,33,29,27,26,28,23,5,4,6,6,4,5,4,2,3,3,1,28,8,3,1,5
Jerry T Jordan,,,,,,,0,23,25,23,21,23,19,7,8,6,4,4,3,3,2,4,3,1,20,7,5,4,5
Blondell Reynolds Brown,,,,,,,,0,26,26,26,27,21,4,3,4,3,2,4,2,3,3,3,1,24,6,3,1,5
Nicole Allen White,,,,,,,,,0,26,25,26,24,5,5,6,5,3,5,3,2,2,2,2,21,9,4,0,5
Mary Jo Daley,,,,,,,,,,0,28,26,23,4,5,5,5,4,4,3,5,4,4,1,22,6,4,1,5
Michelle W Singer,,,,,,,,,,,0,26,25,4,5,6,5,4,6,4,4,5,4,1,22,6,4,0,5
Heather A Steinmiller,,,,,,,,,,,,0,22,3,2,4,3,2,2,2,1,3,3,0,23,4,2,0,5
Joe Foster,,,,,,,,,,,,,0,6,5,7,6,5,4,3,3,4,5,1,17,6,3,0,5
Yasmeen Kaboud,,,,,,,,,,,,,,1,14,17,14,14,11,11,11,9,9,9,4,12,7,4,5
Lou Agre,,,,,,,,,,,,,,,1,12,10,10,12,10,10,8,9,9,2,13,6,2,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,16,16,12,14,12,10,9,9,2,12,5,1,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,15,11,13,12,11,8,8,3,10,5,1,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,11,12,11,10,9,8,2,8,5,1,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,11,11,9,7,9,3,9,4,0,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,12,9,9,9,2,10,3,1,5
William Leopold,,,,,,,,,,,,,,,,,,,,,0,10,9,10,2,7,5,1,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,8,7,3,5,5,0,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,8,3,6,4,0,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,0,5
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,5
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,5
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,5
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,63,52,46,45,45,44,39,37,37,36,35,32,28,28,25,21,20,17,17,17,15,13,13,10,52,38,21,9,5
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,6
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Mark Aronchick,Vincent Hughes,Blondell Reynolds Brown,Mary Jo Daley,Ariana Flores Gordon,Lou Agre,Ken Washington,Heather A Steinmiller,Nicole Allen White,Joe Foster,Hamdi Soysal,Michelle W Singer,Sherrie Cohen,Gwen Snyder,William Leopold,Margaret Lenzi,Carol Rose Fleischman,Waleed Shahid,Tonya Diane Bah,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,6
Cindy Bass,4,77,74,68,30,51,49,49,48,22,25,47,44,44,41,18,40,15,20,15,16,16,14,14,45,33,13,17,6
Malcolm Kenyatta,,0,72,73,28,50,46,47,41,22,28,46,41,40,41,20,35,16,21,18,18,17,16,15,44,21,15,13,6
Katherine J Gilmore,,,0,65,22,49,42,43,46,11,17,42,35,38,36,12,37,9,10,6,9,10,6,8,37,19,12,11,6
Jerry T Jordan,,,,1,20,46,40,41,39,14,21,45,38,37,37,12,37,11,15,10,11,11,8,8,34,21,9,12,6
Yasmeen Kaboud,,,,,2,11,9,10,9,38,42,7,8,5,8,37,5,34,36,33,34,33,33,33,22,19,7,14,6
Mark Aronchick,,,,,,0,41,40,48,13,10,45,38,36,37,10,37,8,11,8,8,8,5,6,31,20,4,4,6
Vincent Hughes,,,,,,,0,50,38,11,7,41,38,40,40,9,38,9,10,10,9,7,8,7,30,24,2,2,6
Blondell Reynolds Brown,,,,,,,,0,40,11,9,43,39,44,37,10,36,9,11,10,11,8,10,9,30,20,4,2,6
Mary Jo Daley,,,,,,,,,1,8,8,40,34,36,31,8,36,8,6,4,6,6,4,5,28,20,2,3,6
Ariana Flores Gordon,,,,,,,,,,0,31,10,14,8,12,37,4,34,36,34,35,34,32,32,21,20,7,4,6
Lou Agre,,,,,,,,,,,0,8,10,5,12,35,4,29,31,30,29,28,27,28,21,13,8,9,6
Ken Washington,,,,,,,,,,,,0,39,40,35,7,36,6,9,7,8,6,4,5,25,20,4,3,6
Heather A Steinmiller,,,,,,,,,,,,,0,38,36,10,34,9,11,9,11,8,8,8,25,17,3,3,6
Nicole Allen White,,,,,,,,,,,,,,1,34,6,33,6,7,5,8,5,8,6,22,18,5,2,6
Joe Foster,,,,,,,,,,,,,,,0,11,31,10,12,11,12,9,10,9,23,16,5,3,6
Hamdi Soysal,,,,,,,,,,,,,,,,0,4,36,34,34,33,35,33,32,19,17,4,6,6
Michelle W Singer,,,,,,,,,,,,,,,,,0,4,5,5,4,2,3,2,21,17,3,2,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,1,35,33,32,33,33,32,21,14,4,4,6
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,34,35,28,32,31,16,17,6,4,6
William Leopold,,,,,,,,,,,,,,,,,,,,0,35,26,33,32,18,14,7,3,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,27,32,30,18,14,6,3,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,0,27,26,20,13,3,3,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,33,19,12,5,2,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,17,11,5,3,6
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,6
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,6
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,6
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6
Total,119,99,85,81,68,61,60,57,55,54,54,53,49,49,48,47,45,45,44,43,42,41,40,38,83,63,34,34,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,7
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Mary Jo Daley,Ken Washington,Mark Aronchick,Michelle W Singer,Nicole Allen White,Joe Foster,Yasmeen Kaboud,Heather A Steinmiller,Lou Agre,Carol Rose Fleischman,Ariana Flores Gordon,Gwen Snyder,Sherrie Cohen,Tonya Diane Bah,Waleed Shahid,Hamdi Soysal,Margaret Lenzi,William Leopold,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,7
