col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,All
,Meagan Ingerson,Erica Vanstone,Mona Getzes Cohen,James Harrity,Catherine Bartch,Marnie Aument Loughrey,Frank T Brzozowski,Richard Lombardo,Billy Cortes,Michael H O Brien,Debby Derricks,All
Meagan Ingerson,3,538,497,376,387,363,289,251,234,329,346,All
Erica Vanstone,,2,468,422,459,428,359,327,312,344,318,All
Mona Getzes Cohen,,,2,351,343,332,253,235,221,272,298,All
James Harrity,,,,1,327,318,298,281,259,319,197,All
Catherine Bartch,,,,,2,390,257,247,267,239,250,All
Marnie Aument Loughrey,,,,,,0,268,251,256,240,221,All
Frank T Brzozowski,,,,,,,1,251,211,264,138,All
Richard Lombardo,,,,,,,,0,218,207,149,All
Billy Cortes,,,,,,,,,0,211,128,All
Michael H O Brien,,,,,,,,,,93,0,All
Debby Derricks,,,,,,,,,,,49,All
Total,687,671,579,525,499,469,407,361,344,604,458,All
